State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,Gender,Type,Rate
12,9,District - Tawang,Urban,40-49,Male,In hearing,0
12,9,District - Tawang,Urban,50-59,Male,In hearing,0
12,9,District - Tawang,Urban,60-69,Male,In hearing,0
12,9,District - Tawang,Urban,70-79,Male,In hearing,0
12,9,District - Tawang,Urban,80-89,Male,In hearing,0
12,9,District - Tawang,Urban,90+,Male,In hearing,0
12,9,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,10,District - Tawang,Rural,0-4,Male,In hearing,1
12,10,District - Tawang,Rural,5-9,Male,In hearing,4
12,10,District - Tawang,Rural,10-19,Male,In hearing,14
12,10,District - Tawang,Rural,20-29,Male,In hearing,13
12,10,District - Tawang,Rural,30-39,Male,In hearing,10
12,10,District - Tawang,Rural,40-49,Male,In hearing,16
12,10,District - Tawang,Rural,50-59,Male,In hearing,7
12,10,District - Tawang,Rural,60-69,Male,In hearing,11
12,10,District - Tawang,Rural,70-79,Male,In hearing,7
12,10,District - Tawang,Rural,80-89,Male,In hearing,0
12,10,District - Tawang,Rural,90+,Male,In hearing,0
12,10,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,10,District - Tawang,Urban,0-4,Male,In hearing,0
12,10,District - Tawang,Urban,5-9,Male,In hearing,0
12,10,District - Tawang,Urban,10-19,Male,In hearing,2
12,10,District - Tawang,Urban,20-29,Male,In hearing,1
12,10,District - Tawang,Urban,30-39,Male,In hearing,3
12,10,District - Tawang,Urban,40-49,Male,In hearing,0
12,10,District - Tawang,Urban,50-59,Male,In hearing,2
12,10,District - Tawang,Urban,60-69,Male,In hearing,0
12,10,District - Tawang,Urban,70-79,Male,In hearing,0
12,10,District - Tawang,Urban,80-89,Male,In hearing,0
12,10,District - Tawang,Urban,90+,Male,In hearing,0
12,10,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,11,District - Tawang,Rural,0-4,Male,In hearing,1
12,11,District - Tawang,Rural,5-9,Male,In hearing,7
12,11,District - Tawang,Rural,10-19,Male,In hearing,15
12,11,District - Tawang,Rural,20-29,Male,In hearing,11
12,11,District - Tawang,Rural,30-39,Male,In hearing,20
12,11,District - Tawang,Rural,40-49,Male,In hearing,18
12,11,District - Tawang,Rural,50-59,Male,In hearing,30
12,11,District - Tawang,Rural,60-69,Male,In hearing,25
12,11,District - Tawang,Rural,70-79,Male,In hearing,5
12,11,District - Tawang,Rural,80-89,Male,In hearing,6
12,11,District - Tawang,Rural,90+,Male,In hearing,2
12,11,District - Tawang,Rural,Age not stated,Male,In hearing,1
12,11,District - Tawang,Urban,0-4,Male,In hearing,0
12,11,District - Tawang,Urban,5-9,Male,In hearing,3
12,11,District - Tawang,Urban,10-19,Male,In hearing,2
12,11,District - Tawang,Urban,20-29,Male,In hearing,1
12,11,District - Tawang,Urban,30-39,Male,In hearing,1
12,11,District - Tawang,Urban,40-49,Male,In hearing,1
12,11,District - Tawang,Urban,50-59,Male,In hearing,2
12,11,District - Tawang,Urban,60-69,Male,In hearing,1
12,11,District - Tawang,Urban,70-79,Male,In hearing,2
12,11,District - Tawang,Urban,80-89,Male,In hearing,0
12,11,District - Tawang,Urban,90+,Male,In hearing,1
12,11,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,12,District - Tawang,Rural,0-4,Male,In hearing,3
12,12,District - Tawang,Rural,5-9,Male,In hearing,2
12,12,District - Tawang,Rural,10-19,Male,In hearing,12
12,12,District - Tawang,Rural,20-29,Male,In hearing,24
12,12,District - Tawang,Rural,30-39,Male,In hearing,35
12,12,District - Tawang,Rural,40-49,Male,In hearing,32
12,12,District - Tawang,Rural,50-59,Male,In hearing,34
12,12,District - Tawang,Rural,60-69,Male,In hearing,31
12,12,District - Tawang,Rural,70-79,Male,In hearing,24
12,12,District - Tawang,Rural,80-89,Male,In hearing,15
12,12,District - Tawang,Rural,90+,Male,In hearing,4
12,12,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,12,District - Tawang,Urban,0-4,Male,In hearing,0
12,12,District - Tawang,Urban,5-9,Male,In hearing,1
12,12,District - Tawang,Urban,10-19,Male,In hearing,0
12,12,District - Tawang,Urban,20-29,Male,In hearing,2
12,12,District - Tawang,Urban,30-39,Male,In hearing,0
12,12,District - Tawang,Urban,40-49,Male,In hearing,1
12,12,District - Tawang,Urban,50-59,Male,In hearing,1
12,12,District - Tawang,Urban,60-69,Male,In hearing,1
12,12,District - Tawang,Urban,70-79,Male,In hearing,2
12,12,District - Tawang,Urban,80-89,Male,In hearing,0
12,12,District - Tawang,Urban,90+,Male,In hearing,0
12,12,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,13,District - Tawang,Rural,0-4,Male,In hearing,1
12,13,District - Tawang,Rural,5-9,Male,In hearing,7
12,13,District - Tawang,Rural,10-19,Male,In hearing,7
12,13,District - Tawang,Rural,20-29,Male,In hearing,8
12,13,District - Tawang,Rural,30-39,Male,In hearing,15
12,13,District - Tawang,Rural,40-49,Male,In hearing,14
12,13,District - Tawang,Rural,50-59,Male,In hearing,11
12,13,District - Tawang,Rural,60-69,Male,In hearing,18
12,13,District - Tawang,Rural,70-79,Male,In hearing,11
12,13,District - Tawang,Rural,80-89,Male,In hearing,14
12,13,District - Tawang,Rural,90+,Male,In hearing,11
12,13,District - Tawang,Rural,Age not stated,Male,In hearing,1
12,13,District - Tawang,Urban,0-4,Male,In hearing,0
12,13,District - Tawang,Urban,5-9,Male,In hearing,1
12,13,District - Tawang,Urban,10-19,Male,In hearing,0
12,13,District - Tawang,Urban,20-29,Male,In hearing,0
12,13,District - Tawang,Urban,30-39,Male,In hearing,0
12,13,District - Tawang,Urban,40-49,Male,In hearing,0
12,13,District - Tawang,Urban,50-59,Male,In hearing,1
12,13,District - Tawang,Urban,60-69,Male,In hearing,0
12,13,District - Tawang,Urban,70-79,Male,In hearing,1
12,13,District - Tawang,Urban,80-89,Male,In hearing,1
12,13,District - Tawang,Urban,90+,Male,In hearing,0
12,13,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,1,District - Tawang,Rural,0-4,Female,In hearing,0
12,1,District - Tawang,Rural,5-9,Female,In hearing,4
12,1,District - Tawang,Rural,10-19,Female,In hearing,10
12,1,District - Tawang,Rural,20-29,Female,In hearing,6
12,1,District - Tawang,Rural,30-39,Female,In hearing,11
12,1,District - Tawang,Rural,40-49,Female,In hearing,11
12,1,District - Tawang,Rural,50-59,Female,In hearing,12
12,1,District - Tawang,Rural,60-69,Female,In hearing,29
12,1,District - Tawang,Rural,70-79,Female,In hearing,11
12,1,District - Tawang,Rural,80-89,Female,In hearing,4
12,1,District - Tawang,Rural,90+,Female,In hearing,2
12,1,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,1,District - Tawang,Urban,0-4,Female,In hearing,1
12,1,District - Tawang,Urban,5-9,Female,In hearing,0
12,1,District - Tawang,Urban,10-19,Female,In hearing,2
12,1,District - Tawang,Urban,20-29,Female,In hearing,1
12,1,District - Tawang,Urban,30-39,Female,In hearing,0
12,1,District - Tawang,Urban,40-49,Female,In hearing,0
12,1,District - Tawang,Urban,50-59,Female,In hearing,0
12,1,District - Tawang,Urban,60-69,Female,In hearing,0
12,1,District - Tawang,Urban,70-79,Female,In hearing,1
12,1,District - Tawang,Urban,80-89,Female,In hearing,0
12,1,District - Tawang,Urban,90+,Female,In hearing,0
12,1,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,2,District - Tawang,Rural,0-4,Female,In hearing,1
12,2,District - Tawang,Rural,5-9,Female,In hearing,4
12,2,District - Tawang,Rural,10-19,Female,In hearing,8
12,2,District - Tawang,Rural,20-29,Female,In hearing,6
12,2,District - Tawang,Rural,30-39,Female,In hearing,15
12,2,District - Tawang,Rural,40-49,Female,In hearing,14
12,2,District - Tawang,Rural,50-59,Female,In hearing,16
12,2,District - Tawang,Rural,60-69,Female,In hearing,21
12,2,District - Tawang,Rural,70-79,Female,In hearing,8
12,2,District - Tawang,Rural,80-89,Female,In hearing,3
12,2,District - Tawang,Rural,90+,Female,In hearing,2
12,2,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,2,District - Tawang,Urban,0-4,Female,In hearing,0
12,2,District - Tawang,Urban,5-9,Female,In hearing,0
12,2,District - Tawang,Urban,10-19,Female,In hearing,2
12,2,District - Tawang,Urban,20-29,Female,In hearing,0
12,2,District - Tawang,Urban,30-39,Female,In hearing,1
12,2,District - Tawang,Urban,40-49,Female,In hearing,0
12,2,District - Tawang,Urban,50-59,Female,In hearing,0
12,2,District - Tawang,Urban,60-69,Female,In hearing,0
12,2,District - Tawang,Urban,70-79,Female,In hearing,0
12,2,District - Tawang,Urban,80-89,Female,In hearing,0
12,2,District - Tawang,Urban,90+,Female,In hearing,0
12,2,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,3,District - Tawang,Rural,0-4,Female,In hearing,4
12,3,District - Tawang,Rural,5-9,Female,In hearing,9
12,3,District - Tawang,Rural,10-19,Female,In hearing,17
12,3,District - Tawang,Rural,20-29,Female,In hearing,10
12,3,District - Tawang,Rural,30-39,Female,In hearing,12
12,3,District - Tawang,Rural,40-49,Female,In hearing,9
12,3,District - Tawang,Rural,50-59,Female,In hearing,10
12,3,District - Tawang,Rural,60-69,Female,In hearing,8
12,3,District - Tawang,Rural,70-79,Female,In hearing,2
12,3,District - Tawang,Rural,80-89,Female,In hearing,2
12,3,District - Tawang,Rural,90+,Female,In hearing,0
12,3,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,3,District - Tawang,Urban,0-4,Female,In hearing,0
12,3,District - Tawang,Urban,5-9,Female,In hearing,1
12,3,District - Tawang,Urban,10-19,Female,In hearing,2
12,3,District - Tawang,Urban,20-29,Female,In hearing,1
12,3,District - Tawang,Urban,30-39,Female,In hearing,1
12,3,District - Tawang,Urban,40-49,Female,In hearing,0
12,3,District - Tawang,Urban,50-59,Female,In hearing,1
12,3,District - Tawang,Urban,60-69,Female,In hearing,0
12,3,District - Tawang,Urban,70-79,Female,In hearing,0
12,3,District - Tawang,Urban,80-89,Female,In hearing,0
12,3,District - Tawang,Urban,90+,Female,In hearing,0
12,3,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,4,District - Tawang,Rural,0-4,Female,In hearing,1
12,4,District - Tawang,Rural,5-9,Female,In hearing,8
12,4,District - Tawang,Rural,10-19,Female,In hearing,11
12,4,District - Tawang,Rural,20-29,Female,In hearing,4
12,4,District - Tawang,Rural,30-39,Female,In hearing,9
12,4,District - Tawang,Rural,40-49,Female,In hearing,6
12,4,District - Tawang,Rural,50-59,Female,In hearing,8
12,4,District - Tawang,Rural,60-69,Female,In hearing,6
12,4,District - Tawang,Rural,70-79,Female,In hearing,2
12,4,District - Tawang,Rural,80-89,Female,In hearing,0
12,4,District - Tawang,Rural,90+,Female,In hearing,0
12,4,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,4,District - Tawang,Urban,0-4,Female,In hearing,0
12,4,District - Tawang,Urban,5-9,Female,In hearing,2
12,4,District - Tawang,Urban,10-19,Female,In hearing,6
12,4,District - Tawang,Urban,20-29,Female,In hearing,7
12,4,District - Tawang,Urban,30-39,Female,In hearing,4
12,4,District - Tawang,Urban,40-49,Female,In hearing,0
12,4,District - Tawang,Urban,50-59,Female,In hearing,2
12,4,District - Tawang,Urban,60-69,Female,In hearing,0
12,4,District - Tawang,Urban,70-79,Female,In hearing,0
12,4,District - Tawang,Urban,80-89,Female,In hearing,0
12,4,District - Tawang,Urban,90+,Female,In hearing,0
12,4,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,5,District - Tawang,Rural,0-4,Female,In hearing,2
12,5,District - Tawang,Rural,5-9,Female,In hearing,10
12,5,District - Tawang,Rural,10-19,Female,In hearing,18
12,5,District - Tawang,Rural,20-29,Female,In hearing,22
12,5,District - Tawang,Rural,30-39,Female,In hearing,32
12,5,District - Tawang,Rural,40-49,Female,In hearing,28
12,5,District - Tawang,Rural,50-59,Female,In hearing,8
12,5,District - Tawang,Rural,60-69,Female,In hearing,18
12,5,District - Tawang,Rural,70-79,Female,In hearing,13
12,5,District - Tawang,Rural,80-89,Female,In hearing,1
12,5,District - Tawang,Rural,90+,Female,In hearing,0
12,5,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,5,District - Tawang,Urban,0-4,Female,In hearing,0
12,5,District - Tawang,Urban,5-9,Female,In hearing,1
12,5,District - Tawang,Urban,10-19,Female,In hearing,0
12,5,District - Tawang,Urban,20-29,Female,In hearing,0
12,5,District - Tawang,Urban,30-39,Female,In hearing,0
12,5,District - Tawang,Urban,40-49,Female,In hearing,0
12,5,District - Tawang,Urban,50-59,Female,In hearing,1
12,5,District - Tawang,Urban,60-69,Female,In hearing,1
12,5,District - Tawang,Urban,70-79,Female,In hearing,0
12,5,District - Tawang,Urban,80-89,Female,In hearing,0
12,5,District - Tawang,Urban,90+,Female,In hearing,0
12,5,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,6,District - Tawang,Rural,0-4,Female,In hearing,0
12,6,District - Tawang,Rural,5-9,Female,In hearing,3
12,6,District - Tawang,Rural,10-19,Female,In hearing,9
12,6,District - Tawang,Rural,20-29,Female,In hearing,2
12,6,District - Tawang,Rural,30-39,Female,In hearing,8
12,6,District - Tawang,Rural,40-49,Female,In hearing,17
12,6,District - Tawang,Rural,50-59,Female,In hearing,9
12,6,District - Tawang,Rural,60-69,Female,In hearing,7
12,6,District - Tawang,Rural,70-79,Female,In hearing,5
12,6,District - Tawang,Rural,80-89,Female,In hearing,1
12,6,District - Tawang,Rural,90+,Female,In hearing,0
12,6,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,6,District - Tawang,Urban,0-4,Female,In hearing,0
12,6,District - Tawang,Urban,5-9,Female,In hearing,2
12,6,District - Tawang,Urban,10-19,Female,In hearing,2
12,6,District - Tawang,Urban,20-29,Female,In hearing,0
12,6,District - Tawang,Urban,30-39,Female,In hearing,2
12,6,District - Tawang,Urban,40-49,Female,In hearing,0
12,6,District - Tawang,Urban,50-59,Female,In hearing,2
12,6,District - Tawang,Urban,60-69,Female,In hearing,0
12,6,District - Tawang,Urban,70-79,Female,In hearing,0
12,6,District - Tawang,Urban,80-89,Female,In hearing,0
12,6,District - Tawang,Urban,90+,Female,In hearing,0
12,6,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,7,District - Tawang,Rural,0-4,Female,In hearing,2
12,7,District - Tawang,Rural,5-9,Female,In hearing,5
12,7,District - Tawang,Rural,10-19,Female,In hearing,11
12,7,District - Tawang,Rural,20-29,Female,In hearing,7
12,7,District - Tawang,Rural,30-39,Female,In hearing,9
12,7,District - Tawang,Rural,40-49,Female,In hearing,22
12,7,District - Tawang,Rural,50-59,Female,In hearing,25
12,7,District - Tawang,Rural,60-69,Female,In hearing,23
12,7,District - Tawang,Rural,70-79,Female,In hearing,10
12,7,District - Tawang,Rural,80-89,Female,In hearing,3
12,7,District - Tawang,Rural,90+,Female,In hearing,0
12,7,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,7,District - Tawang,Urban,0-4,Female,In hearing,0
12,7,District - Tawang,Urban,5-9,Female,In hearing,0
12,7,District - Tawang,Urban,10-19,Female,In hearing,2
12,7,District - Tawang,Urban,20-29,Female,In hearing,0
12,7,District - Tawang,Urban,30-39,Female,In hearing,1
12,7,District - Tawang,Urban,40-49,Female,In hearing,0
12,7,District - Tawang,Urban,50-59,Female,In hearing,0
12,7,District - Tawang,Urban,60-69,Female,In hearing,0
12,7,District - Tawang,Urban,70-79,Female,In hearing,0
12,7,District - Tawang,Urban,80-89,Female,In hearing,0
12,7,District - Tawang,Urban,90+,Female,In hearing,0
12,7,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,8,District - Tawang,Rural,0-4,Female,In hearing,0
12,8,District - Tawang,Rural,5-9,Female,In hearing,5
12,8,District - Tawang,Rural,10-19,Female,In hearing,16
12,8,District - Tawang,Rural,20-29,Female,In hearing,16
12,8,District - Tawang,Rural,30-39,Female,In hearing,14
12,8,District - Tawang,Rural,40-49,Female,In hearing,16
12,8,District - Tawang,Rural,50-59,Female,In hearing,26
12,8,District - Tawang,Rural,60-69,Female,In hearing,17
12,8,District - Tawang,Rural,70-79,Female,In hearing,10
12,8,District - Tawang,Rural,80-89,Female,In hearing,2
12,8,District - Tawang,Rural,90+,Female,In hearing,0
12,8,District - Tawang,Rural,Age not stated,Female,In hearing,1
12,8,District - Tawang,Urban,0-4,Female,In hearing,0
12,8,District - Tawang,Urban,5-9,Female,In hearing,1
12,8,District - Tawang,Urban,10-19,Female,In hearing,0
12,8,District - Tawang,Urban,20-29,Female,In hearing,0
12,8,District - Tawang,Urban,30-39,Female,In hearing,1
12,8,District - Tawang,Urban,40-49,Female,In hearing,2
12,8,District - Tawang,Urban,50-59,Female,In hearing,0
12,8,District - Tawang,Urban,60-69,Female,In hearing,1
12,8,District - Tawang,Urban,70-79,Female,In hearing,1
12,8,District - Tawang,Urban,80-89,Female,In hearing,0
12,8,District - Tawang,Urban,90+,Female,In hearing,0
12,8,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,9,District - Tawang,Rural,0-4,Female,In hearing,1
12,9,District - Tawang,Rural,5-9,Female,In hearing,4
12,9,District - Tawang,Rural,10-19,Female,In hearing,10
12,9,District - Tawang,Rural,20-29,Female,In hearing,7
12,9,District - Tawang,Rural,30-39,Female,In hearing,4
12,9,District - Tawang,Rural,40-49,Female,In hearing,13
12,9,District - Tawang,Rural,50-59,Female,In hearing,22
12,9,District - Tawang,Rural,60-69,Female,In hearing,13
12,9,District - Tawang,Rural,70-79,Female,In hearing,8
12,9,District - Tawang,Rural,80-89,Female,In hearing,6
12,9,District - Tawang,Rural,90+,Female,In hearing,0
12,9,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,9,District - Tawang,Urban,0-4,Female,In hearing,0
12,9,District - Tawang,Urban,5-9,Female,In hearing,0
12,9,District - Tawang,Urban,10-19,Female,In hearing,0
12,9,District - Tawang,Urban,20-29,Female,In hearing,0
12,9,District - Tawang,Urban,30-39,Female,In hearing,0
12,9,District - Tawang,Urban,40-49,Female,In hearing,0
12,9,District - Tawang,Urban,50-59,Female,In hearing,0
12,9,District - Tawang,Urban,60-69,Female,In hearing,0
12,9,District - Tawang,Urban,70-79,Female,In hearing,0
12,9,District - Tawang,Urban,80-89,Female,In hearing,0
12,9,District - Tawang,Urban,90+,Female,In hearing,0
12,9,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,10,District - Tawang,Rural,0-4,Female,In hearing,1
12,10,District - Tawang,Rural,5-9,Female,In hearing,2
12,10,District - Tawang,Rural,10-19,Female,In hearing,11
12,10,District - Tawang,Rural,20-29,Female,In hearing,10
12,10,District - Tawang,Rural,30-39,Female,In hearing,11
12,10,District - Tawang,Rural,40-49,Female,In hearing,12
12,10,District - Tawang,Rural,50-59,Female,In hearing,7
12,10,District - Tawang,Rural,60-69,Female,In hearing,14
12,10,District - Tawang,Rural,70-79,Female,In hearing,8
12,10,District - Tawang,Rural,80-89,Female,In hearing,2
12,10,District - Tawang,Rural,90+,Female,In hearing,1
12,10,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,10,District - Tawang,Urban,0-4,Female,In hearing,0
12,10,District - Tawang,Urban,5-9,Female,In hearing,0
12,10,District - Tawang,Urban,10-19,Female,In hearing,3
12,10,District - Tawang,Urban,20-29,Female,In hearing,2
12,10,District - Tawang,Urban,30-39,Female,In hearing,1
12,10,District - Tawang,Urban,40-49,Female,In hearing,1
12,10,District - Tawang,Urban,50-59,Female,In hearing,0
12,10,District - Tawang,Urban,60-69,Female,In hearing,0
12,10,District - Tawang,Urban,70-79,Female,In hearing,1
12,10,District - Tawang,Urban,80-89,Female,In hearing,0
12,10,District - Tawang,Urban,90+,Female,In hearing,0
12,10,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,11,District - Tawang,Rural,0-4,Female,In hearing,0
12,11,District - Tawang,Rural,5-9,Female,In hearing,1
12,11,District - Tawang,Rural,10-19,Female,In hearing,15
12,11,District - Tawang,Rural,20-29,Female,In hearing,12
12,11,District - Tawang,Rural,30-39,Female,In hearing,6
12,11,District - Tawang,Rural,40-49,Female,In hearing,18
12,11,District - Tawang,Rural,50-59,Female,In hearing,18
12,11,District - Tawang,Rural,60-69,Female,In hearing,16
12,11,District - Tawang,Rural,70-79,Female,In hearing,11
12,11,District - Tawang,Rural,80-89,Female,In hearing,3
12,11,District - Tawang,Rural,90+,Female,In hearing,4
12,11,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,11,District - Tawang,Urban,0-4,Female,In hearing,0
12,11,District - Tawang,Urban,5-9,Female,In hearing,2
12,11,District - Tawang,Urban,10-19,Female,In hearing,1
12,11,District - Tawang,Urban,20-29,Female,In hearing,2
12,11,District - Tawang,Urban,30-39,Female,In hearing,1
12,11,District - Tawang,Urban,40-49,Female,In hearing,0
12,11,District - Tawang,Urban,50-59,Female,In hearing,0
12,11,District - Tawang,Urban,60-69,Female,In hearing,0
12,11,District - Tawang,Urban,70-79,Female,In hearing,0
12,11,District - Tawang,Urban,80-89,Female,In hearing,0
12,11,District - Tawang,Urban,90+,Female,In hearing,0
12,11,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,12,District - Tawang,Rural,0-4,Female,In hearing,3
12,12,District - Tawang,Rural,5-9,Female,In hearing,5
12,12,District - Tawang,Rural,10-19,Female,In hearing,21
12,12,District - Tawang,Rural,20-29,Female,In hearing,19
12,12,District - Tawang,Rural,30-39,Female,In hearing,20
12,12,District - Tawang,Rural,40-49,Female,In hearing,28
12,12,District - Tawang,Rural,50-59,Female,In hearing,24
12,12,District - Tawang,Rural,60-69,Female,In hearing,30
12,12,District - Tawang,Rural,70-79,Female,In hearing,26
12,12,District - Tawang,Rural,80-89,Female,In hearing,6
12,12,District - Tawang,Rural,90+,Female,In hearing,7
12,12,District - Tawang,Rural,Age not stated,Female,In hearing,0
12,12,District - Tawang,Urban,0-4,Female,In hearing,0
12,12,District - Tawang,Urban,5-9,Female,In hearing,0
12,12,District - Tawang,Urban,10-19,Female,In hearing,1
12,12,District - Tawang,Urban,20-29,Female,In hearing,1
12,12,District - Tawang,Urban,30-39,Female,In hearing,0
12,12,District - Tawang,Urban,40-49,Female,In hearing,0
12,12,District - Tawang,Urban,50-59,Female,In hearing,1
12,12,District - Tawang,Urban,60-69,Female,In hearing,0
12,12,District - Tawang,Urban,70-79,Female,In hearing,1
12,12,District - Tawang,Urban,80-89,Female,In hearing,1
12,12,District - Tawang,Urban,90+,Female,In hearing,0
12,12,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,13,District - Tawang,Rural,0-4,Female,In hearing,0
12,13,District - Tawang,Rural,5-9,Female,In hearing,6
12,13,District - Tawang,Rural,10-19,Female,In hearing,7
12,13,District - Tawang,Rural,20-29,Female,In hearing,6
12,13,District - Tawang,Rural,30-39,Female,In hearing,6
12,13,District - Tawang,Rural,40-49,Female,In hearing,10
12,13,District - Tawang,Rural,50-59,Female,In hearing,10
12,13,District - Tawang,Rural,60-69,Female,In hearing,11
12,13,District - Tawang,Rural,70-79,Female,In hearing,5
12,13,District - Tawang,Rural,80-89,Female,In hearing,8
12,13,District - Tawang,Rural,90+,Female,In hearing,6
12,13,District - Tawang,Rural,Age not stated,Female,In hearing,1
12,13,District - Tawang,Urban,0-4,Female,In hearing,0
12,13,District - Tawang,Urban,5-9,Female,In hearing,1
12,13,District - Tawang,Urban,10-19,Female,In hearing,2
12,13,District - Tawang,Urban,20-29,Female,In hearing,0
12,13,District - Tawang,Urban,30-39,Female,In hearing,1
12,13,District - Tawang,Urban,40-49,Female,In hearing,0
12,13,District - Tawang,Urban,50-59,Female,In hearing,0
12,13,District - Tawang,Urban,60-69,Female,In hearing,0
12,13,District - Tawang,Urban,70-79,Female,In hearing,0
12,13,District - Tawang,Urban,80-89,Female,In hearing,0
12,13,District - Tawang,Urban,90+,Female,In hearing,0
12,13,District - Tawang,Urban,Age not stated,Female,In hearing,0
12,1,District - Tawang,Rural,0-4,Male,In movement,2
12,1,District - Tawang,Rural,5-9,Male,In movement,9
12,1,District - Tawang,Rural,10-19,Male,In movement,18
12,1,District - Tawang,Rural,20-29,Male,In movement,11
12,1,District - Tawang,Rural,30-39,Male,In movement,12
12,1,District - Tawang,Rural,40-49,Male,In movement,10
12,1,District - Tawang,Rural,50-59,Male,In movement,10
12,1,District - Tawang,Rural,60-69,Male,In movement,14
12,1,District - Tawang,Rural,70-79,Male,In movement,6
12,1,District - Tawang,Rural,80-89,Male,In movement,0
12,1,District - Tawang,Rural,90+,Male,In movement,0
12,1,District - Tawang,Rural,Age not stated,Male,In movement,1
12,1,District - Tawang,Urban,0-4,Male,In movement,0
12,1,District - Tawang,Urban,5-9,Male,In movement,0
12,1,District - Tawang,Urban,10-19,Male,In movement,0
12,1,District - Tawang,Urban,20-29,Male,In movement,0
12,1,District - Tawang,Urban,30-39,Male,In movement,0
12,1,District - Tawang,Urban,40-49,Male,In movement,1
12,1,District - Tawang,Urban,50-59,Male,In movement,0
12,1,District - Tawang,Urban,60-69,Male,In movement,0
12,1,District - Tawang,Urban,70-79,Male,In movement,0
12,1,District - Tawang,Urban,80-89,Male,In movement,0
12,1,District - Tawang,Urban,90+,Male,In movement,0
12,1,District - Tawang,Urban,Age not stated,Male,In movement,0
12,2,District - Tawang,Rural,0-4,Male,In movement,7
12,2,District - Tawang,Rural,5-9,Male,In movement,12
12,2,District - Tawang,Rural,10-19,Male,In movement,27
12,2,District - Tawang,Rural,20-29,Male,In movement,12
12,2,District - Tawang,Rural,30-39,Male,In movement,19
12,2,District - Tawang,Rural,40-49,Male,In movement,11
12,2,District - Tawang,Rural,50-59,Male,In movement,19
12,2,District - Tawang,Rural,60-69,Male,In movement,16
12,2,District - Tawang,Rural,70-79,Male,In movement,4
12,2,District - Tawang,Rural,80-89,Male,In movement,6
12,2,District - Tawang,Rural,90+,Male,In movement,2
12,2,District - Tawang,Rural,Age not stated,Male,In movement,0
12,2,District - Tawang,Urban,0-4,Male,In movement,0
12,2,District - Tawang,Urban,5-9,Male,In movement,0
12,2,District - Tawang,Urban,10-19,Male,In movement,1
12,2,District - Tawang,Urban,20-29,Male,In movement,1
12,2,District - Tawang,Urban,30-39,Male,In movement,0
12,2,District - Tawang,Urban,40-49,Male,In movement,0
12,2,District - Tawang,Urban,50-59,Male,In movement,1
12,2,District - Tawang,Urban,60-69,Male,In movement,0
12,2,District - Tawang,Urban,70-79,Male,In movement,0
12,2,District - Tawang,Urban,80-89,Male,In movement,0
12,2,District - Tawang,Urban,90+,Male,In movement,0
12,2,District - Tawang,Urban,Age not stated,Male,In movement,0
12,3,District - Tawang,Rural,0-4,Male,In movement,5
12,3,District - Tawang,Rural,5-9,Male,In movement,18
12,3,District - Tawang,Rural,10-19,Male,In movement,26
12,3,District - Tawang,Rural,20-29,Male,In movement,12
12,3,District - Tawang,Rural,30-39,Male,In movement,10
12,3,District - Tawang,Rural,40-49,Male,In movement,8
12,3,District - Tawang,Rural,50-59,Male,In movement,19
12,3,District - Tawang,Rural,60-69,Male,In movement,15
12,3,District - Tawang,Rural,70-79,Male,In movement,3
12,3,District - Tawang,Rural,80-89,Male,In movement,3
12,3,District - Tawang,Rural,90+,Male,In movement,2
12,3,District - Tawang,Rural,Age not stated,Male,In movement,0
12,3,District - Tawang,Urban,0-4,Male,In movement,6
12,3,District - Tawang,Urban,5-9,Male,In movement,3
12,3,District - Tawang,Urban,10-19,Male,In movement,6
12,3,District - Tawang,Urban,20-29,Male,In movement,1
12,3,District - Tawang,Urban,30-39,Male,In movement,6
12,3,District - Tawang,Urban,40-49,Male,In movement,5
12,3,District - Tawang,Urban,50-59,Male,In movement,1
