State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
24,10,Urban,0-4,GUJARAT,Jamnagar,Male,In seeing,52
24,10,Urban,5-9,GUJARAT,Jamnagar,Male,In seeing,108
24,10,Urban,10-19,GUJARAT,Jamnagar,Male,In seeing,256
24,10,Urban,20-29,GUJARAT,Jamnagar,Male,In seeing,209
24,10,Urban,30-39,GUJARAT,Jamnagar,Male,In seeing,189
24,10,Urban,40-49,GUJARAT,Jamnagar,Male,In seeing,222
24,10,Urban,50-59,GUJARAT,Jamnagar,Male,In seeing,213
24,10,Urban,60-69,GUJARAT,Jamnagar,Male,In seeing,219
24,10,Urban,70-79,GUJARAT,Jamnagar,Male,In seeing,133
24,10,Urban,80-89,GUJARAT,Jamnagar,Male,In seeing,53
24,10,Urban,90+,GUJARAT,Jamnagar,Male,In seeing,13
24,10,Urban,Age Not Stated,GUJARAT,Jamnagar,Male,In seeing,10
24,11,Rural,0-4,GUJARAT,Porbandar ,Male,In seeing,13
24,11,Rural,5-9,GUJARAT,Porbandar ,Male,In seeing,16
24,11,Rural,10-19,GUJARAT,Porbandar ,Male,In seeing,50
24,11,Rural,20-29,GUJARAT,Porbandar ,Male,In seeing,39
24,11,Rural,30-39,GUJARAT,Porbandar ,Male,In seeing,38
24,11,Rural,40-49,GUJARAT,Porbandar ,Male,In seeing,52
24,11,Rural,50-59,GUJARAT,Porbandar ,Male,In seeing,48
24,11,Rural,60-69,GUJARAT,Porbandar ,Male,In seeing,69
24,11,Rural,70-79,GUJARAT,Porbandar ,Male,In seeing,68
24,11,Rural,80-89,GUJARAT,Porbandar ,Male,In seeing,40
24,11,Rural,90+,GUJARAT,Porbandar ,Male,In seeing,16
24,11,Rural,Age Not Stated,GUJARAT,Porbandar ,Male,In seeing,0
24,11,Urban,0-4,GUJARAT,Porbandar ,Male,In seeing,15
24,11,Urban,5-9,GUJARAT,Porbandar ,Male,In seeing,14
24,11,Urban,10-19,GUJARAT,Porbandar ,Male,In seeing,51
24,11,Urban,20-29,GUJARAT,Porbandar ,Male,In seeing,59
24,11,Urban,30-39,GUJARAT,Porbandar ,Male,In seeing,54
24,11,Urban,40-49,GUJARAT,Porbandar ,Male,In seeing,42
24,11,Urban,50-59,GUJARAT,Porbandar ,Male,In seeing,58
24,11,Urban,60-69,GUJARAT,Porbandar ,Male,In seeing,67
24,11,Urban,70-79,GUJARAT,Porbandar ,Male,In seeing,57
24,11,Urban,80-89,GUJARAT,Porbandar ,Male,In seeing,29
24,11,Urban,90+,GUJARAT,Porbandar ,Male,In seeing,4
24,11,Urban,Age Not Stated,GUJARAT,Porbandar ,Male,In seeing,5
24,12,Rural,0-4,GUJARAT,Junagadh,Male,In seeing,90
24,12,Rural,5-9,GUJARAT,Junagadh,Male,In seeing,140
24,12,Rural,10-19,GUJARAT,Junagadh,Male,In seeing,445
24,12,Rural,20-29,GUJARAT,Junagadh,Male,In seeing,289
24,12,Rural,30-39,GUJARAT,Junagadh,Male,In seeing,288
24,12,Rural,40-49,GUJARAT,Junagadh,Male,In seeing,326
24,12,Rural,50-59,GUJARAT,Junagadh,Male,In seeing,306
24,12,Rural,60-69,GUJARAT,Junagadh,Male,In seeing,348
24,12,Rural,70-79,GUJARAT,Junagadh,Male,In seeing,241
24,12,Rural,80-89,GUJARAT,Junagadh,Male,In seeing,105
24,12,Rural,90+,GUJARAT,Junagadh,Male,In seeing,42
24,12,Rural,Age Not Stated,GUJARAT,Junagadh,Male,In seeing,7
24,12,Urban,0-4,GUJARAT,Junagadh,Male,In seeing,51
