State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,2,Urban,50-59, GOA, South Goa,Male,In hearing,5
30,2,Urban,60-69, GOA, South Goa,Male,In hearing,7
30,2,Urban,70-79, GOA, South Goa,Male,In hearing,19
30,2,Urban,80-89, GOA, South Goa,Male,In hearing,7
30,2,Urban,90+, GOA, South Goa,Male,In hearing,3
30,2,Urban,Age not stated, GOA, South Goa,Male,In hearing,0
30,1,Rural,0-4, GOA, North Goa,Female,In hearing,1
30,1,Rural,5-9, GOA, North Goa,Female,In hearing,12
30,1,Rural,10-19, GOA, North Goa,Female,In hearing,26
30,1,Rural,20-29, GOA, North Goa,Female,In hearing,9
30,1,Rural,30-39, GOA, North Goa,Female,In hearing,12
30,1,Rural,40-49, GOA, North Goa,Female,In hearing,10
30,1,Rural,50-59, GOA, North Goa,Female,In hearing,26
30,1,Rural,60-69, GOA, North Goa,Female,In hearing,37
30,1,Rural,70-79, GOA, North Goa,Female,In hearing,18
30,1,Rural,80-89, GOA, North Goa,Female,In hearing,13
30,1,Rural,90+, GOA, North Goa,Female,In hearing,6
30,1,Rural,Age not stated, GOA, North Goa,Female,In hearing,0
30,1,Urban,0-4, GOA, North Goa,Female,In hearing,1
30,1,Urban,5-9, GOA, North Goa,Female,In hearing,5
30,1,Urban,10-19, GOA, North Goa,Female,In hearing,15
30,1,Urban,20-29, GOA, North Goa,Female,In hearing,9
30,1,Urban,30-39, GOA, North Goa,Female,In hearing,10
30,1,Urban,40-49, GOA, North Goa,Female,In hearing,9
30,1,Urban,50-59, GOA, North Goa,Female,In hearing,16
30,1,Urban,60-69, GOA, North Goa,Female,In hearing,17
30,1,Urban,70-79, GOA, North Goa,Female,In hearing,20
30,1,Urban,80-89, GOA, North Goa,Female,In hearing,11
30,1,Urban,90+, GOA, North Goa,Female,In hearing,4
30,1,Urban,Age not stated, GOA, North Goa,Female,In hearing,0
30,2,Rural,0-4, GOA, South Goa,Female,In hearing,1
30,2,Rural,5-9, GOA, South Goa,Female,In hearing,0
30,2,Rural,10-19, GOA, South Goa,Female,In hearing,13
30,2,Rural,20-29, GOA, South Goa,Female,In hearing,9
30,2,Rural,30-39, GOA, South Goa,Female,In hearing,18
30,2,Rural,40-49, GOA, South Goa,Female,In hearing,9
30,2,Rural,50-59, GOA, South Goa,Female,In hearing,11
30,2,Rural,60-69, GOA, South Goa,Female,In hearing,23
30,2,Rural,70-79, GOA, South Goa,Female,In hearing,30
30,2,Rural,80-89, GOA, South Goa,Female,In hearing,15
30,2,Rural,90+, GOA, South Goa,Female,In hearing,4
30,2,Rural,Age not stated, GOA, South Goa,Female,In hearing,0
30,2,Urban,0-4, GOA, South Goa,Female,In hearing,2
30,2,Urban,5-9, GOA, South Goa,Female,In hearing,4
30,2,Urban,10-19, GOA, South Goa,Female,In hearing,8
30,2,Urban,20-29, GOA, South Goa,Female,In hearing,7
30,2,Urban,30-39, GOA, South Goa,Female,In hearing,9
30,2,Urban,40-49, GOA, South Goa,Female,In hearing,10
30,2,Urban,50-59, GOA, South Goa,Female,In hearing,13
30,2,Urban,60-69, GOA, South Goa,Female,In hearing,22
30,2,Urban,70-79, GOA, South Goa,Female,In hearing,17
30,2,Urban,80-89, GOA, South Goa,Female,In hearing,15
30,2,Urban,90+, GOA, South Goa,Female,In hearing,2
30,2,Urban,Age not stated, GOA, South Goa,Female,In hearing,0
30,1,Rural,0-4, GOA, North Goa,Male,In movement,33
30,1,Rural,5-9, GOA, North Goa,Male,In movement,48
30,1,Rural,10-19, GOA, North Goa,Male,In movement,124
30,1,Rural,20-29, GOA, North Goa,Male,In movement,173
30,1,Rural,30-39, GOA, North Goa,Male,In movement,156
30,1,Rural,40-49, GOA, North Goa,Male,In movement,152
30,1,Rural,50-59, GOA, North Goa,Male,In movement,165
30,1,Rural,60-69, GOA, North Goa,Male,In movement,129
30,1,Rural,70-79, GOA, North Goa,Male,In movement,52
30,1,Rural,80-89, GOA, North Goa,Male,In movement,17
30,1,Rural,90+, GOA, North Goa,Male,In movement,3
30,1,Rural,Age not stated, GOA, North Goa,Male,In movement,0
30,1,Urban,0-4, GOA, North Goa,Male,In movement,12
30,1,Urban,5-9, GOA, North Goa,Male,In movement,31
30,1,Urban,10-19, GOA, North Goa,Male,In movement,79
30,1,Urban,20-29, GOA, North Goa,Male,In movement,98
30,1,Urban,30-39, GOA, North Goa,Male,In movement,102
30,1,Urban,40-49, GOA, North Goa,Male,In movement,98
30,1,Urban,50-59, GOA, North Goa,Male,In movement,76
30,1,Urban,60-69, GOA, North Goa,Male,In movement,80
30,1,Urban,70-79, GOA, North Goa,Male,In movement,50
30,1,Urban,80-89, GOA, North Goa,Male,In movement,15
30,1,Urban,90+, GOA, North Goa,Male,In movement,3
30,1,Urban,Age not stated, GOA, North Goa,Male,In movement,0
30,2,Rural,0-4, GOA, South Goa,Male,In movement,16
30,2,Rural,5-9, GOA, South Goa,Male,In movement,32
30,2,Rural,10-19, GOA, South Goa,Male,In movement,77
30,2,Rural,20-29, GOA, South Goa,Male,In movement,107
30,2,Rural,30-39, GOA, South Goa,Male,In movement,103
30,2,Rural,40-49, GOA, South Goa,Male,In movement,84
30,2,Rural,50-59, GOA, South Goa,Male,In movement,95
