Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,21,3,0,District - Sambalpur  03,Urban,90+,12,4,0,0,2,2,2,3,0,0
C4920,21,3,0,District - Sambalpur  03,Urban,Age not stated,8,5,0,1,0,0,1,2,0,1
C4920,21,4,0,District - Debagarh  *  04,Rural,0-4,204,205,9,8,4,3,43,39,21,15
C4920,21,4,0,District - Debagarh  *  04,Rural,5-9,280,225,48,34,21,21,87,61,20,29
C4920,21,4,0,District - Debagarh  *  04,Rural,10-19,424,372,73,84,61,45,198,156,71,65
C4920,21,4,0,District - Debagarh  *  04,Rural,20-29,372,284,48,51,31,28,202,141,69,60
C4920,21,4,0,District - Debagarh  *  04,Rural,30-39,547,222,38,38,40,35,143,118,63,53
C4920,21,4,0,District - Debagarh  *  04,Rural,40-49,479,207,30,15,44,35,124,81,52,43
C4920,21,4,0,District - Debagarh  *  04,Rural,50-59,273,176,11,17,48,47,103,88,30,29
C4920,21,4,0,District - Debagarh  *  04,Rural,60-69,316,244,12,11,73,58,132,138,16,18
C4920,21,4,0,District - Debagarh  *  04,Rural,70-79,176,137,3,3,56,40,85,78,10,10
C4920,21,4,0,District - Debagarh  *  04,Rural,80-89,61,37,2,0,14,9,22,23,2,2
C4920,21,4,0,District - Debagarh  *  04,Rural,90+,15,8,0,0,3,3,7,3,4,1
C4920,21,4,0,District - Debagarh  *  04,Rural,Age not stated,13,8,0,1,0,0,2,0,0,0
C4920,21,4,0,District - Debagarh  *  04,Urban,0-4,4,9,0,0,1,3,4,5,2,0
C4920,21,4,0,District - Debagarh  *  04,Urban,5-9,10,5,5,1,12,10,3,2,2,2
C4920,21,4,0,District - Debagarh  *  04,Urban,10-19,17,15,4,6,7,5,18,11,8,9
C4920,21,4,0,District - Debagarh  *  04,Urban,20-29,22,19,2,2,4,0,17,8,5,7
C4920,21,4,0,District - Debagarh  *  04,Urban,30-39,17,18,1,4,3,2,23,7,4,10
C4920,21,4,0,District - Debagarh  *  04,Urban,40-49,23,7,0,1,5,3,7,7,3,1
C4920,21,4,0,District - Debagarh  *  04,Urban,50-59,12,9,1,1,7,0,10,10,2,2
C4920,21,4,0,District - Debagarh  *  04,Urban,60-69,12,7,1,0,1,7,16,17,1,1
C4920,21,4,0,District - Debagarh  *  04,Urban,70-79,8,5,1,1,4,1,13,14,0,3
C4920,21,4,0,District - Debagarh  *  04,Urban,80-89,5,0,0,0,2,0,1,1,0,0
C4920,21,4,0,District - Debagarh  *  04,Urban,90+,2,1,0,0,0,1,3,0,0,0
C4920,21,4,0,District - Debagarh  *  04,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,21,5,0,District - Sundargarh  05,Rural,0-4,421,313,21,14,20,17,148,135,44,36
C4920,21,5,0,District - Sundargarh  05,Rural,5-9,511,459,161,168,111,81,246,217,106,92
C4920,21,5,0,District - Sundargarh  05,Rural,10-19,920,863,293,288,209,162,769,582,298,223
C4920,21,5,0,District - Sundargarh  05,Rural,20-29,753,682,188,166,135,118,621,509,314,268
C4920,21,5,0,District - Sundargarh  05,Rural,30-39,765,638,157,126,155,129,610,401,325,297
C4920,21,5,0,District - Sundargarh  05,Rural,40-49,741,541,122,89,184,188,562,362,211,196
C4920,21,5,0,District - Sundargarh  05,Rural,50-59,544,515,70,50,212,217,443,376,112,109
C4920,21,5,0,District - Sundargarh  05,Rural,60-69,730,800,51,48,385,411,598,557,81,106
C4920,21,5,0,District - Sundargarh  05,Rural,70-79,503,534,19,26,264,276,358,394,24,38
C4920,21,5,0,District - Sundargarh  05,Rural,80-89,181,157,5,3,90,61,145,129,10,10
C4920,21,5,0,District - Sundargarh  05,Rural,90+,46,40,2,1,24,24,30,45,1,4
C4920,21,5,0,District - Sundargarh  05,Rural,Age not stated,23,11,0,0,6,0,2,2,3,4
C4920,21,5,0,District - Sundargarh  05,Urban,0-4,256,243,8,4,7,4,50,46,27,21
C4920,21,5,0,District - Sundargarh  05,Urban,5-9,357,273,75,50,29,16,106,76,61,37
C4920,21,5,0,District - Sundargarh  05,Urban,10-19,752,665,126,117,77,53,393,252,171,145
C4920,21,5,0,District - Sundargarh  05,Urban,20-29,738,543,105,70,48,40,353,157,206,123
C4920,21,5,0,District - Sundargarh  05,Urban,30-39,709,449,50,49,33,31,268,138,129,97
C4920,21,5,0,District - Sundargarh  05,Urban,40-49,566,312,43,18,32,33,268,134,84,75
C4920,21,5,0,District - Sundargarh  05,Urban,50-59,313,214,17,13,33,32,229,143,34,35
C4920,21,5,0,District - Sundargarh  05,Urban,60-69,226,172,13,6,41,47,211,140,21,30
C4920,21,5,0,District - Sundargarh  05,Urban,70-79,95,85,2,3,34,30,106,75,11,9
C4920,21,5,0,District - Sundargarh  05,Urban,80-89,37,39,1,1,14,6,28,26,3,4
C4920,21,5,0,District - Sundargarh  05,Urban,90+,12,7,0,2,4,8,6,7,0,1
C4920,21,5,0,District - Sundargarh  05,Urban,Age not stated,28,13,1,1,0,0,3,1,3,0
C4920,21,6,0,District - Kendujhar  06,Rural,0-4,470,451,37,29,22,22,212,149,44,41
C4920,21,6,0,District - Kendujhar  06,Rural,5-9,639,615,237,192,123,101,363,250,129,99
C4920,21,6,0,District - Kendujhar  06,Rural,10-19,1000,968,364,311,235,173,850,599,321,265
C4920,21,6,0,District - Kendujhar  06,Rural,20-29,831,749,247,237,140,109,702,437,346,291
C4920,21,6,0,District - Kendujhar  06,Rural,30-39,1056,614,157,164,162,137,671,397,375,329
C4920,21,6,0,District - Kendujhar  06,Rural,40-49,850,481,105,105,189,146,590,345,241,206
C4920,21,6,0,District - Kendujhar  06,Rural,50-59,695,493,72,57,222,232,481,323,146,129
C4920,21,6,0,District - Kendujhar  06,Rural,60-69,729,733,44,59,300,333,478,415,89,90
C4920,21,6,0,District - Kendujhar  06,Rural,70-79,532,478,27,25,197,213,291,326,27,36
C4920,21,6,0,District - Kendujhar  06,Rural,80-89,166,158,3,7,81,61,96,107,15,12
C4920,21,6,0,District - Kendujhar  06,Rural,90+,38,36,2,3,23,12,20,29,3,1
C4920,21,6,0,District - Kendujhar  06,Rural,Age not stated,25,16,2,1,2,2,5,4,2,0
C4920,21,6,0,District - Kendujhar  06,Urban,0-4,171,149,5,3,4,2,29,21,8,5
C4920,21,6,0,District - Kendujhar  06,Urban,5-9,203,227,53,32,21,9,50,34,20,13
C4920,21,6,0,District - Kendujhar  06,Urban,10-19,421,372,64,56,33,24,124,86,53,36
C4920,21,6,0,District - Kendujhar  06,Urban,20-29,239,193,39,35,23,17,103,59,56,39
C4920,21,6,0,District - Kendujhar  06,Urban,30-39,106,109,27,28,16,12,112,44,55,33
C4920,21,6,0,District - Kendujhar  06,Urban,40-49,87,67,8,15,11,17,102,32,37,24
C4920,21,6,0,District - Kendujhar  06,Urban,50-59,60,50,10,8,24,14,56,31,14,16
C4920,21,6,0,District - Kendujhar  06,Urban,60-69,47,54,3,4,19,14,41,31,10,11
C4920,21,6,0,District - Kendujhar  06,Urban,70-79,28,30,3,2,10,16,28,22,2,1
C4920,21,6,0,District - Kendujhar  06,Urban,80-89,8,10,0,0,7,6,9,9,1,0
C4920,21,6,0,District - Kendujhar  06,Urban,90+,5,1,1,0,1,1,3,4,0,0
C4920,21,6,0,District - Kendujhar  06,Urban,Age not stated,3,0,0,0,2,0,0,0,1,0
C4920,21,7,0,District - Mayurbhanj  07,Rural,0-4,1062,1014,56,29,42,43,332,230,70,61
C4920,21,7,0,District - Mayurbhanj  07,Rural,5-9,1521,1435,434,371,197,159,576,380,188,145
C4920,21,7,0,District - Mayurbhanj  07,Rural,10-19,2257,1946,607,521,330,254,1131,873,459,338
C4920,21,7,0,District - Mayurbhanj  07,Rural,20-29,1409,1556,342,305,230,209,963,630,537,423
C4920,21,7,0,District - Mayurbhanj  07,Rural,30-39,1359,1343,295,237,306,250,1006,656,551,526
C4920,21,7,0,District - Mayurbhanj  07,Rural,40-49,1177,969,175,165,388,268,890,575,408,320
C4920,21,7,0,District - Mayurbhanj  07,Rural,50-59,975,923,100,79,342,380,821,596,199,201
C4920,21,7,0,District - Mayurbhanj  07,Rural,60-69,1116,1344,72,86,540,612,777,827,122,146
C4920,21,7,0,District - Mayurbhanj  07,Rural,70-79,735,837,33,39,385,389,538,571,59,60
C4920,21,7,0,District - Mayurbhanj  07,Rural,80-89,269,248,9,11,138,99,186,206,23,11
C4920,21,7,0,District - Mayurbhanj  07,Rural,90+,63,66,1,5,35,23,64,75,7,5
C4920,21,7,0,District - Mayurbhanj  07,Rural,Age not stated,26,21,4,2,5,3,16,9,2,2
C4920,21,7,0,District - Mayurbhanj  07,Urban,0-4,50,42,2,3,3,2,9,8,5,2
C4920,21,7,0,District - Mayurbhanj  07,Urban,5-9,103,72,56,10,10,7,33,18,17,7
C4920,21,7,0,District - Mayurbhanj  07,Urban,10-19,213,152,75,41,19,21,89,62,50,28
C4920,21,7,0,District - Mayurbhanj  07,Urban,20-29,134,124,28,24,29,16,103,53,53,36
C4920,21,7,0,District - Mayurbhanj  07,Urban,30-39,126,89,13,20,16,24,102,53,61,40
C4920,21,7,0,District - Mayurbhanj  07,Urban,40-49,78,56,10,11,24,14,95,47,34,25
C4920,21,7,0,District - Mayurbhanj  07,Urban,50-59,65,42,2,11,21,16,73,39,13,13
C4920,21,7,0,District - Mayurbhanj  07,Urban,60-69,47,43,5,10,34,21,67,38,13,16
C4920,21,7,0,District - Mayurbhanj  07,Urban,70-79,27,35,3,2,17,16,42,30,8,2
C4920,21,7,0,District - Mayurbhanj  07,Urban,80-89,14,10,0,1,11,0,10,11,1,2
C4920,21,7,0,District - Mayurbhanj  07,Urban,90+,2,2,0,1,1,1,4,3,0,0
C4920,21,7,0,District - Mayurbhanj  07,Urban,Age not stated,0,2,0,0,0,0,0,0,0,0
C4920,21,8,0,District - Baleshwar  08,Rural,0-4,597,631,66,46,54,46,375,277,87,46
C4920,21,8,0,District - Baleshwar  08,Rural,5-9,827,770,476,334,255,254,637,379,243,147
C4920,21,8,0,District - Baleshwar  08,Rural,10-19,1578,1436,719,534,650,497,1468,951,690,447
C4920,21,8,0,District - Baleshwar  08,Rural,20-29,1378,1127,363,303,402,287,1217,662,659,476
C4920,21,8,0,District - Baleshwar  08,Rural,30-39,1425,1032,269,216,352,266,1117,540,565,432
C4920,21,8,0,District - Baleshwar  08,Rural,40-49,1222,811,160,126,296,226,983,477,458,363
C4920,21,8,0,District - Baleshwar  08,Rural,50-59,896,733,105,72,277,258,861,459,211,190
C4920,21,8,0,District - Baleshwar  08,Rural,60-69,1067,974,70,75,421,405,980,649,160,150
C4920,21,8,0,District - Baleshwar  08,Rural,70-79,1000,821,49,32,364,339,761,508,72,67
C4920,21,8,0,District - Baleshwar  08,Rural,80-89,302,304,13,14,109,95,262,177,22,12
C4920,21,8,0,District - Baleshwar  08,Rural,90+,82,84,4,2,24,29,51,53,8,7
C4920,21,8,0,District - Baleshwar  08,Rural,Age not stated,12,10,0,3,3,2,7,6,2,3
C4920,21,8,0,District - Baleshwar  08,Urban,0-4,105,69,4,2,5,7,39,21,10,9
C4920,21,8,0,District - Baleshwar  08,Urban,5-9,110,110,38,24,16,14,58,31,21,12
C4920,21,8,0,District - Baleshwar  08,Urban,10-19,298,280,57,74,52,35,170,89,65,58
C4920,21,8,0,District - Baleshwar  08,Urban,20-29,216,178,36,39,42,26,123,68,86,28
C4920,21,8,0,District - Baleshwar  08,Urban,30-39,155,138,20,20,33,24,124,54,82,55
C4920,21,8,0,District - Baleshwar  08,Urban,40-49,144,89,20,5,21,20,145,52,52,37
C4920,21,8,0,District - Baleshwar  08,Urban,50-59,101,73,12,6,23,14,116,49,29,16
C4920,21,8,0,District - Baleshwar  08,Urban,60-69,71,85,5,3,29,17,92,62,8,17
C4920,21,8,0,District - Baleshwar  08,Urban,70-79,68,56,3,1,26,17,80,40,15,6
C4920,21,8,0,District - Baleshwar  08,Urban,80-89,13,17,2,0,14,6,19,15,3,4
C4920,21,8,0,District - Baleshwar  08,Urban,90+,4,9,0,1,1,3,8,1,0,1
C4920,21,8,0,District - Baleshwar  08,Urban,Age not stated,10,8,1,0,0,0,1,0,1,0
C4920,21,9,0,District - Bhadrak  *  09,Rural,0-4,881,816,32,26,20,19,228,130,53,38
C4920,21,9,0,District - Bhadrak  *  09,Rural,5-9,1198,1029,252,187,96,108,366,234,144,81
C4920,21,9,0,District - Bhadrak  *  09,Rural,10-19,2145,2113,448,345,322,280,1002,578,426,271
C4920,21,9,0,District - Bhadrak  *  09,Rural,20-29,1549,1496,220,184,192,158,771,394,399,261
C4920,21,9,0,District - Bhadrak  *  09,Rural,30-39,1695,1257,149,114,159,153,706,285,415,322
C4920,21,9,0,District - Bhadrak  *  09,Rural,40-49,1465,826,91,91,152,112,586,212,337,249
C4920,21,9,0,District - Bhadrak  *  09,Rural,50-59,1048,747,62,57,155,143,532,229,182,128
C4920,21,9,0,District - Bhadrak  *  09,Rural,60-69,1116,872,59,41,227,225,660,335,135,124
C4920,21,9,0,District - Bhadrak  *  09,Rural,70-79,831,679,30,26,242,178,501,329,74,44
C4920,21,9,0,District - Bhadrak  *  09,Rural,80-89,281,205,8,9,94,73,174,116,15,18
C4920,21,9,0,District - Bhadrak  *  09,Rural,90+,53,66,0,2,7,28,25,41,4,8
C4920,21,9,0,District - Bhadrak  *  09,Rural,Age not stated,18,7,0,1,4,1,8,0,1,0
C4920,21,9,0,District - Bhadrak  *  09,Urban,0-4,75,76,7,3,6,7,26,14,13,13
C4920,21,9,0,District - Bhadrak  *  09,Urban,5-9,115,93,25,12,11,13,42,26,27,22
C4920,21,9,0,District - Bhadrak  *  09,Urban,10-19,233,213,59,49,28,19,91,63,84,52
C4920,21,9,0,District - Bhadrak  *  09,Urban,20-29,206,144,29,17,15,15,72,44,65,45
C4920,21,9,0,District - Bhadrak  *  09,Urban,30-39,169,114,21,13,18,9,58,21,55,39
C4920,21,9,0,District - Bhadrak  *  09,Urban,40-49,148,110,11,5,14,10,60,24,35,36
C4920,21,9,0,District - Bhadrak  *  09,Urban,50-59,101,74,9,3,10,8,52,30,28,16
C4920,21,9,0,District - Bhadrak  *  09,Urban,60-69,88,50,8,6,15,15,48,28,21,8
C4920,21,9,0,District - Bhadrak  *  09,Urban,70-79,62,61,3,2,11,17,33,18,5,7
C4920,21,9,0,District - Bhadrak  *  09,Urban,80-89,22,29,0,0,5,6,11,13,3,2
C4920,21,9,0,District - Bhadrak  *  09,Urban,90+,9,14,0,0,4,1,7,9,3,0
C4920,21,9,0,District - Bhadrak  *  09,Urban,Age not stated,6,5,0,0,0,0,0,0,0,0
C4920,21,10,0,District - Kendrapara *  10,Rural,0-4,631,608,27,29,20,15,208,175,38,29
C4920,21,10,0,District - Kendrapara *  10,Rural,5-9,817,745,198,163,101,67,397,253,150,91
C4920,21,10,0,District - Kendrapara *  10,Rural,10-19,1474,1539,347,279,258,185,1060,681,479,310
C4920,21,10,0,District - Kendrapara *  10,Rural,20-29,1096,1098,200,155,147,99,908,463,471,345
C4920,21,10,0,District - Kendrapara *  10,Rural,30-39,1042,858,157,91,164,107,731,329,458,391
C4920,21,10,0,District - Kendrapara *  10,Rural,40-49,874,598,117,83,145,111,658,297,341,286
C4920,21,10,0,District - Kendrapara *  10,Rural,50-59,629,576,68,68,162,124,598,285,168,158
C4920,21,10,0,District - Kendrapara *  10,Rural,60-69,852,740,50,53,257,213,873,463,168,156
C4920,21,10,0,District - Kendrapara *  10,Rural,70-79,700,615,18,34,278,210,665,393,73,85
C4920,21,10,0,District - Kendrapara *  10,Rural,80-89,288,197,7,7,117,68,232,150,23,11
C4920,21,10,0,District - Kendrapara *  10,Rural,90+,52,70,0,0,24,24,45,55,5,5
C4920,21,10,0,District - Kendrapara *  10,Rural,Age not stated,13,6,0,0,3,0,2,0,1,1
C4920,21,10,0,District - Kendrapara *  10,Urban,0-4,33,45,3,0,0,0,18,9,5,3
C4920,21,10,0,District - Kendrapara *  10,Urban,5-9,47,38,17,10,4,2,27,12,10,11
C4920,21,10,0,District - Kendrapara *  10,Urban,10-19,121,97,22,17,14,17,72,50,41,26
C4920,21,10,0,District - Kendrapara *  10,Urban,20-29,93,103,13,7,5,3,55,27,39,20
C4920,21,10,0,District - Kendrapara *  10,Urban,30-39,57,53,9,4,6,6,44,20,28,24
C4920,21,10,0,District - Kendrapara *  10,Urban,40-49,53,43,4,8,5,7,42,11,20,20
C4920,21,10,0,District - Kendrapara *  10,Urban,50-59,42,26,5,5,10,8,37,19,7,8
C4920,21,10,0,District - Kendrapara *  10,Urban,60-69,36,25,2,3,7,6,30,15,8,10
C4920,21,10,0,District - Kendrapara *  10,Urban,70-79,33,24,0,2,5,9,20,14,1,5
C4920,21,10,0,District - Kendrapara *  10,Urban,80-89,16,6,1,0,5,3,4,11,2,1
C4920,21,10,0,District - Kendrapara *  10,Urban,90+,1,1,0,0,1,0,0,1,0,0
C4920,21,10,0,District - Kendrapara *  10,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,0-4,275,253,24,19,10,12,149,126,28,20
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,5-9,363,303,146,132,39,50,269,178,114,69
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,10-19,724,740,279,220,180,162,819,490,385,227
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,20-29,666,599,184,116,139,106,711,382,390,289
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,30-39,586,446,121,77,122,114,577,260,446,293
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,40-49,488,362,87,69,100,97,558,265,302,196
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,50-59,391,356,51,40,116,109,503,280,161,142
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,60-69,546,522,36,37,180,172,659,387,115,152
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,70-79,562,491,33,17,213,146,518,330,79,76
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,80-89,276,184,7,4,81,68,209,142,12,15
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,90+,43,46,1,2,18,21,47,42,4,6
C4920,21,11,0,District - Jagatsinghapur  *  11,Rural,Age not stated,7,5,0,0,3,1,5,4,3,0
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,0-4,54,42,3,2,3,5,7,15,4,5
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,5-9,71,73,22,12,4,8,35,20,14,11
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,10-19,162,138,25,17,15,17,58,31,58,25
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,20-29,172,99,13,5,12,9,71,31,46,15
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,30-39,145,96,6,4,8,13,40,22,18,18
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,40-49,133,59,6,2,6,7,38,12,26,9
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,50-59,74,37,4,1,10,7,37,9,5,7
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,60-69,34,19,2,2,5,5,27,8,7,7
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,70-79,20,20,0,0,9,5,11,12,0,1
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,80-89,9,10,0,1,3,2,5,6,1,0
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,90+,1,4,0,0,0,1,1,2,0,1
C4920,21,11,0,District - Jagatsinghapur  *  11,Urban,Age not stated,1,1,0,0,0,0,0,1,0,0
C4920,21,12,0,District - Cuttack  12,Rural,0-4,672,599,55,32,31,22,325,217,92,48
C4920,21,12,0,District - Cuttack  12,Rural,5-9,862,770,321,253,111,92,530,327,245,168
C4920,21,12,0,District - Cuttack  12,Rural,10-19,1738,1746,488,388,333,264,1465,891,735,517
C4920,21,12,0,District - Cuttack  12,Rural,20-29,1628,1440,327,241,254,176,1287,667,812,576
C4920,21,12,0,District - Cuttack  12,Rural,30-39,1483,1201,211,172,223,186,1123,514,768,541
C4920,21,12,0,District - Cuttack  12,Rural,40-49,1169,884,138,106,217,176,988,376,535,434
C4920,21,12,0,District - Cuttack  12,Rural,50-59,925,800,67,75,234,200,757,364,276,302
C4920,21,12,0,District - Cuttack  12,Rural,60-69,1291,1161,78,68,362,366,993,659,206,221
C4920,21,12,0,District - Cuttack  12,Rural,70-79,1067,941,35,26,345,291,771,542,111,90
C4920,21,12,0,District - Cuttack  12,Rural,80-89,463,295,20,16,165,114,323,225,28,23
C4920,21,12,0,District - Cuttack  12,Rural,90+,118,91,3,6,38,28,71,86,7,15
C4920,21,12,0,District - Cuttack  12,Rural,Age not stated,30,21,2,2,0,2,12,5,1,9
C4920,21,12,0,District - Cuttack  12,Urban,0-4,244,220,17,13,12,7,85,65,32,24
C4920,21,12,0,District - Cuttack  12,Urban,5-9,308,229,98,56,34,24,161,102,99,65
C4920,21,12,0,District - Cuttack  12,Urban,10-19,734,660,154,119,105,65,407,272,323,218
C4920,21,12,0,District - Cuttack  12,Urban,20-29,768,589,123,89,63,46,491,284,364,202
C4920,21,12,0,District - Cuttack  12,Urban,30-39,705,515,85,56,58,49,448,231,335,162
C4920,21,12,0,District - Cuttack  12,Urban,40-49,564,313,39,24,60,43,442,197,207,144
C4920,21,12,0,District - Cuttack  12,Urban,50-59,399,206,22,14,46,29,378,169,98,77
C4920,21,12,0,District - Cuttack  12,Urban,60-69,285,196,24,15,50,49,349,180,69,50
C4920,21,12,0,District - Cuttack  12,Urban,70-79,175,131,10,9,42,37,209,108,30,25
C4920,21,12,0,District - Cuttack  12,Urban,80-89,67,43,3,3,30,25,61,46,2,7
C4920,21,12,0,District - Cuttack  12,Urban,90+,20,19,0,1,6,5,16,23,0,6
C4920,21,12,0,District - Cuttack  12,Urban,Age not stated,13,2,0,0,0,0,2,0,0,5
C4920,21,13,0,District - Jajapur  *  13,Rural,0-4,762,749,59,39,38,26,326,209,61,43
C4920,21,13,0,District - Jajapur  *  13,Rural,5-9,1034,986,303,207,142,112,535,337,199,138
C4920,21,13,0,District - Jajapur  *  13,Rural,10-19,2164,2048,547,447,439,369,1489,917,650,404
C4920,21,13,0,District - Jajapur  *  13,Rural,20-29,1829,1501,357,253,328,178,1296,554,688,462
C4920,21,13,0,District - Jajapur  *  13,Rural,30-39,1835,1310,201,160,262,192,959,441,635,480
C4920,21,13,0,District - Jajapur  *  13,Rural,40-49,1583,1030,116,116,218,199,909,405,488,339
C4920,21,13,0,District - Jajapur  *  13,Rural,50-59,1074,838,87,56,250,202,784,384,255,222
C4920,21,13,0,District - Jajapur  *  13,Rural,60-69,1239,1017,62,63,323,311,960,556,165,166
C4920,21,13,0,District - Jajapur  *  13,Rural,70-79,971,806,47,33,362,257,662,380,78,79
C4920,21,13,0,District - Jajapur  *  13,Rural,80-89,340,247,12,9,123,85,269,150,19,12
C4920,21,13,0,District - Jajapur  *  13,Rural,90+,64,73,3,3,22,20,48,48,8,3
C4920,21,13,0,District - Jajapur  *  13,Rural,Age not stated,26,11,3,4,3,4,13,3,1,0
C4920,21,13,0,District - Jajapur  *  13,Urban,0-4,48,45,4,1,0,2,19,4,3,1
C4920,21,13,0,District - Jajapur  *  13,Urban,5-9,53,50,16,8,8,4,24,15,11,8
C4920,21,13,0,District - Jajapur  *  13,Urban,10-19,116,107,21,17,16,19,61,37,26,21
C4920,21,13,0,District - Jajapur  *  13,Urban,20-29,117,78,11,16,16,7,52,23,26,18
C4920,21,13,0,District - Jajapur  *  13,Urban,30-39,143,69,10,9,9,5,52,29,37,21
C4920,21,13,0,District - Jajapur  *  13,Urban,40-49,135,51,7,4,6,5,61,19,8,16
C4920,21,13,0,District - Jajapur  *  13,Urban,50-59,91,33,1,1,4,8,42,18,11,5
C4920,21,13,0,District - Jajapur  *  13,Urban,60-69,42,26,1,2,7,7,36,13,1,3
C4920,21,13,0,District - Jajapur  *  13,Urban,70-79,22,18,1,1,5,5,25,8,1,4
C4920,21,13,0,District - Jajapur  *  13,Urban,80-89,13,2,0,0,3,4,6,3,0,0
C4920,21,13,0,District - Jajapur  *  13,Urban,90+,1,3,0,0,1,2,2,1,0,0
C4920,21,13,0,District - Jajapur  *  13,Urban,Age not stated,3,1,0,0,0,0,0,0,0,0
C4920,21,14,0,District - Dhenkanal  14,Rural,0-4,473,459,24,24,15,18,142,116,46,23
C4920,21,14,0,District - Dhenkanal  14,Rural,5-9,637,539,178,117,91,53,305,164,109,87
C4920,21,14,0,District - Dhenkanal  14,Rural,10-19,1182,1042,280,231,193,147,809,484,367,221
C4920,21,14,0,District - Dhenkanal  14,Rural,20-29,937,858,167,146,147,109,667,326,385,256
C4920,21,14,0,District - Dhenkanal  14,Rural,30-39,829,650,115,97,154,102,566,261,329,242
C4920,21,14,0,District - Dhenkanal  14,Rural,40-49,761,539,69,55,137,115,526,227,197,144
C4920,21,14,0,District - Dhenkanal  14,Rural,50-59,566,494,48,38,130,124,427,273,115,103
C4920,21,14,0,District - Dhenkanal  14,Rural,60-69,689,645,39,34,223,193,512,331,93,97
C4920,21,14,0,District - Dhenkanal  14,Rural,70-79,499,412,16,12,188,111,330,225,35,34
C4920,21,14,0,District - Dhenkanal  14,Rural,80-89,183,103,7,2,65,38,130,100,11,7
C4920,21,14,0,District - Dhenkanal  14,Rural,90+,43,31,0,1,11,15,27,20,3,4
C4920,21,14,0,District - Dhenkanal  14,Rural,Age not stated,34,27,1,1,5,1,12,4,2,2
C4920,21,14,0,District - Dhenkanal  14,Urban,0-4,33,22,2,4,1,2,19,17,6,4
C4920,21,14,0,District - Dhenkanal  14,Urban,5-9,57,39,32,19,7,6,28,14,31,21
C4920,21,14,0,District - Dhenkanal  14,Urban,10-19,107,89,62,43,24,19,88,51,47,38
C4920,21,14,0,District - Dhenkanal  14,Urban,20-29,80,64,22,15,23,14,81,43,58,48
C4920,21,14,0,District - Dhenkanal  14,Urban,30-39,75,39,16,13,23,7,62,25,46,27
C4920,21,14,0,District - Dhenkanal  14,Urban,40-49,71,31,3,5,19,6,72,27,29,22
C4920,21,14,0,District - Dhenkanal  14,Urban,50-59,49,25,9,5,10,9,51,18,16,8
C4920,21,14,0,District - Dhenkanal  14,Urban,60-69,44,39,3,1,16,10,35,25,8,10
C4920,21,14,0,District - Dhenkanal  14,Urban,70-79,34,24,3,3,10,7,18,12,3,5
C4920,21,14,0,District - Dhenkanal  14,Urban,80-89,7,4,1,0,7,5,10,10,2,0
C4920,21,14,0,District - Dhenkanal  14,Urban,90+,3,2,0,0,0,0,2,5,2,0
C4920,21,14,0,District - Dhenkanal  14,Urban,Age not stated,1,2,0,1,0,0,1,0,0,0
C4920,21,15,0,District - Anugul  *  15,Rural,0-4,546,457,22,15,22,16,155,111,49,36
C4920,21,15,0,District - Anugul  *  15,Rural,5-9,687,668,179,139,67,39,264,198,102,73
C4920,21,15,0,District - Anugul  *  15,Rural,10-19,1201,1168,261,246,132,88,764,492,245,203
C4920,21,15,0,District - Anugul  *  15,Rural,20-29,1065,949,164,159,98,72,566,330,247,220
C4920,21,15,0,District - Anugul  *  15,Rural,30-39,1158,837,116,101,98,71,498,237,233,192
C4920,21,15,0,District - Anugul  *  15,Rural,40-49,916,547,68,57,112,80,410,227,133,116
C4920,21,15,0,District - Anugul  *  15,Rural,50-59,689,487,54,49,113,90,329,251,97,82
