Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,24,8,0,District - Surendranagar  08,Urban,30-39,376,250,39,33,25,14,266,163,132,60
C4920,24,8,0,District - Surendranagar  08,Urban,40-49,305,184,29,25,31,25,269,128,100,52
C4920,24,8,0,District - Surendranagar  08,Urban,50-59,207,155,16,14,28,34,200,86,64,25
C4920,24,8,0,District - Surendranagar  08,Urban,60-69,163,152,10,9,49,51,147,111,17,21
C4920,24,8,0,District - Surendranagar  08,Urban,70-79,87,96,11,7,38,44,73,57,5,3
C4920,24,8,0,District - Surendranagar  08,Urban,80-89,29,57,3,4,20,36,24,30,1,7
C4920,24,8,0,District - Surendranagar  08,Urban,90+,6,30,1,1,1,9,7,13,0,4
C4920,24,8,0,District - Surendranagar  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,24,9,0,District - Rajkot  09,Rural,0-4,645,548,16,17,14,15,174,120,50,44
C4920,24,9,0,District - Rajkot  09,Rural,5-9,717,584,229,141,39,43,329,203,225,138
C4920,24,9,0,District - Rajkot  09,Rural,10-19,1385,1197,435,231,126,99,1613,1180,535,373
C4920,24,9,0,District - Rajkot  09,Rural,20-29,1072,808,205,121,96,73,1435,807,461,268
C4920,24,9,0,District - Rajkot  09,Rural,30-39,977,686,170,114,103,88,983,530,494,268
C4920,24,9,0,District - Rajkot  09,Rural,40-49,914,610,131,93,146,130,790,412,326,191
C4920,24,9,0,District - Rajkot  09,Rural,50-59,724,579,77,55,168,171,647,343,158,137
C4920,24,9,0,District - Rajkot  09,Rural,60-69,803,826,68,43,303,367,548,364,106,118
C4920,24,9,0,District - Rajkot  09,Rural,70-79,571,698,29,40,275,356,287,251,37,59
C4920,24,9,0,District - Rajkot  09,Rural,80-89,283,410,18,10,169,200,118,146,12,18
C4920,24,9,0,District - Rajkot  09,Rural,90+,100,187,5,10,62,107,38,83,5,11
C4920,24,9,0,District - Rajkot  09,Rural,Age not stated,19,12,0,0,10,0,6,5,2,0
C4920,24,9,0,District - Rajkot  09,Urban,0-4,372,300,16,15,14,6,103,78,50,36
C4920,24,9,0,District - Rajkot  09,Urban,5-9,417,400,144,101,24,31,248,185,158,103
C4920,24,9,0,District - Rajkot  09,Urban,10-19,1117,978,395,216,103,56,1065,744,519,347
C4920,24,9,0,District - Rajkot  09,Urban,20-29,885,753,212,124,68,48,1120,703,476,276
C4920,24,9,0,District - Rajkot  09,Urban,30-39,882,669,124,93,72,53,915,496,468,256
C4920,24,9,0,District - Rajkot  09,Urban,40-49,900,564,105,68,65,79,786,386,375,190
C4920,24,9,0,District - Rajkot  09,Urban,50-59,614,491,56,53,100,123,531,311,185,98
C4920,24,9,0,District - Rajkot  09,Urban,60-69,597,587,60,61,187,222,408,334,100,64
C4920,24,9,0,District - Rajkot  09,Urban,70-79,332,406,19,29,148,211,222,257,36,37
C4920,24,9,0,District - Rajkot  09,Urban,80-89,134,163,12,10,82,112,79,126,11,15
C4920,24,9,0,District - Rajkot  09,Urban,90+,29,85,0,3,20,56,20,60,3,2
C4920,24,9,0,District - Rajkot  09,Urban,Age not stated,20,17,0,2,2,3,4,4,7,1
C4920,24,10,0,District - Jamnagar  10,Rural,0-4,320,331,20,16,10,7,126,77,32,16
C4920,24,10,0,District - Jamnagar  10,Rural,5-9,344,321,172,81,20,25,253,187,141,97
C4920,24,10,0,District - Jamnagar  10,Rural,10-19,705,603,359,193,113,89,1126,769,414,258
C4920,24,10,0,District - Jamnagar  10,Rural,20-29,538,435,198,121,92,67,1058,626,357,242
C4920,24,10,0,District - Jamnagar  10,Rural,30-39,471,310,115,80,92,70,732,351,340,192
C4920,24,10,0,District - Jamnagar  10,Rural,40-49,513,385,74,72,120,100,597,263,243,165
C4920,24,10,0,District - Jamnagar  10,Rural,50-59,509,385,42,25,131,120,481,211,138,102
C4920,24,10,0,District - Jamnagar  10,Rural,60-69,509,596,39,30,193,252,388,235,91,113
C4920,24,10,0,District - Jamnagar  10,Rural,70-79,410,551,23,28,220,254,228,176,33,50
C4920,24,10,0,District - Jamnagar  10,Rural,80-89,199,325,4,11,105,162,79,99,9,22
C4920,24,10,0,District - Jamnagar  10,Rural,90+,77,158,3,5,52,86,24,62,3,4
C4920,24,10,0,District - Jamnagar  10,Rural,Age not stated,21,10,1,1,3,2,6,4,4,0
C4920,24,10,0,District - Jamnagar  10,Urban,0-4,213,189,7,9,4,5,54,41,19,14
C4920,24,10,0,District - Jamnagar  10,Urban,5-9,259,218,82,48,23,12,131,86,67,42
C4920,24,10,0,District - Jamnagar  10,Urban,10-19,651,572,205,110,49,50,569,369,262,173
C4920,24,10,0,District - Jamnagar  10,Urban,20-29,587,376,90,67,30,33,491,303,269,155
C4920,24,10,0,District - Jamnagar  10,Urban,30-39,505,382,71,47,31,28,382,225,300,133
C4920,24,10,0,District - Jamnagar  10,Urban,40-49,616,420,59,38,43,43,347,184,208,111
C4920,24,10,0,District - Jamnagar  10,Urban,50-59,453,427,27,20,40,57,246,114,84,49
C4920,24,10,0,District - Jamnagar  10,Urban,60-69,438,494,22,23,77,101,205,150,65,47
C4920,24,10,0,District - Jamnagar  10,Urban,70-79,245,294,8,12,68,95,115,111,24,19
C4920,24,10,0,District - Jamnagar  10,Urban,80-89,88,116,4,6,33,47,33,61,1,9
C4920,24,10,0,District - Jamnagar  10,Urban,90+,21,64,2,4,4,28,14,18,3,2
C4920,24,10,0,District - Jamnagar  10,Urban,Age not stated,8,7,1,1,1,0,3,1,2,1
C4920,24,11,0,District - Porbandar  *  11,Rural,0-4,127,117,5,2,1,3,24,23,11,12
C4920,24,11,0,District - Porbandar  *  11,Rural,5-9,141,116,50,22,5,5,67,49,39,21
C4920,24,11,0,District - Porbandar  *  11,Rural,10-19,296,205,59,47,23,15,284,226,100,68
C4920,24,11,0,District - Porbandar  *  11,Rural,20-29,244,196,41,26,15,14,267,168,109,88
C4920,24,11,0,District - Porbandar  *  11,Rural,30-39,260,191,27,20,12,20,185,101,98,81
C4920,24,11,0,District - Porbandar  *  11,Rural,40-49,247,142,26,15,18,19,130,66,76,51
C4920,24,11,0,District - Porbandar  *  11,Rural,50-59,161,153,19,9,34,19,112,60,43,34
C4920,24,11,0,District - Porbandar  *  11,Rural,60-69,179,211,9,11,62,69,82,89,24,27
C4920,24,11,0,District - Porbandar  *  11,Rural,70-79,133,202,6,8,59,64,68,61,15,17
C4920,24,11,0,District - Porbandar  *  11,Rural,80-89,59,96,2,6,23,51,21,30,7,7
C4920,24,11,0,District - Porbandar  *  11,Rural,90+,22,41,1,0,8,26,4,17,1,3
C4920,24,11,0,District - Porbandar  *  11,Rural,Age not stated,3,2,0,0,1,0,3,0,1,0
C4920,24,11,0,District - Porbandar  *  11,Urban,0-4,91,58,4,5,1,0,12,13,5,3
C4920,24,11,0,District - Porbandar  *  11,Urban,5-9,110,79,23,23,5,3,31,26,28,17
C4920,24,11,0,District - Porbandar  *  11,Urban,10-19,245,203,54,27,8,5,170,128,96,52
C4920,24,11,0,District - Porbandar  *  11,Urban,20-29,186,145,39,16,9,5,158,101,96,50
C4920,24,11,0,District - Porbandar  *  11,Urban,30-39,211,151,18,17,5,6,121,69,100,50
C4920,24,11,0,District - Porbandar  *  11,Urban,40-49,208,133,13,9,6,13,111,64,70,22
C4920,24,11,0,District - Porbandar  *  11,Urban,50-59,163,91,11,8,12,19,103,71,33,20
C4920,24,11,0,District - Porbandar  *  11,Urban,60-69,120,126,9,12,27,54,67,73,11,13
C4920,24,11,0,District - Porbandar  *  11,Urban,70-79,70,67,5,5,40,53,28,45,8,8
C4920,24,11,0,District - Porbandar  *  11,Urban,80-89,30,33,2,5,12,21,15,21,0,5
