Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,20,9,0,District - Sahibganj  09,Urban,90+,0,2,0,1,1,0,0,0,1,0
C4920,20,9,0,District - Sahibganj  09,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,20,10,0,District - Pakaur *  10,Rural,0-4,255,271,11,7,9,8,77,63,37,20
C4920,20,10,0,District - Pakaur *  10,Rural,5-9,345,330,91,79,29,29,222,134,59,41
C4920,20,10,0,District - Pakaur *  10,Rural,10-19,489,349,170,130,75,60,405,266,129,109
C4920,20,10,0,District - Pakaur *  10,Rural,20-29,274,274,86,55,29,23,186,104,102,75
C4920,20,10,0,District - Pakaur *  10,Rural,30-39,364,229,47,50,32,21,214,107,129,73
C4920,20,10,0,District - Pakaur *  10,Rural,40-49,291,189,28,27,37,28,174,104,86,63
C4920,20,10,0,District - Pakaur *  10,Rural,50-59,186,109,26,12,35,43,135,95,45,32
C4920,20,10,0,District - Pakaur *  10,Rural,60-69,174,189,14,14,46,75,142,120,37,16
C4920,20,10,0,District - Pakaur *  10,Rural,70-79,60,80,3,4,21,18,67,56,7,12
C4920,20,10,0,District - Pakaur *  10,Rural,80-89,20,14,0,1,6,5,16,21,3,2
C4920,20,10,0,District - Pakaur *  10,Rural,90+,6,6,1,0,2,2,6,2,1,2
C4920,20,10,0,District - Pakaur *  10,Rural,Age not stated,6,12,1,1,0,0,3,5,0,0
C4920,20,10,0,District - Pakaur *  10,Urban,0-4,34,30,0,1,0,1,11,1,2,1
C4920,20,10,0,District - Pakaur *  10,Urban,5-9,35,31,10,2,4,1,9,13,4,3
C4920,20,10,0,District - Pakaur *  10,Urban,10-19,58,66,10,6,1,1,22,11,10,9
C4920,20,10,0,District - Pakaur *  10,Urban,20-29,35,31,6,4,3,0,20,6,17,5
C4920,20,10,0,District - Pakaur *  10,Urban,30-39,23,19,0,2,1,3,9,5,13,4
C4920,20,10,0,District - Pakaur *  10,Urban,40-49,29,15,1,2,1,0,11,4,12,0
C4920,20,10,0,District - Pakaur *  10,Urban,50-59,13,10,1,1,2,0,14,3,4,0
C4920,20,10,0,District - Pakaur *  10,Urban,60-69,5,6,1,1,1,0,11,4,1,3
C4920,20,10,0,District - Pakaur *  10,Urban,70-79,4,6,1,2,0,2,2,0,0,0
C4920,20,10,0,District - Pakaur *  10,Urban,80-89,2,2,0,0,0,1,1,0,1,0
C4920,20,10,0,District - Pakaur *  10,Urban,90+,0,0,0,0,0,0,0,2,0,0
C4920,20,10,0,District - Pakaur *  10,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,20,11,0,District - Dumka  11,Rural,0-4,389,347,52,42,23,19,265,176,79,61
C4920,20,11,0,District - Dumka  11,Rural,5-9,440,417,288,217,56,47,529,345,150,119
C4920,20,11,0,District - Dumka  11,Rural,10-19,731,608,512,389,147,117,1133,745,348,258
C4920,20,11,0,District - Dumka  11,Rural,20-29,559,480,292,186,104,58,675,339,348,219
C4920,20,11,0,District - Dumka  11,Rural,30-39,571,411,200,152,108,75,654,347,327,198
C4920,20,11,0,District - Dumka  11,Rural,40-49,489,366,113,101,142,83,612,294,263,145
C4920,20,11,0,District - Dumka  11,Rural,50-59,372,292,63,60,129,121,501,270,130,75
C4920,20,11,0,District - Dumka  11,Rural,60-69,397,425,40,55,155,183,421,313,69,56
C4920,20,11,0,District - Dumka  11,Rural,70-79,209,190,13,13,102,90,217,168,21,23
C4920,20,11,0,District - Dumka  11,Rural,80-89,58,51,7,6,44,20,55,46,11,5
C4920,20,11,0,District - Dumka  11,Rural,90+,25,20,1,1,5,2,18,18,3,2
C4920,20,11,0,District - Dumka  11,Rural,Age not stated,7,3,0,0,3,1,4,1,0,1
C4920,20,11,0,District - Dumka  11,Urban,0-4,37,40,3,3,1,4,12,8,9,4
C4920,20,11,0,District - Dumka  11,Urban,5-9,45,45,22,12,3,2,28,21,9,8
C4920,20,11,0,District - Dumka  11,Urban,10-19,104,60,45,29,8,5,97,63,40,26
C4920,20,11,0,District - Dumka  11,Urban,20-29,88,49,25,16,8,2,69,38,28,20
C4920,20,11,0,District - Dumka  11,Urban,30-39,60,35,14,10,7,3,49,33,43,20
C4920,20,11,0,District - Dumka  11,Urban,40-49,61,32,7,4,12,5,47,20,20,18
C4920,20,11,0,District - Dumka  11,Urban,50-59,31,24,5,6,7,8,36,14,11,7
C4920,20,11,0,District - Dumka  11,Urban,60-69,20,16,3,3,3,9,29,11,6,9
C4920,20,11,0,District - Dumka  11,Urban,70-79,21,19,1,0,6,2,15,7,1,1
C4920,20,11,0,District - Dumka  11,Urban,80-89,3,8,1,0,2,2,5,6,0,0
C4920,20,11,0,District - Dumka  11,Urban,90+,3,1,0,0,1,0,2,2,1,0
C4920,20,11,0,District - Dumka  11,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,20,12,0,District - Dhanbad  12,Rural,0-4,516,539,29,14,21,18,173,124,74,49
C4920,20,12,0,District - Dhanbad  12,Rural,5-9,602,628,186,157,40,28,399,268,124,92
C4920,20,12,0,District - Dhanbad  12,Rural,10-19,1167,1020,411,273,138,79,1098,722,356,247
C4920,20,12,0,District - Dhanbad  12,Rural,20-29,850,636,242,162,96,48,565,250,300,167
C4920,20,12,0,District - Dhanbad  12,Rural,30-39,786,529,133,66,67,53,479,197,273,127
C4920,20,12,0,District - Dhanbad  12,Rural,40-49,769,458,86,69,96,77,424,187,196,106
C4920,20,12,0,District - Dhanbad  12,Rural,50-59,505,310,48,44,111,103,274,122,99,61
C4920,20,12,0,District - Dhanbad  12,Rural,60-69,326,270,29,31,121,123,270,173,40,59
C4920,20,12,0,District - Dhanbad  12,Rural,70-79,181,151,12,10,77,54,116,96,14,11
C4920,20,12,0,District - Dhanbad  12,Rural,80-89,30,43,3,1,18,19,34,15,6,6
C4920,20,12,0,District - Dhanbad  12,Rural,90+,17,12,1,0,2,6,11,8,2,2
C4920,20,12,0,District - Dhanbad  12,Rural,Age not stated,14,7,0,0,1,1,2,3,0,1
