Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,5,8,0,District - Bageshwar  08,Rural,80-89,52,34,3,2,27,10,23,10,0,2
C4920,5,8,0,District - Bageshwar  08,Rural,90+,8,18,1,0,4,4,3,12,1,0
C4920,5,8,0,District - Bageshwar  08,Rural,Age not stated,3,1,0,0,0,1,3,1,2,1
C4920,5,8,0,District - Bageshwar  08,Urban,0-4,3,2,0,0,0,0,3,0,1,0
C4920,5,8,0,District - Bageshwar  08,Urban,5-9,2,0,1,0,0,1,3,2,1,0
C4920,5,8,0,District - Bageshwar  08,Urban,10-19,7,2,5,4,2,0,6,6,3,0
C4920,5,8,0,District - Bageshwar  08,Urban,20-29,11,3,2,1,0,0,1,6,0,1
C4920,5,8,0,District - Bageshwar  08,Urban,30-39,3,6,1,0,1,0,5,1,1,0
C4920,5,8,0,District - Bageshwar  08,Urban,40-49,1,0,1,1,1,1,1,1,1,0
C4920,5,8,0,District - Bageshwar  08,Urban,50-59,2,1,0,0,0,1,3,2,1,1
C4920,5,8,0,District - Bageshwar  08,Urban,60-69,2,0,0,0,0,0,4,0,1,0
C4920,5,8,0,District - Bageshwar  08,Urban,70-79,0,0,0,0,1,0,0,0,0,0
C4920,5,8,0,District - Bageshwar  08,Urban,80-89,1,0,0,0,0,0,0,0,0,0
C4920,5,8,0,District - Bageshwar  08,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,5,8,0,District - Bageshwar  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,5,9,0,District - Almora  09,Rural,0-4,142,133,1,9,8,5,72,43,20,7
C4920,5,9,0,District - Almora  09,Rural,5-9,187,152,79,58,28,24,131,96,49,47
C4920,5,9,0,District - Almora  09,Rural,10-19,392,373,154,112,114,64,362,314,162,134
C4920,5,9,0,District - Almora  09,Rural,20-29,237,241,121,64,63,47,274,193,237,124
C4920,5,9,0,District - Almora  09,Rural,30-39,235,266,120,97,65,74,261,153,263,101
C4920,5,9,0,District - Almora  09,Rural,40-49,257,259,93,56,61,65,320,156,172,56
C4920,5,9,0,District - Almora  09,Rural,50-59,257,305,56,29,67,76,295,156,89,65
C4920,5,9,0,District - Almora  09,Rural,60-69,322,418,39,26,124,119,320,175,44,45
C4920,5,9,0,District - Almora  09,Rural,70-79,275,329,14,15,116,98,177,114,14,15
C4920,5,9,0,District - Almora  09,Rural,80-89,111,161,11,4,51,69,56,54,5,7
C4920,5,9,0,District - Almora  09,Rural,90+,22,40,1,0,6,16,11,17,2,6
C4920,5,9,0,District - Almora  09,Rural,Age not stated,2,1,1,0,0,0,3,0,1,0
C4920,5,9,0,District - Almora  09,Urban,0-4,16,14,0,0,0,1,3,4,2,0
C4920,5,9,0,District - Almora  09,Urban,5-9,21,9,5,4,0,0,8,6,5,2
C4920,5,9,0,District - Almora  09,Urban,10-19,50,35,5,2,3,3,24,16,12,6
C4920,5,9,0,District - Almora  09,Urban,20-29,69,23,7,4,1,2,21,17,16,9
C4920,5,9,0,District - Almora  09,Urban,30-39,56,30,5,2,2,1,22,14,15,14
C4920,5,9,0,District - Almora  09,Urban,40-49,36,18,2,2,4,3,21,10,15,5
C4920,5,9,0,District - Almora  09,Urban,50-59,20,13,3,0,4,0,18,2,12,6
C4920,5,9,0,District - Almora  09,Urban,60-69,11,12,3,1,2,2,13,8,4,1
C4920,5,9,0,District - Almora  09,Urban,70-79,7,6,0,0,2,2,4,3,0,0
C4920,5,9,0,District - Almora  09,Urban,80-89,3,0,0,0,0,8,0,1,2,0
C4920,5,9,0,District - Almora  09,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,5,9,0,District - Almora  09,Urban,Age not stated,0,0,1,0,0,0,0,0,1,1
C4920,5,10,0,District - Champawat  10,Rural,0-4,135,121,4,2,1,3,26,25,3,2
C4920,5,10,0,District - Champawat  10,Rural,5-9,158,130,24,23,13,15,49,46,18,11
C4920,5,10,0,District - Champawat  10,Rural,10-19,227,196,65,39,45,25,141,81,61,50
C4920,5,10,0,District - Champawat  10,Rural,20-29,93,110,34,24,18,10,110,54,71,24
C4920,5,10,0,District - Champawat  10,Rural,30-39,89,77,45,27,35,27,124,67,73,25
C4920,5,10,0,District - Champawat  10,Rural,40-49,89,87,33,26,26,26,115,55,51,22
C4920,5,10,0,District - Champawat  10,Rural,50-59,98,83,25,13,36,29,114,53,31,13
C4920,5,10,0,District - Champawat  10,Rural,60-69,136,156,12,7,54,37,98,63,15,8
C4920,5,10,0,District - Champawat  10,Rural,70-79,99,97,6,2,34,37,42,34,4,4
C4920,5,10,0,District - Champawat  10,Rural,80-89,29,40,1,0,15,20,19,16,2,1
C4920,5,10,0,District - Champawat  10,Rural,90+,11,10,0,0,3,2,3,0,0,1
C4920,5,10,0,District - Champawat  10,Rural,Age not stated,0,3,0,0,0,0,0,0,1,0
C4920,5,10,0,District - Champawat  10,Urban,0-4,16,13,0,0,0,1,5,4,0,3
C4920,5,10,0,District - Champawat  10,Urban,5-9,27,20,4,3,1,0,8,12,5,2
C4920,5,10,0,District - Champawat  10,Urban,10-19,40,32,8,5,4,6,39,20,13,8
C4920,5,10,0,District - Champawat  10,Urban,20-29,24,15,7,2,4,1,18,7,10,8
C4920,5,10,0,District - Champawat  10,Urban,30-39,20,15,1,3,4,2,24,6,3,3
C4920,5,10,0,District - Champawat  10,Urban,40-49,17,10,4,0,0,1,26,6,1,0
C4920,5,10,0,District - Champawat  10,Urban,50-59,13,10,1,1,2,1,13,8,4,2
C4920,5,10,0,District - Champawat  10,Urban,60-69,10,4,1,0,1,4,10,7,1,1
C4920,5,10,0,District - Champawat  10,Urban,70-79,3,5,0,0,5,3,2,7,0,1
C4920,5,10,0,District - Champawat  10,Urban,80-89,2,0,0,0,1,1,5,2,0,0
C4920,5,10,0,District - Champawat  10,Urban,90+,1,2,0,0,0,1,0,0,0,0
C4920,5,10,0,District - Champawat  10,Urban,Age not stated,0,1,0,0,0,1,0,0,0,0
C4920,5,11,0,District - Nainital  11,Rural,0-4,103,103,8,11,6,16,89,75,11,15
C4920,5,11,0,District - Nainital  11,Rural,5-9,131,132,75,53,47,34,164,118,62,48
C4920,5,11,0,District - Nainital  11,Rural,10-19,340,280,179,107,120,81,456,332,193,126
C4920,5,11,0,District - Nainital  11,Rural,20-29,263,217,114,67,56,46,346,188,181,86
C4920,5,11,0,District - Nainital  11,Rural,30-39,252,162,155,96,89,64,292,165,165,88
C4920,5,11,0,District - Nainital  11,Rural,40-49,274,166,98,70,99,57,297,177,130,58
C4920,5,11,0,District - Nainital  11,Rural,50-59,244,150,52,33,68,62,234,104,57,47
C4920,5,11,0,District - Nainital  11,Rural,60-69,262,267,28,23,116,64,227,146,34,27
C4920,5,11,0,District - Nainital  11,Rural,70-79,166,153,17,11,88,50,104,75,14,13
C4920,5,11,0,District - Nainital  11,Rural,80-89,62,76,1,1,23,28,36,29,8,6
C4920,5,11,0,District - Nainital  11,Rural,90+,13,13,1,1,12,9,11,9,2,2
C4920,5,11,0,District - Nainital  11,Rural,Age not stated,3,2,0,0,0,0,1,1,1,0
C4920,5,11,0,District - Nainital  11,Urban,0-4,59,61,5,2,2,4,42,17,7,5
C4920,5,11,0,District - Nainital  11,Urban,5-9,78,65,24,25,4,9,71,53,45,19
C4920,5,11,0,District - Nainital  11,Urban,10-19,219,140,77,43,21,15,195,122,90,58
C4920,5,11,0,District - Nainital  11,Urban,20-29,154,114,45,17,15,9,125,63,72,38
C4920,5,11,0,District - Nainital  11,Urban,30-39,131,124,41,23,17,12,86,52,51,33
C4920,5,11,0,District - Nainital  11,Urban,40-49,135,83,18,18,11,13,88,48,39,25
C4920,5,11,0,District - Nainital  11,Urban,50-59,98,63,17,5,17,12,75,33,22,19
C4920,5,11,0,District - Nainital  11,Urban,60-69,71,75,17,8,16,29,53,38,9,10
C4920,5,11,0,District - Nainital  11,Urban,70-79,42,46,5,6,18,13,33,41,3,1
C4920,5,11,0,District - Nainital  11,Urban,80-89,11,10,1,0,6,6,10,12,1,1
C4920,5,11,0,District - Nainital  11,Urban,90+,4,4,1,0,0,0,6,2,1,0
C4920,5,11,0,District - Nainital  11,Urban,Age not stated,2,0,0,0,0,0,1,0,1,0
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,0-4,455,413,28,18,11,12,185,101,37,28
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,5-9,565,512,162,101,46,42,512,330,123,74
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,10-19,1038,811,254,162,128,85,1185,759,297,221
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,20-29,722,551,114,77,62,22,590,275,211,111
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,30-39,678,500,96,72,48,32,401,169,157,98
C4920,5,12,0,District - Udham Singh Nagar *  12,Rural,40-49,641,395,66,47,47,47,311,130,99,50
