Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,60-69,45,52,3,3,15,22,103,129,7,8
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,70-79,32,25,2,1,17,14,56,68,6,3
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,80-89,9,8,0,0,4,2,16,11,3,1
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,90+,2,5,0,0,0,2,1,2,0,0
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,Age not stated,1,0,0,0,0,0,1,0,0,0
C4920,22,7,0,District - Bilaspur  07,Rural,0-4,401,407,32,39,23,23,343,255,62,53
C4920,22,7,0,District - Bilaspur  07,Rural,5-9,517,436,254,193,108,75,843,540,156,124
C4920,22,7,0,District - Bilaspur  07,Rural,10-19,1003,752,420,358,257,167,2395,1789,424,330
C4920,22,7,0,District - Bilaspur  07,Rural,20-29,645,516,219,180,156,77,1308,675,330,289
C4920,22,7,0,District - Bilaspur  07,Rural,30-39,639,431,173,131,149,87,833,432,349,256
C4920,22,7,0,District - Bilaspur  07,Rural,40-49,587,416,114,74,143,114,715,374,194,141
C4920,22,7,0,District - Bilaspur  07,Rural,50-59,581,528,76,61,128,140,655,383,98,92
C4920,22,7,0,District - Bilaspur  07,Rural,60-69,643,761,57,66,170,232,645,545,56,78
C4920,22,7,0,District - Bilaspur  07,Rural,70-79,442,550,31,24,161,157,425,415,27,32
C4920,22,7,0,District - Bilaspur  07,Rural,80-89,141,180,11,10,51,58,126,158,15,11
C4920,22,7,0,District - Bilaspur  07,Rural,90+,40,38,2,5,9,13,36,61,3,4
C4920,22,7,0,District - Bilaspur  07,Rural,Age not stated,19,12,5,2,5,2,11,7,6,2
C4920,22,7,0,District - Bilaspur  07,Urban,0-4,126,108,7,7,5,6,78,59,25,14
C4920,22,7,0,District - Bilaspur  07,Urban,5-9,138,144,44,46,21,7,127,90,49,47
C4920,22,7,0,District - Bilaspur  07,Urban,10-19,329,273,108,88,58,32,417,290,129,122
C4920,22,7,0,District - Bilaspur  07,Urban,20-29,303,240,50,56,38,21,390,203,170,91
C4920,22,7,0,District - Bilaspur  07,Urban,30-39,296,175,39,49,19,17,243,131,111,70
C4920,22,7,0,District - Bilaspur  07,Urban,40-49,269,153,32,33,18,17,209,93,90,60
C4920,22,7,0,District - Bilaspur  07,Urban,50-59,172,108,22,10,23,22,161,81,41,28
C4920,22,7,0,District - Bilaspur  07,Urban,60-69,159,123,12,10,33,36,144,103,21,19
C4920,22,7,0,District - Bilaspur  07,Urban,70-79,82,55,7,2,31,29,73,77,9,8
C4920,22,7,0,District - Bilaspur  07,Urban,80-89,26,24,0,1,6,9,27,20,4,1
C4920,22,7,0,District - Bilaspur  07,Urban,90+,3,5,0,0,1,5,6,9,0,0
C4920,22,7,0,District - Bilaspur  07,Urban,Age not stated,5,5,1,1,1,0,2,0,1,2
C4920,22,8,0,District - Kawardha *  08,Rural,0-4,134,94,13,9,5,6,83,79,18,11
C4920,22,8,0,District - Kawardha *  08,Rural,5-9,165,159,83,62,42,21,353,237,62,38
C4920,22,8,0,District - Kawardha *  08,Rural,10-19,293,219,124,93,83,49,885,644,134,97
C4920,22,8,0,District - Kawardha *  08,Rural,20-29,222,175,71,42,41,25,458,279,123,88
C4920,22,8,0,District - Kawardha *  08,Rural,30-39,241,184,60,47,64,32,336,191,108,85
C4920,22,8,0,District - Kawardha *  08,Rural,40-49,206,140,32,40,57,43,272,163,66,39
C4920,22,8,0,District - Kawardha *  08,Rural,50-59,218,208,24,13,61,55,220,158,28,30
