Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,32,8,0,District - Ernakulam  08,Rural,40-49,1930,947,274,190,208,202,1327,707,718,696
C4920,32,8,0,District - Ernakulam  08,Rural,50-59,1442,873,170,129,168,222,1030,528,444,446
C4920,32,8,0,District - Ernakulam  08,Rural,60-69,1368,1370,124,109,269,319,893,636,239,395
C4920,32,8,0,District - Ernakulam  08,Rural,70-79,940,1197,96,98,316,462,668,557,103,223
C4920,32,8,0,District - Ernakulam  08,Rural,80-89,465,621,20,29,266,338,276,355,24,81
C4920,32,8,0,District - Ernakulam  08,Rural,90+,83,136,3,10,76,101,52,114,4,12
C4920,32,8,0,District - Ernakulam  08,Rural,Age not stated,5,2,2,0,0,2,4,0,4,4
C4920,32,8,0,District - Ernakulam  08,Urban,0-4,189,165,18,19,18,11,120,96,54,39
C4920,32,8,0,District - Ernakulam  08,Urban,5-9,230,189,132,96,28,35,160,123,121,112
C4920,32,8,0,District - Ernakulam  08,Urban,10-19,576,455,310,211,131,90,478,358,520,389
C4920,32,8,0,District - Ernakulam  08,Urban,20-29,664,509,330,283,156,136,852,536,668,513
C4920,32,8,0,District - Ernakulam  08,Urban,30-39,1187,631,292,214,133,164,993,649,762,598
C4920,32,8,0,District - Ernakulam  08,Urban,40-49,1528,725,194,145,131,147,999,572,560,471
C4920,32,8,0,District - Ernakulam  08,Urban,50-59,1176,705,133,97,118,165,843,456,273,301
C4920,32,8,0,District - Ernakulam  08,Urban,60-69,940,960,111,94,137,235,689,485,156,273
C4920,32,8,0,District - Ernakulam  08,Urban,70-79,613,772,51,48,191,317,394,427,66,150
C4920,32,8,0,District - Ernakulam  08,Urban,80-89,198,400,8,25,111,189,130,229,15,52
C4920,32,8,0,District - Ernakulam  08,Urban,90+,32,79,4,2,26,52,26,48,4,8
C4920,32,8,0,District - Ernakulam  08,Urban,Age not stated,2,4,1,2,2,0,0,2,9,2
C4920,32,9,0,District - Idukki  09,Rural,0-4,165,184,18,18,14,22,136,79,36,20
C4920,32,9,0,District - Idukki  09,Rural,5-9,226,226,117,79,64,38,199,111,100,76
C4920,32,9,0,District - Idukki  09,Rural,10-19,625,629,269,212,141,110,523,332,395,329
C4920,32,9,0,District - Idukki  09,Rural,20-29,846,803,304,217,159,149,835,569,577,389
C4920,32,9,0,District - Idukki  09,Rural,30-39,1440,970,262,167,139,153,812,511,639,478
C4920,32,9,0,District - Idukki  09,Rural,40-49,1599,1107,184,105,162,161,899,499,550,405
C4920,32,9,0,District - Idukki  09,Rural,50-59,1218,964,97,56,153,150,722,355,317,236
C4920,32,9,0,District - Idukki  09,Rural,60-69,1072,1068,76,59,207,243,549,357,164,159
C4920,32,9,0,District - Idukki  09,Rural,70-79,757,789,55,40,240,241,378,273,69,98
C4920,32,9,0,District - Idukki  09,Rural,80-89,317,321,18,13,145,179,170,143,16,39
C4920,32,9,0,District - Idukki  09,Rural,90+,59,84,3,4,42,52,38,53,2,6
C4920,32,9,0,District - Idukki  09,Rural,Age not stated,6,7,1,1,1,1,6,1,2,4
C4920,32,9,0,District - Idukki  09,Urban,0-4,2,7,3,0,0,0,12,3,0,1
C4920,32,9,0,District - Idukki  09,Urban,5-9,12,5,3,8,1,2,10,9,8,1
C4920,32,9,0,District - Idukki  09,Urban,10-19,28,19,16,5,9,7,19,19,26,20
C4920,32,9,0,District - Idukki  09,Urban,20-29,32,22,21,13,2,6,34,27,28,24
C4920,32,9,0,District - Idukki  09,Urban,30-39,51,32,17,12,9,2,51,23,32,18
C4920,32,9,0,District - Idukki  09,Urban,40-49,47,31,8,10,10,13,73,30,22,12
C4920,32,9,0,District - Idukki  09,Urban,50-59,39,28,7,3,7,6,50,32,7,12
C4920,32,9,0,District - Idukki  09,Urban,60-69,49,59,8,3,7,13,48,31,10,15
C4920,32,9,0,District - Idukki  09,Urban,70-79,44,36,3,4,13,18,14,20,3,5
C4920,32,9,0,District - Idukki  09,Urban,80-89,16,22,0,2,13,10,8,8,1,1
C4920,32,9,0,District - Idukki  09,Urban,90+,3,4,1,1,4,4,2,2,0,0
C4920,32,9,0,District - Idukki  09,Urban,Age not stated,0,0,0,0,0,0,1,0,0,0
C4920,32,10,0,District - Kottayam  10,Rural,0-4,198,170,34,26,22,15,164,142,68,37
C4920,32,10,0,District - Kottayam  10,Rural,5-9,198,210,174,107,105,86,205,152,190,141
C4920,32,10,0,District - Kottayam  10,Rural,10-19,614,565,362,283,261,279,672,473,611,514
C4920,32,10,0,District - Kottayam  10,Rural,20-29,724,533,393,335,215,220,1006,722,787,671
C4920,32,10,0,District - Kottayam  10,Rural,30-39,1241,714,375,282,219,235,1280,759,1069,820
C4920,32,10,0,District - Kottayam  10,Rural,40-49,1679,939,288,200,216,263,1206,740,847,732
C4920,32,10,0,District - Kottayam  10,Rural,50-59,1350,882,190,162,215,238,1123,618,468,460
C4920,32,10,0,District - Kottayam  10,Rural,60-69,1306,1332,177,116,288,373,967,639,285,384
C4920,32,10,0,District - Kottayam  10,Rural,70-79,1076,1257,107,97,381,520,716,578,141,224
C4920,32,10,0,District - Kottayam  10,Rural,80-89,469,637,38,40,303,365,287,339,40,75
C4920,32,10,0,District - Kottayam  10,Rural,90+,92,170,6,9,87,120,68,121,6,9
C4920,32,10,0,District - Kottayam  10,Rural,Age not stated,3,6,2,0,3,0,4,2,2,1
C4920,32,10,0,District - Kottayam  10,Urban,0-4,26,27,3,1,3,0,29,19,6,7
C4920,32,10,0,District - Kottayam  10,Urban,5-9,36,19,33,25,10,7,37,28,19,12
C4920,32,10,0,District - Kottayam  10,Urban,10-19,82,83,41,51,28,25,90,73,82,68
C4920,32,10,0,District - Kottayam  10,Urban,20-29,133,117,54,50,31,35,146,115,159,114
C4920,32,10,0,District - Kottayam  10,Urban,30-39,330,153,61,43,29,41,203,136,224,162
C4920,32,10,0,District - Kottayam  10,Urban,40-49,510,194,39,33,29,51,208,134,160,127
C4920,32,10,0,District - Kottayam  10,Urban,50-59,367,186,32,17,38,33,209,124,97,72
C4920,32,10,0,District - Kottayam  10,Urban,60-69,319,254,17,21,63,85,197,126,56,56
C4920,32,10,0,District - Kottayam  10,Urban,70-79,259,315,22,15,100,98,154,137,22,44
C4920,32,10,0,District - Kottayam  10,Urban,80-89,114,129,10,7,49,63,74,70,7,17
C4920,32,10,0,District - Kottayam  10,Urban,90+,11,23,0,1,11,25,9,21,0,1
C4920,32,10,0,District - Kottayam  10,Urban,Age not stated,1,1,0,0,0,0,0,0,0,0
C4920,32,11,0,District - Alappuzha  11,Rural,0-4,126,122,27,26,22,10,195,118,47,40
C4920,32,11,0,District - Alappuzha  11,Rural,5-9,154,150,142,113,44,33,202,121,128,102
C4920,32,11,0,District - Alappuzha  11,Rural,10-19,462,428,363,242,172,151,618,437,457,344
C4920,32,11,0,District - Alappuzha  11,Rural,20-29,530,510,354,313,173,177,1164,725,645,531
