Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,8,11,0,District - Dausa *  11,Urban,70-79,54,52,3,1,11,8,26,22,1,2
C4920,8,11,0,District - Dausa *  11,Urban,80-89,17,19,0,0,5,1,7,7,1,1
C4920,8,11,0,District - Dausa *  11,Urban,90+,1,5,0,0,2,2,0,2,0,0
C4920,8,11,0,District - Dausa *  11,Urban,Age not stated,1,1,0,0,0,0,0,0,0,0
C4920,8,12,0,District - Jaipur  12,Rural,0-4,2258,2011,53,35,45,32,392,289,108,79
C4920,8,12,0,District - Jaipur  12,Rural,5-9,2420,2102,409,265,154,111,1086,667,347,187
C4920,8,12,0,District - Jaipur  12,Rural,10-19,4445,3443,733,384,301,169,3300,1625,892,392
C4920,8,12,0,District - Jaipur  12,Rural,20-29,3259,2417,354,135,177,86,2454,976,582,223
C4920,8,12,0,District - Jaipur  12,Rural,30-39,2871,1930,248,142,145,92,1662,668,466,252
C4920,8,12,0,District - Jaipur  12,Rural,40-49,2466,1412,166,105,119,96,1230,497,359,175
C4920,8,12,0,District - Jaipur  12,Rural,50-59,1903,1246,100,72,134,137,953,456,165,117
C4920,8,12,0,District - Jaipur  12,Rural,60-69,1810,1771,84,64,239,248,931,712,107,97
C4920,8,12,0,District - Jaipur  12,Rural,70-79,1273,1230,38,38,189,218,569,545,41,41
C4920,8,12,0,District - Jaipur  12,Rural,80-89,463,535,15,11,78,100,225,265,13,10
C4920,8,12,0,District - Jaipur  12,Rural,90+,94,194,2,3,26,35,69,104,5,6
C4920,8,12,0,District - Jaipur  12,Rural,Age not stated,152,171,8,5,9,4,54,25,18,7
C4920,8,12,0,District - Jaipur  12,Urban,0-4,1701,1456,47,47,37,20,298,192,183,129
C4920,8,12,0,District - Jaipur  12,Urban,5-9,1918,1659,328,236,85,60,689,437,341,222
C4920,8,12,0,District - Jaipur  12,Urban,10-19,4478,3535,651,366,270,160,2179,1280,972,566
C4920,8,12,0,District - Jaipur  12,Urban,20-29,4131,2780,413,229,166,101,2204,1022,826,397
C4920,8,12,0,District - Jaipur  12,Urban,30-39,3206,2022,278,201,119,72,1400,659,652,331
C4920,8,12,0,District - Jaipur  12,Urban,40-49,2471,1441,193,132,127,71,1159,427,464,223
C4920,8,12,0,District - Jaipur  12,Urban,50-59,1457,943,124,77,102,119,828,347,235,130
C4920,8,12,0,District - Jaipur  12,Urban,60-69,1061,899,95,48,136,134,682,431,118,78
C4920,8,12,0,District - Jaipur  12,Urban,70-79,558,485,50,26,126,112,413,291,43,40
C4920,8,12,0,District - Jaipur  12,Urban,80-89,148,223,16,12,70,62,136,161,15,14
C4920,8,12,0,District - Jaipur  12,Urban,90+,39,74,2,2,13,21,31,58,5,2
C4920,8,12,0,District - Jaipur  12,Urban,Age not stated,156,95,6,5,6,3,37,20,12,6
C4920,8,13,0,District - Sikar  13,Rural,0-4,1573,1351,35,21,18,19,247,160,61,43
C4920,8,13,0,District - Sikar  13,Rural,5-9,1583,1405,241,143,68,41,586,319,211,114
C4920,8,13,0,District - Sikar  13,Rural,10-19,2782,2340,507,212,181,81,1976,882,589,243
C4920,8,13,0,District - Sikar  13,Rural,20-29,2021,1738,216,83,86,33,1313,453,410,139
C4920,8,13,0,District - Sikar  13,Rural,30-39,2161,1494,168,83,108,46,808,337,351,115
C4920,8,13,0,District - Sikar  13,Rural,40-49,2084,1093,121,58,83,66,708,249,260,107
C4920,8,13,0,District - Sikar  13,Rural,50-59,1674,979,87,50,116,91,542,260,149,89
C4920,8,13,0,District - Sikar  13,Rural,60-69,1585,1323,66,63,181,257,574,489,97,61
C4920,8,13,0,District - Sikar  13,Rural,70-79,1019,1205,40,39,182,301,472,544,34,47
C4920,8,13,0,District - Sikar  13,Rural,80-89,387,568,10,17,105,158,202,303,17,24
C4920,8,13,0,District - Sikar  13,Rural,90+,66,160,0,5,18,42,42,109,1,7
C4920,8,13,0,District - Sikar  13,Rural,Age not stated,82,60,0,1,1,0,13,6,1,2
C4920,8,13,0,District - Sikar  13,Urban,0-4,465,448,8,2,9,8,55,37,21,12
C4920,8,13,0,District - Sikar  13,Urban,5-9,523,439,48,30,15,6,145,65,40,30
C4920,8,13,0,District - Sikar  13,Urban,10-19,887,791,129,81,47,29,444,243,165,77
C4920,8,13,0,District - Sikar  13,Urban,20-29,662,553,54,32,19,16,380,100,140,48
C4920,8,13,0,District - Sikar  13,Urban,30-39,565,419,41,27,18,18,220,98,102,32
C4920,8,13,0,District - Sikar  13,Urban,40-49,448,279,20,20,28,11,161,59,82,27
C4920,8,13,0,District - Sikar  13,Urban,50-59,276,219,16,15,15,15,114,50,45,20
C4920,8,13,0,District - Sikar  13,Urban,60-69,231,224,21,6,27,33,130,92,25,11
C4920,8,13,0,District - Sikar  13,Urban,70-79,148,157,6,5,30,26,60,65,7,6
C4920,8,13,0,District - Sikar  13,Urban,80-89,49,67,2,1,9,16,23,30,1,4
C4920,8,13,0,District - Sikar  13,Urban,90+,12,25,0,0,2,6,6,15,0,0
C4920,8,13,0,District - Sikar  13,Urban,Age not stated,22,21,0,0,0,0,1,1,0,0
C4920,8,14,0,District - Nagaur  14,Rural,0-4,751,662,46,20,39,32,297,186,67,63
C4920,8,14,0,District - Nagaur  14,Rural,5-9,812,699,292,187,99,73,819,473,196,118
C4920,8,14,0,District - Nagaur  14,Rural,10-19,1486,1065,600,281,278,145,2464,1218,624,282
C4920,8,14,0,District - Nagaur  14,Rural,20-29,1158,704,256,103,129,45,1604,659,497,201
C4920,8,14,0,District - Nagaur  14,Rural,30-39,1678,698,196,82,143,98,1276,534,497,204
C4920,8,14,0,District - Nagaur  14,Rural,40-49,1780,621,166,79,163,114,1125,423,330,194
C4920,8,14,0,District - Nagaur  14,Rural,50-59,1486,719,99,86,172,166,946,463,212,150
C4920,8,14,0,District - Nagaur  14,Rural,60-69,1672,1582,100,79,322,400,1027,740,161,123
C4920,8,14,0,District - Nagaur  14,Rural,70-79,1307,1514,59,46,305,399,723,745,63,61
C4920,8,14,0,District - Nagaur  14,Rural,80-89,429,704,10,20,117,205,266,380,24,29
C4920,8,14,0,District - Nagaur  14,Rural,90+,87,222,3,5,28,60,50,144,3,10
C4920,8,14,0,District - Nagaur  14,Rural,Age not stated,137,91,9,3,12,9,38,26,8,6
C4920,8,14,0,District - Nagaur  14,Urban,0-4,136,127,3,4,7,9,47,33,20,12
C4920,8,14,0,District - Nagaur  14,Urban,5-9,163,153,66,25,12,7,108,92,47,32
C4920,8,14,0,District - Nagaur  14,Urban,10-19,299,253,112,66,28,13,480,266,154,69
C4920,8,14,0,District - Nagaur  14,Urban,20-29,307,164,68,42,19,7,313,132,113,54
C4920,8,14,0,District - Nagaur  14,Urban,30-39,474,129,40,22,12,12,217,97,96,38
C4920,8,14,0,District - Nagaur  14,Urban,40-49,461,112,25,24,11,12,173,69,76,33
C4920,8,14,0,District - Nagaur  14,Urban,50-59,330,113,19,11,12,9,152,48,27,20
C4920,8,14,0,District - Nagaur  14,Urban,60-69,263,151,13,15,26,41,131,97,13,14
C4920,8,14,0,District - Nagaur  14,Urban,70-79,166,132,7,7,24,38,64,58,6,13
C4920,8,14,0,District - Nagaur  14,Urban,80-89,45,54,1,5,11,17,38,45,2,1
C4920,8,14,0,District - Nagaur  14,Urban,90+,11,25,0,1,5,5,5,20,0,1
C4920,8,14,0,District - Nagaur  14,Urban,Age not stated,17,16,2,0,0,1,4,2,2,2
C4920,8,15,0,District - Jodhpur  15,Rural,0-4,1728,1589,39,29,27,23,272,179,84,69
C4920,8,15,0,District - Jodhpur  15,Rural,5-9,1658,1399,330,165,97,73,762,435,211,124
C4920,8,15,0,District - Jodhpur  15,Rural,10-19,2614,2059,643,289,207,113,2080,874,588,237
C4920,8,15,0,District - Jodhpur  15,Rural,20-29,1918,1541,246,108,113,49,1100,427,518,196
C4920,8,15,0,District - Jodhpur  15,Rural,30-39,1800,1231,195,87,103,73,928,388,418,234
C4920,8,15,0,District - Jodhpur  15,Rural,40-49,1543,921,140,66,150,108,922,373,316,179
C4920,8,15,0,District - Jodhpur  15,Rural,50-59,1180,897,113,68,161,176,739,361,223,126
C4920,8,15,0,District - Jodhpur  15,Rural,60-69,1413,1488,96,64,310,408,798,555,164,129
C4920,8,15,0,District - Jodhpur  15,Rural,70-79,1030,1341,61,39,287,413,540,521,58,74
C4920,8,15,0,District - Jodhpur  15,Rural,80-89,432,647,15,20,141,214,188,319,22,15
C4920,8,15,0,District - Jodhpur  15,Rural,90+,90,206,1,3,31,71,40,121,3,2
C4920,8,15,0,District - Jodhpur  15,Rural,Age not stated,43,44,5,4,6,5,22,10,3,5
C4920,8,15,0,District - Jodhpur  15,Urban,0-4,762,643,19,14,6,6,92,66,48,32
C4920,8,15,0,District - Jodhpur  15,Urban,5-9,811,720,95,78,23,19,231,145,102,77
C4920,8,15,0,District - Jodhpur  15,Urban,10-19,1768,1306,228,152,68,41,848,474,369,228
C4920,8,15,0,District - Jodhpur  15,Urban,20-29,1504,1087,155,94,46,23,697,306,303,168
C4920,8,15,0,District - Jodhpur  15,Urban,30-39,1335,896,95,84,39,32,473,205,250,154
C4920,8,15,0,District - Jodhpur  15,Urban,40-49,1212,727,75,37,28,34,390,150,180,94
C4920,8,15,0,District - Jodhpur  15,Urban,50-59,793,439,53,34,40,28,288,121,112,42
C4920,8,15,0,District - Jodhpur  15,Urban,60-69,547,479,35,33,61,79,223,164,53,40
C4920,8,15,0,District - Jodhpur  15,Urban,70-79,326,297,17,12,55,84,186,169,33,20
C4920,8,15,0,District - Jodhpur  15,Urban,80-89,95,112,7,6,23,45,75,92,12,10
C4920,8,15,0,District - Jodhpur  15,Urban,90+,17,38,2,2,4,19,16,29,1,5
C4920,8,15,0,District - Jodhpur  15,Urban,Age not stated,77,52,3,2,3,0,11,4,6,1
C4920,8,16,0,District - Jaisalmer  16,Rural,0-4,303,233,6,5,6,4,67,47,8,11
C4920,8,16,0,District - Jaisalmer  16,Rural,5-9,281,216,74,31,19,14,169,74,40,20
C4920,8,16,0,District - Jaisalmer  16,Rural,10-19,477,310,155,39,66,24,422,160,117,40
C4920,8,16,0,District - Jaisalmer  16,Rural,20-29,426,256,68,14,36,10,256,67,91,34
C4920,8,16,0,District - Jaisalmer  16,Rural,30-39,484,194,39,20,25,14,185,58,70,43
C4920,8,16,0,District - Jaisalmer  16,Rural,40-49,429,174,31,26,36,19,198,73,63,46
C4920,8,16,0,District - Jaisalmer  16,Rural,50-59,328,137,19,14,35,35,150,73,42,25
C4920,8,16,0,District - Jaisalmer  16,Rural,60-69,333,276,14,11,70,72,154,90,26,16
C4920,8,16,0,District - Jaisalmer  16,Rural,70-79,245,222,6,10,66,75,104,96,12,6
C4920,8,16,0,District - Jaisalmer  16,Rural,80-89,125,139,4,4,28,39,49,63,2,2
C4920,8,16,0,District - Jaisalmer  16,Rural,90+,35,51,0,2,10,9,19,28,0,1
C4920,8,16,0,District - Jaisalmer  16,Rural,Age not stated,10,7,0,1,1,0,3,1,1,1
C4920,8,16,0,District - Jaisalmer  16,Urban,0-4,48,48,2,2,1,2,9,6,3,3
C4920,8,16,0,District - Jaisalmer  16,Urban,5-9,43,44,13,8,3,4,21,7,3,4
C4920,8,16,0,District - Jaisalmer  16,Urban,10-19,93,69,24,13,11,3,70,37,21,14
C4920,8,16,0,District - Jaisalmer  16,Urban,20-29,78,59,25,5,2,1,68,14,18,8
C4920,8,16,0,District - Jaisalmer  16,Urban,30-39,93,50,6,3,4,2,48,17,21,3
C4920,8,16,0,District - Jaisalmer  16,Urban,40-49,70,40,7,2,7,3,37,17,14,6
C4920,8,16,0,District - Jaisalmer  16,Urban,50-59,42,25,1,2,1,5,24,11,8,4
C4920,8,16,0,District - Jaisalmer  16,Urban,60-69,28,34,4,4,9,9,31,22,2,6
C4920,8,16,0,District - Jaisalmer  16,Urban,70-79,25,28,2,2,13,7,26,23,2,0
C4920,8,16,0,District - Jaisalmer  16,Urban,80-89,10,15,1,0,5,3,10,11,0,1
C4920,8,16,0,District - Jaisalmer  16,Urban,90+,0,4,0,0,0,0,0,3,0,0
C4920,8,16,0,District - Jaisalmer  16,Urban,Age not stated,2,1,1,0,0,0,0,0,0,0
C4920,8,17,0,District - Barmer  17,Rural,0-4,1231,1123,33,15,20,23,219,166,54,43
C4920,8,17,0,District - Barmer  17,Rural,5-9,1299,1077,243,144,73,44,524,320,156,79
C4920,8,17,0,District - Barmer  17,Rural,10-19,2148,1416,548,205,213,93,1451,621,469,265
C4920,8,17,0,District - Barmer  17,Rural,20-29,1793,1033,255,78,127,41,850,324,418,250
C4920,8,17,0,District - Barmer  17,Rural,30-39,2410,787,208,93,118,69,745,307,423,226
C4920,8,17,0,District - Barmer  17,Rural,40-49,2321,660,129,93,138,79,713,272,280,169
C4920,8,17,0,District - Barmer  17,Rural,50-59,1696,700,81,49,152,141,594,353,186,145
C4920,8,17,0,District - Barmer  17,Rural,60-69,1829,1474,67,58,361,392,762,690,127,115
C4920,8,17,0,District - Barmer  17,Rural,70-79,1363,1484,48,40,298,396,606,719,44,59
C4920,8,17,0,District - Barmer  17,Rural,80-89,495,767,19,17,143,216,247,442,18,22
C4920,8,17,0,District - Barmer  17,Rural,90+,88,251,1,6,20,69,71,168,5,11
C4920,8,17,0,District - Barmer  17,Rural,Age not stated,140,76,12,5,8,6,34,27,11,6
C4920,8,17,0,District - Barmer  17,Urban,0-4,156,159,2,1,2,1,13,11,4,7
C4920,8,17,0,District - Barmer  17,Urban,5-9,223,174,16,7,2,1,30,23,11,11
C4920,8,17,0,District - Barmer  17,Urban,10-19,455,303,49,27,11,6,138,67,53,25
C4920,8,17,0,District - Barmer  17,Urban,20-29,347,171,23,15,3,4,88,38,34,16
C4920,8,17,0,District - Barmer  17,Urban,30-39,484,133,20,9,4,5,83,20,48,16
C4920,8,17,0,District - Barmer  17,Urban,40-49,399,97,14,7,7,4,53,14,27,9
C4920,8,17,0,District - Barmer  17,Urban,50-59,221,61,8,1,10,5,45,14,16,8
C4920,8,17,0,District - Barmer  17,Urban,60-69,141,102,10,2,18,16,53,25,3,10
C4920,8,17,0,District - Barmer  17,Urban,70-79,77,43,2,1,8,7,38,27,7,5
C4920,8,17,0,District - Barmer  17,Urban,80-89,19,22,1,3,3,6,9,16,0,2
C4920,8,17,0,District - Barmer  17,Urban,90+,6,6,0,0,2,1,1,10,2,0
C4920,8,17,0,District - Barmer  17,Urban,Age not stated,39,17,2,1,1,0,1,0,0,0
C4920,8,18,0,District - Jalor  18,Rural,0-4,1953,1679,28,12,12,16,177,124,50,33
C4920,8,18,0,District - Jalor  18,Rural,5-9,1943,1655,201,111,74,44,452,321,134,74
C4920,8,18,0,District - Jalor  18,Rural,10-19,2852,2473,458,172,163,99,1396,741,369,180
C4920,8,18,0,District - Jalor  18,Rural,20-29,2240,1900,202,78,95,40,759,345,314,137
C4920,8,18,0,District - Jalor  18,Rural,30-39,3071,1842,155,66,115,70,632,308,298,133
C4920,8,18,0,District - Jalor  18,Rural,40-49,2657,1476,101,55,120,85,611,305,231,127
C4920,8,18,0,District - Jalor  18,Rural,50-59,2066,1305,64,53,163,156,466,310,173,103
C4920,8,18,0,District - Jalor  18,Rural,60-69,1775,1688,72,58,295,320,571,527,117,71
C4920,8,18,0,District - Jalor  18,Rural,70-79,1082,1256,31,31,215,314,429,514,37,36
C4920,8,18,0,District - Jalor  18,Rural,80-89,407,631,10,12,108,149,175,266,13,14
C4920,8,18,0,District - Jalor  18,Rural,90+,96,175,2,2,13,62,39,117,5,5
C4920,8,18,0,District - Jalor  18,Rural,Age not stated,150,96,8,4,10,6,17,16,4,3
C4920,8,18,0,District - Jalor  18,Urban,0-4,106,99,5,1,1,3,13,9,5,7
C4920,8,18,0,District - Jalor  18,Urban,5-9,127,107,21,19,7,1,33,30,13,7
C4920,8,18,0,District - Jalor  18,Urban,10-19,195,163,49,17,17,6,113,53,50,29
C4920,8,18,0,District - Jalor  18,Urban,20-29,173,141,19,7,2,2,89,26,35,12
C4920,8,18,0,District - Jalor  18,Urban,30-39,187,98,13,3,5,4,52,19,30,11
C4920,8,18,0,District - Jalor  18,Urban,40-49,147,63,10,3,2,2,63,26,20,5
C4920,8,18,0,District - Jalor  18,Urban,50-59,89,57,6,1,9,3,33,14,12,6
C4920,8,18,0,District - Jalor  18,Urban,60-69,68,71,4,4,11,9,19,29,3,4
C4920,8,18,0,District - Jalor  18,Urban,70-79,36,38,4,1,7,12,14,29,2,6
C4920,8,18,0,District - Jalor  18,Urban,80-89,13,22,2,1,1,4,7,17,0,1
C4920,8,18,0,District - Jalor  18,Urban,90+,3,6,0,1,0,3,1,6,0,1
C4920,8,18,0,District - Jalor  18,Urban,Age not stated,10,11,3,0,0,0,0,2,0,1
C4920,8,19,0,District - Sirohi  19,Rural,0-4,314,295,10,10,10,10,113,62,27,19
C4920,8,19,0,District - Sirohi  19,Rural,5-9,363,301,132,68,40,25,296,148,73,38
C4920,8,19,0,District - Sirohi  19,Rural,10-19,572,437,264,96,91,54,811,410,214,114
C4920,8,19,0,District - Sirohi  19,Rural,20-29,704,331,89,37,37,24,467,189,153,64
C4920,8,19,0,District - Sirohi  19,Rural,30-39,1204,378,53,48,32,26,316,178,146,80
C4920,8,19,0,District - Sirohi  19,Rural,40-49,1096,389,48,30,49,54,309,154,110,69
C4920,8,19,0,District - Sirohi  19,Rural,50-59,906,416,42,20,93,67,276,141,52,38
C4920,8,19,0,District - Sirohi  19,Rural,60-69,741,633,38,28,118,149,273,241,23,38
C4920,8,19,0,District - Sirohi  19,Rural,70-79,355,410,17,10,79,91,172,199,14,23
C4920,8,19,0,District - Sirohi  19,Rural,80-89,148,196,6,7,35,49,79,114,5,5
C4920,8,19,0,District - Sirohi  19,Rural,90+,41,42,2,2,12,13,18,32,2,3
C4920,8,19,0,District - Sirohi  19,Rural,Age not stated,23,8,2,0,2,0,6,3,3,3
C4920,8,19,0,District - Sirohi  19,Urban,0-4,46,55,1,5,0,1,19,13,7,7
C4920,8,19,0,District - Sirohi  19,Urban,5-9,58,43,17,7,3,2,38,27,14,8
C4920,8,19,0,District - Sirohi  19,Urban,10-19,124,94,49,23,6,7,134,80,34,23
C4920,8,19,0,District - Sirohi  19,Urban,20-29,116,77,21,16,8,5,124,58,63,19
C4920,8,19,0,District - Sirohi  19,Urban,30-39,132,79,10,11,8,0,91,45,34,16
C4920,8,19,0,District - Sirohi  19,Urban,40-49,115,56,17,6,10,4,86,20,28,15
C4920,8,19,0,District - Sirohi  19,Urban,50-59,60,50,12,1,6,4,41,25,15,4
C4920,8,19,0,District - Sirohi  19,Urban,60-69,62,48,8,5,10,9,46,25,6,5
C4920,8,19,0,District - Sirohi  19,Urban,70-79,34,50,4,0,9,11,25,24,3,1
C4920,8,19,0,District - Sirohi  19,Urban,80-89,12,21,0,0,5,6,9,12,0,1
C4920,8,19,0,District - Sirohi  19,Urban,90+,4,4,0,0,0,1,4,8,1,0
C4920,8,19,0,District - Sirohi  19,Urban,Age not stated,3,3,1,0,0,0,0,1,1,0
C4920,8,20,0,District - Pali  20,Rural,0-4,1735,1662,31,19,23,21,188,133,54,34
C4920,8,20,0,District - Pali  20,Rural,5-9,2136,1839,258,157,94,73,618,396,167,143
C4920,8,20,0,District - Pali  20,Rural,10-19,3076,2628,498,213,212,157,1939,1103,499,260
C4920,8,20,0,District - Pali  20,Rural,20-29,2333,2099,174,76,80,48,1078,554,318,162
C4920,8,20,0,District - Pali  20,Rural,30-39,3785,2296,146,78,100,59,827,477,298,176
C4920,8,20,0,District - Pali  20,Rural,40-49,4016,2034,113,89,149,107,739,374,224,151
C4920,8,20,0,District - Pali  20,Rural,50-59,3072,1779,110,65,161,168,719,380,117,117
C4920,8,20,0,District - Pali  20,Rural,60-69,2555,2193,100,67,241,288,723,589,119,91
C4920,8,20,0,District - Pali  20,Rural,70-79,1423,1543,38,32,190,256,498,475,32,53
C4920,8,20,0,District - Pali  20,Rural,80-89,470,638,9,23,97,143,210,282,14,10
C4920,8,20,0,District - Pali  20,Rural,90+,92,219,4,8,19,41,52,128,4,12
C4920,8,20,0,District - Pali  20,Rural,Age not stated,154,119,4,11,6,5,34,17,4,2
C4920,8,20,0,District - Pali  20,Urban,0-4,306,287,7,6,5,2,62,32,20,12
C4920,8,20,0,District - Pali  20,Urban,5-9,408,372,56,26,16,11,138,84,51,29
C4920,8,20,0,District - Pali  20,Urban,10-19,756,623,95,51,36,39,467,314,122,71
C4920,8,20,0,District - Pali  20,Urban,20-29,662,493,62,41,20,8,365,189,112,42
C4920,8,20,0,District - Pali  20,Urban,30-39,841,609,49,19,21,18,195,123,87,45
C4920,8,20,0,District - Pali  20,Urban,40-49,825,401,30,14,21,19,214,74,61,40
C4920,8,20,0,District - Pali  20,Urban,50-59,481,296,10,11,15,31,117,53,29,18
C4920,8,20,0,District - Pali  20,Urban,60-69,346,280,8,7,27,24,130,89,20,14
C4920,8,20,0,District - Pali  20,Urban,70-79,178,182,8,5,27,23,81,68,11,11
C4920,8,20,0,District - Pali  20,Urban,80-89,67,68,0,3,21,19,36,43,2,7
C4920,8,20,0,District - Pali  20,Urban,90+,7,23,0,2,0,9,9,15,0,4
C4920,8,20,0,District - Pali  20,Urban,Age not stated,12,6,0,3,0,1,3,3,0,1
C4920,8,21,0,District - Ajmer  21,Rural,0-4,512,452,20,9,14,20,168,135,41,33
C4920,8,21,0,District - Ajmer  21,Rural,5-9,552,470,177,91,61,53,494,343,143,79
C4920,8,21,0,District - Ajmer  21,Rural,10-19,854,744,288,134,154,100,1586,931,404,213
C4920,8,21,0,District - Ajmer  21,Rural,20-29,842,472,126,70,87,43,1186,542,278,139
C4920,8,21,0,District - Ajmer  21,Rural,30-39,1129,422,95,63,60,49,784,376,259,129
C4920,8,21,0,District - Ajmer  21,Rural,40-49,1118,419,83,39,69,71,673,319,184,111
C4920,8,21,0,District - Ajmer  21,Rural,50-59,891,534,58,25,92,91,541,319,107,62
C4920,8,21,0,District - Ajmer  21,Rural,60-69,946,926,48,45,125,199,539,549,61,55
C4920,8,21,0,District - Ajmer  21,Rural,70-79,643,758,23,19,89,164,359,438,22,22
C4920,8,21,0,District - Ajmer  21,Rural,80-89,188,312,4,7,36,65,121,175,7,7
C4920,8,21,0,District - Ajmer  21,Rural,90+,28,90,1,0,16,17,28,66,0,3
C4920,8,21,0,District - Ajmer  21,Rural,Age not stated,49,23,0,2,1,3,11,4,1,1
C4920,8,21,0,District - Ajmer  21,Urban,0-4,249,223,15,9,3,3,76,63,29,27
C4920,8,21,0,District - Ajmer  21,Urban,5-9,297,258,81,59,33,18,156,135,90,54
C4920,8,21,0,District - Ajmer  21,Urban,10-19,785,593,173,117,96,80,680,446,300,184
C4920,8,21,0,District - Ajmer  21,Urban,20-29,690,491,102,73,39,20,769,402,274,120
C4920,8,21,0,District - Ajmer  21,Urban,30-39,696,472,85,50,33,24,390,229,231,94
C4920,8,21,0,District - Ajmer  21,Urban,40-49,659,355,61,36,43,16,400,130,166,81
C4920,8,21,0,District - Ajmer  21,Urban,50-59,387,257,39,17,29,19,276,116,77,41
C4920,8,21,0,District - Ajmer  21,Urban,60-69,279,263,25,18,56,47,227,147,44,36
C4920,8,21,0,District - Ajmer  21,Urban,70-79,196,191,19,7,56,57,148,138,21,16
C4920,8,21,0,District - Ajmer  21,Urban,80-89,61,86,3,3,29,42,65,90,7,5
C4920,8,21,0,District - Ajmer  21,Urban,90+,11,21,0,1,4,14,10,31,0,3
C4920,8,21,0,District - Ajmer  21,Urban,Age not stated,18,14,2,1,1,4,13,4,4,2
C4920,8,22,0,District - Tonk  22,Rural,0-4,333,316,13,16,13,16,157,95,45,36
C4920,8,22,0,District - Tonk  22,Rural,5-9,429,390,181,112,64,66,412,262,126,74
C4920,8,22,0,District - Tonk  22,Rural,10-19,590,490,272,99,154,91,1204,628,273,172
C4920,8,22,0,District - Tonk  22,Rural,20-29,421,321,114,65,80,35,1008,504,196,111
C4920,8,22,0,District - Tonk  22,Rural,30-39,408,269,74,42,92,54,621,342,188,112
C4920,8,22,0,District - Tonk  22,Rural,40-49,481,315,74,36,74,55,570,281,146,71
C4920,8,22,0,District - Tonk  22,Rural,50-59,507,476,39,29,101,108,476,290,84,69
C4920,8,22,0,District - Tonk  22,Rural,60-69,857,1029,41,45,173,183,538,500,43,42
C4920,8,22,0,District - Tonk  22,Rural,70-79,671,888,22,17,139,153,357,397,23,20
C4920,8,22,0,District - Tonk  22,Rural,80-89,224,316,4,6,50,50,108,129,4,5
C4920,8,22,0,District - Tonk  22,Rural,90+,41,72,1,2,9,20,26,54,0,2
C4920,8,22,0,District - Tonk  22,Rural,Age not stated,28,42,4,3,4,6,25,20,7,5
C4920,8,22,0,District - Tonk  22,Urban,0-4,82,66,3,4,5,5,42,30,11,9
C4920,8,22,0,District - Tonk  22,Urban,5-9,91,71,45,28,13,8,97,64,27,19
C4920,8,22,0,District - Tonk  22,Urban,10-19,164,135,67,44,22,24,298,212,92,54
C4920,8,22,0,District - Tonk  22,Urban,20-29,146,95,23,15,24,8,305,138,79,45
C4920,8,22,0,District - Tonk  22,Urban,30-39,194,81,21,14,13,10,173,61,68,27
C4920,8,22,0,District - Tonk  22,Urban,40-49,202,61,16,8,13,9,134,46,55,23
C4920,8,22,0,District - Tonk  22,Urban,50-59,134,56,11,7,15,8,83,35,29,16
C4920,8,22,0,District - Tonk  22,Urban,60-69,98,104,6,7,13,11,58,60,14,10
C4920,8,22,0,District - Tonk  22,Urban,70-79,70,71,5,2,13,13,53,53,4,7
C4920,8,22,0,District - Tonk  22,Urban,80-89,18,29,1,1,2,2,15,16,1,1
C4920,8,22,0,District - Tonk  22,Urban,90+,13,7,0,2,3,0,3,4,0,0
C4920,8,22,0,District - Tonk  22,Urban,Age not stated,22,12,3,0,0,0,14,7,4,1
C4920,8,23,0,District - Bundi  23,Rural,0-4,326,277,17,17,10,7,125,79,27,20
C4920,8,23,0,District - Bundi  23,Rural,5-9,415,396,136,101,52,31,281,222,124,63
C4920,8,23,0,District - Bundi  23,Rural,10-19,714,570,223,105,120,62,1120,573,275,153
C4920,8,23,0,District - Bundi  23,Rural,20-29,582,434,107,58,49,28,765,347,191,95
C4920,8,23,0,District - Bundi  23,Rural,30-39,588,402,92,29,59,42,465,256,140,96
C4920,8,23,0,District - Bundi  23,Rural,40-49,608,332,48,31,66,37,381,165,110,67
C4920,8,23,0,District - Bundi  23,Rural,50-59,482,338,30,18,58,55,281,154,59,40
C4920,8,23,0,District - Bundi  23,Rural,60-69,556,657,32,19,95,136,286,233,37,43
C4920,8,23,0,District - Bundi  23,Rural,70-79,415,452,8,8,71,105,180,169,19,14
C4920,8,23,0,District - Bundi  23,Rural,80-89,140,133,4,4,42,36,54,67,3,3
C4920,8,23,0,District - Bundi  23,Rural,90+,24,56,0,3,4,8,13,23,1,3
C4920,8,23,0,District - Bundi  23,Rural,Age not stated,36,15,3,4,5,3,20,11,5,4
C4920,8,23,0,District - Bundi  23,Urban,0-4,105,120,0,0,2,4,21,11,17,2
C4920,8,23,0,District - Bundi  23,Urban,5-9,111,96,35,11,7,12,60,30,29,9
C4920,8,23,0,District - Bundi  23,Urban,10-19,266,215,64,30,21,10,202,131,66,41
C4920,8,23,0,District - Bundi  23,Urban,20-29,208,150,25,11,11,10,254,109,60,24
C4920,8,23,0,District - Bundi  23,Urban,30-39,209,155,25,18,5,7,131,57,48,16
