Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,32,11,District-Alappuzha,Urban,30-39,160,128,228,299,124,135,541,373,474,440
C4920,32,11,District-Alappuzha,Urban,40-49,283,282,249,309,121,128,765,459,501,496
C4920,32,11,District-Alappuzha,Urban,50-59,382,369,277,328,98,85,869,505,319,354
C4920,32,11,District-Alappuzha,Urban,60-69,374,508,206,334,109,57,720,546,149,226
C4920,32,11,District-Alappuzha,Urban,70-79,351,469,231,348,48,44,468,433,55,149
C4920,32,11,District-Alappuzha,Urban,80-89,163,285,139,267,19,21,175,251,23,54
C4920,32,11,District-Alappuzha,Urban,90+,17,50,28,53,3,1,21,40,3,6
C4920,32,11,District-Alappuzha,Urban,Age Not Stated,1,3,2,5,0,2,5,5,8,6
C4920,32,12,District-Pathanamthitta,Rural,0-4,9,15,35,37,9,4,43,26,15,15
C4920,32,12,District-Pathanamthitta,Rural,5-9,33,29,62,59,63,56,49,31,77,44
C4920,32,12,District-Pathanamthitta,Rural,10-19,109,96,142,144,154,97,162,86,291,207
C4920,32,12,District-Pathanamthitta,Rural,20-29,74,61,145,171,122,98,240,162,384,300
C4920,32,12,District-Pathanamthitta,Rural,30-39,112,90,124,198,115,124,514,285,461,425
C4920,32,12,District-Pathanamthitta,Rural,40-49,193,176,223,296,144,150,717,399,510,411
C4920,32,12,District-Pathanamthitta,Rural,50-59,272,229,231,256,132,104,814,457,377,311
C4920,32,12,District-Pathanamthitta,Rural,60-69,291,357,214,282,105,85,695,421,172,186
C4920,32,12,District-Pathanamthitta,Rural,70-79,280,395,244,313,72,53,437,388,70,102
C4920,32,12,District-Pathanamthitta,Rural,80-89,191,253,200,291,25,19,179,240,23,34
C4920,32,12,District-Pathanamthitta,Rural,90+,37,54,43,85,4,8,33,51,2,10
