Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,9,31,District-Auraiya,Rural,20-29,224,319,243,123,67,1035,338,226,99
C4920,9,31,District-Auraiya,Rural,30-39,198,274,238,79,62,761,340,220,99
C4920,9,31,District-Auraiya,Rural,40-49,228,240,187,68,37,529,203,183,62
C4920,9,31,District-Auraiya,Rural,50-59,251,161,161,51,28,356,205,72,42
C4920,9,31,District-Auraiya,Rural,60-69,471,241,257,36,29,458,268,30,31
C4920,9,31,District-Auraiya,Rural,70-79,312,177,171,18,14,294,231,12,9
C4920,9,31,District-Auraiya,Rural,80-89,115,88,70,11,3,113,78,7,4
C4920,9,31,District-Auraiya,Rural,90+,28,27,15,4,1,33,30,0,2
C4920,9,31,District-Auraiya,Rural,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,9,31,District-Auraiya,Urban,0-4,10,33,22,4,1,5,7,1,1
C4920,9,31,District-Auraiya,Urban,5-9,17,59,30,22,15,20,12,9,8
C4920,9,31,District-Auraiya,Urban,10-19,49,93,64,44,28,147,80,45,32
C4920,9,31,District-Auraiya,Urban,20-29,46,55,55,23,17,199,95,54,32
C4920,9,31,District-Auraiya,Urban,30-39,41,47,46,35,18,138,65,50,14
C4920,9,31,District-Auraiya,Urban,40-49,38,43,40,10,8,116,43,37,11
C4920,9,31,District-Auraiya,Urban,50-59,37,35,23,7,4,80,40,12,9
C4920,9,31,District-Auraiya,Urban,60-69,48,39,34,6,6,76,49,4,3
C4920,9,31,District-Auraiya,Urban,70-79,29,28,27,3,2,35,20,2,3
C4920,9,31,District-Auraiya,Urban,80-89,7,11,11,0,0,15,11,2,0
C4920,9,31,District-Auraiya,Urban,90+,3,4,3,0,1,5,1,0,0
C4920,9,31,District-Auraiya,Urban,Age Not Stated,0,0,0,1,0,1,1,0,0
C4920,9,32,District-Kanpur Dehat,Rural,0-4,91,200,152,18,18,76,58,27,18
C4920,9,32,District-Kanpur Dehat,Rural,5-9,158,213,203,155,94,171,126,123,82
C4920,9,32,District-Kanpur Dehat,Rural,10-19,406,567,451,338,225,854,446,411,272
C4920,9,32,District-Kanpur Dehat,Rural,20-29,266,424,281,195,160,1175,425,319,126
C4920,9,32,District-Kanpur Dehat,Rural,30-39,274,372,291,168,122,746,377,303,134
C4920,9,32,District-Kanpur Dehat,Rural,40-49,294,310,221,150,100,545,221,204,88
C4920,9,32,District-Kanpur Dehat,Rural,50-59,375,235,199,71,67,402,195,105,64
C4920,9,32,District-Kanpur Dehat,Rural,60-69,596,300,328,80,57,493,326,71,53
C4920,9,32,District-Kanpur Dehat,Rural,70-79,436,264,272,49,20,340,245,34,27
C4920,9,32,District-Kanpur Dehat,Rural,80-89,161,106,100,12,12,147,144,12,7
C4920,9,32,District-Kanpur Dehat,Rural,90+,34,33,35,2,3,54,52,2,1
C4920,9,32,District-Kanpur Dehat,Rural,Age Not Stated,1,9,10,5,2,5,5,4,1
C4920,9,32,District-Kanpur Dehat,Urban,0-4,9,10,9,1,2,12,8,3,0
C4920,9,32,District-Kanpur Dehat,Urban,5-9,13,14,9,18,21,16,10,8,7
C4920,9,32,District-Kanpur Dehat,Urban,10-19,31,36,22,42,26,104,73,40,32
C4920,9,32,District-Kanpur Dehat,Urban,20-29,38,36,18,31,28,143,64,61,16
C4920,9,32,District-Kanpur Dehat,Urban,30-39,21,29,21,19,18,77,41,39,19
C4920,9,32,District-Kanpur Dehat,Urban,40-49,18,14,19,12,10,71,31,23,17
C4920,9,32,District-Kanpur Dehat,Urban,50-59,24,25,10,14,7,47,41,7,8
C4920,9,32,District-Kanpur Dehat,Urban,60-69,26,26,17,7,7,71,35,10,3
C4920,9,32,District-Kanpur Dehat,Urban,70-79,18,20,22,1,1,49,30,4,4
C4920,9,32,District-Kanpur Dehat,Urban,80-89,10,7,6,1,1,11,9,1,1
C4920,9,32,District-Kanpur Dehat,Urban,90+,0,2,4,1,0,6,12,0,1
C4920,9,32,District-Kanpur Dehat,Urban,Age Not Stated,2,1,0,1,0,0,0,0,0
C4920,9,33,District-Kanpur Nagar,Rural,0-4,207,204,216,27,11,86,50,24,22
C4920,9,33,District-Kanpur Nagar,Rural,5-9,264,263,234,86,51,147,87,119,62
C4920,9,33,District-Kanpur Nagar,Rural,10-19,617,596,579,243,190,770,427,412,255
C4920,9,33,District-Kanpur Nagar,Rural,20-29,452,505,390,186,96,1215,469,366,121
C4920,9,33,District-Kanpur Nagar,Rural,30-39,396,435,299,117,67,730,294,321,118
C4920,9,33,District-Kanpur Nagar,Rural,40-49,427,380,231,87,60,556,207,178,95
C4920,9,33,District-Kanpur Nagar,Rural,50-59,370,266,198,46,49,400,197,101,71
C4920,9,33,District-Kanpur Nagar,Rural,60-69,562,343,296,46,27,526,343,72,47
C4920,9,33,District-Kanpur Nagar,Rural,70-79,379,224,215,25,19,361,270,15,17
C4920,9,33,District-Kanpur Nagar,Rural,80-89,130,107,88,6,2,138,128,10,11
C4920,9,33,District-Kanpur Nagar,Rural,90+,41,27,39,2,1,39,42,4,4
C4920,9,33,District-Kanpur Nagar,Rural,Age Not Stated,1,6,7,0,0,3,0,1,1
C4920,9,33,District-Kanpur Nagar,Urban,0-4,577,509,505,35,18,100,63,86,61
C4920,9,33,District-Kanpur Nagar,Urban,5-9,776,775,695,144,120,182,110,170,100
C4920,9,33,District-Kanpur Nagar,Urban,10-19,1913,2422,2013,403,342,995,516,621,480
C4920,9,33,District-Kanpur Nagar,Urban,20-29,1621,2502,1919,361,309,1548,759,733,404
C4920,9,33,District-Kanpur Nagar,Urban,30-39,1403,2418,1530,306,236,1195,486,596,318
C4920,9,33,District-Kanpur Nagar,Urban,40-49,1538,1899,1142,240,175,1011,382,484,237
C4920,9,33,District-Kanpur Nagar,Urban,50-59,1218,1135,709,172,114,872,421,282,138
C4920,9,33,District-Kanpur Nagar,Urban,60-69,1004,787,569,118,63,811,533,126,77
C4920,9,33,District-Kanpur Nagar,Urban,70-79,452,397,306,60,42,481,319,44,43
C4920,9,33,District-Kanpur Nagar,Urban,80-89,177,162,143,15,11,148,143,12,17
C4920,9,33,District-Kanpur Nagar,Urban,90+,72,82,71,12,6,84,41,11,4
C4920,9,33,District-Kanpur Nagar,Urban,Age Not Stated,35,51,39,12,12,13,5,4,3
C4920,9,34,District-Jalaun ,Rural,0-4,36,180,153,15,9,63,36,13,11
C4920,9,34,District-Jalaun ,Rural,5-9,80,209,187,78,48,77,52,41,29
C4920,9,34,District-Jalaun ,Rural,10-19,199,419,352,193,90,510,237,187,86
C4920,9,34,District-Jalaun ,Rural,20-29,182,298,262,128,62,743,230,174,49
C4920,9,34,District-Jalaun ,Rural,30-39,182,296,237,99,60,523,225,166,66
C4920,9,34,District-Jalaun ,Rural,40-49,179,247,187,75,43,434,132,117,50
C4920,9,34,District-Jalaun ,Rural,50-59,202,191,189,40,28,327,153,65,45
C4920,9,34,District-Jalaun ,Rural,60-69,431,330,350,41,23,354,277,34,18
C4920,9,34,District-Jalaun ,Rural,70-79,422,321,296,19,9,321,279,19,15
C4920,9,34,District-Jalaun ,Rural,80-89,166,163,124,9,3,166,127,3,3
C4920,9,34,District-Jalaun ,Rural,90+,54,48,36,2,0,41,45,1,1
C4920,9,34,District-Jalaun ,Rural,Age Not Stated,2,5,3,0,1,5,1,0,2
C4920,9,34,District-Jalaun ,Urban,0-4,22,33,24,6,1,22,14,3,3
C4920,9,34,District-Jalaun ,Urban,5-9,31,40,35,34,19,40,19,11,12
C4920,9,34,District-Jalaun ,Urban,10-19,80,99,72,74,60,181,128,65,35
C4920,9,34,District-Jalaun ,Urban,20-29,75,82,66,60,53,288,110,63,34
C4920,9,34,District-Jalaun ,Urban,30-39,59,88,74,33,44,202,76,57,33
C4920,9,34,District-Jalaun ,Urban,40-49,74,70,54,39,24,156,78,38,24
C4920,9,34,District-Jalaun ,Urban,50-59,44,49,46,18,17,121,54,32,11
C4920,9,34,District-Jalaun ,Urban,60-69,120,61,74,16,10,123,87,12,5
C4920,9,34,District-Jalaun ,Urban,70-79,75,49,41,6,6,91,77,5,3
C4920,9,34,District-Jalaun ,Urban,80-89,36,26,23,2,2,33,30,0,1
C4920,9,34,District-Jalaun ,Urban,90+,5,3,10,0,0,9,8,0,1
C4920,9,34,District-Jalaun ,Urban,Age Not Stated,2,0,2,0,0,3,1,0,2
C4920,9,35,District-Jhansi,Rural,0-4,88,133,130,10,9,49,44,15,5
C4920,9,35,District-Jhansi,Rural,5-9,110,155,146,66,57,74,52,45,26
C4920,9,35,District-Jhansi,Rural,10-19,298,380,287,157,98,379,235,153,89
C4920,9,35,District-Jhansi,Rural,20-29,200,315,215,127,77,733,257,125,69
C4920,9,35,District-Jhansi,Rural,30-39,225,240,220,100,69,476,209,106,72
C4920,9,35,District-Jhansi,Rural,40-49,214,197,159,63,47,345,109,74,38
C4920,9,35,District-Jhansi,Rural,50-59,200,141,146,46,27,264,126,36,33
C4920,9,35,District-Jhansi,Rural,60-69,332,210,252,34,28,305,265,28,16
C4920,9,35,District-Jhansi,Rural,70-79,251,229,215,22,14,250,234,13,13
C4920,9,35,District-Jhansi,Rural,80-89,100,86,96,7,3,119,102,3,1
C4920,9,35,District-Jhansi,Rural,90+,23,28,28,4,5,35,33,2,1
C4920,9,35,District-Jhansi,Rural,Age Not Stated,3,7,5,7,1,5,1,0,2
C4920,9,35,District-Jhansi,Urban,0-4,104,150,124,7,5,19,15,16,11
C4920,9,35,District-Jhansi,Urban,5-9,141,208,141,46,37,47,25,34,26
C4920,9,35,District-Jhansi,Urban,10-19,322,476,354,85,71,209,121,127,92
C4920,9,35,District-Jhansi,Urban,20-29,289,541,387,111,63,437,213,134,98
C4920,9,35,District-Jhansi,Urban,30-39,253,363,249,77,50,342,162,127,71
C4920,9,35,District-Jhansi,Urban,40-49,230,237,231,53,33,276,97,104,48
C4920,9,35,District-Jhansi,Urban,50-59,171,185,153,39,25,237,111,51,36
C4920,9,35,District-Jhansi,Urban,60-69,158,151,152,29,18,239,178,35,24
C4920,9,35,District-Jhansi,Urban,70-79,111,102,100,12,11,148,122,11,13
C4920,9,35,District-Jhansi,Urban,80-89,38,35,45,4,2,78,75,4,3
C4920,9,35,District-Jhansi,Urban,90+,18,9,14,0,2,18,24,1,5
C4920,9,35,District-Jhansi,Urban,Age Not Stated,27,51,44,4,6,12,11,6,5
C4920,9,36,District-Lalitpur,Rural,0-4,103,122,118,14,4,61,44,23,9
C4920,9,36,District-Lalitpur,Rural,5-9,114,115,118,70,52,100,62,48,36
C4920,9,36,District-Lalitpur,Rural,10-19,305,270,240,161,147,431,184,163,103
C4920,9,36,District-Lalitpur,Rural,20-29,219,195,163,81,63,615,263,109,71
C4920,9,36,District-Lalitpur,Rural,30-39,163,157,111,55,41,365,165,106,51
C4920,9,36,District-Lalitpur,Rural,40-49,158,126,72,47,22,228,97,72,54
C4920,9,36,District-Lalitpur,Rural,50-59,132,97,84,23,18,184,89,30,20
C4920,9,36,District-Lalitpur,Rural,60-69,182,127,141,29,14,207,151,24,19
C4920,9,36,District-Lalitpur,Rural,70-79,161,101,107,6,11,149,126,10,9
C4920,9,36,District-Lalitpur,Rural,80-89,53,45,38,4,3,75,54,4,2
C4920,9,36,District-Lalitpur,Rural,90+,15,14,13,1,2,19,26,3,1
C4920,9,36,District-Lalitpur,Rural,Age Not Stated,2,4,5,2,6,6,2,2,0
C4920,9,36,District-Lalitpur,Urban,0-4,8,7,16,1,4,7,7,0,3
C4920,9,36,District-Lalitpur,Urban,5-9,10,10,12,9,10,25,8,3,7
C4920,9,36,District-Lalitpur,Urban,10-19,29,28,16,26,25,61,36,30,22
C4920,9,36,District-Lalitpur,Urban,20-29,37,31,20,33,20,152,67,37,17
C4920,9,36,District-Lalitpur,Urban,30-39,22,25,15,18,18,88,50,35,13
C4920,9,36,District-Lalitpur,Urban,40-49,21,21,6,14,9,66,26,17,16
C4920,9,36,District-Lalitpur,Urban,50-59,22,22,17,13,12,62,26,17,12
C4920,9,36,District-Lalitpur,Urban,60-69,31,13,15,6,4,43,20,7,3
C4920,9,36,District-Lalitpur,Urban,70-79,16,18,8,0,2,21,25,3,5
C4920,9,36,District-Lalitpur,Urban,80-89,10,9,5,3,0,11,8,1,0
C4920,9,36,District-Lalitpur,Urban,90+,2,1,8,0,2,4,7,0,0
C4920,9,36,District-Lalitpur,Urban,Age Not Stated,0,0,0,0,0,1,2,0,0
C4920,9,37,District-Hamirpur,Rural,0-4,36,73,58,8,7,37,22,10,9
C4920,9,37,District-Hamirpur,Rural,5-9,54,106,75,46,56,57,37,33,19
C4920,9,37,District-Hamirpur,Rural,10-19,126,233,184,144,74,298,144,136,87
C4920,9,37,District-Hamirpur,Rural,20-29,144,186,104,91,62,468,177,141,48
C4920,9,37,District-Hamirpur,Rural,30-39,116,132,109,74,48,282,118,124,58
C4920,9,37,District-Hamirpur,Rural,40-49,153,125,89,50,34,243,101,108,44
C4920,9,37,District-Hamirpur,Rural,50-59,178,111,99,33,28,208,101,63,33
C4920,9,37,District-Hamirpur,Rural,60-69,270,210,213,29,25,264,217,38,26
C4920,9,37,District-Hamirpur,Rural,70-79,279,232,247,18,18,219,248,23,9
C4920,9,37,District-Hamirpur,Rural,80-89,138,128,113,3,3,142,111,5,1
C4920,9,37,District-Hamirpur,Rural,90+,25,31,30,4,2,29,29,2,0
C4920,9,37,District-Hamirpur,Rural,Age Not Stated,0,2,1,0,0,3,2,1,2
C4920,9,37,District-Hamirpur,Urban,0-4,7,4,6,3,2,4,5,3,1
C4920,9,37,District-Hamirpur,Urban,5-9,9,14,8,3,7,12,10,11,5
C4920,9,37,District-Hamirpur,Urban,10-19,26,23,25,27,30,65,56,23,27
C4920,9,37,District-Hamirpur,Urban,20-29,27,25,19,27,16,120,48,33,21
C4920,9,37,District-Hamirpur,Urban,30-39,32,19,23,18,11,79,35,36,16
C4920,9,37,District-Hamirpur,Urban,40-49,23,22,9,10,10,63,28,35,9
C4920,9,37,District-Hamirpur,Urban,50-59,28,17,20,12,10,50,25,14,3
C4920,9,37,District-Hamirpur,Urban,60-69,45,35,49,9,3,60,40,8,5
C4920,9,37,District-Hamirpur,Urban,70-79,43,30,39,5,2,45,47,4,0
C4920,9,37,District-Hamirpur,Urban,80-89,14,12,15,1,0,20,21,1,1
C4920,9,37,District-Hamirpur,Urban,90+,1,4,4,1,0,2,9,0,0
C4920,9,37,District-Hamirpur,Urban,Age Not Stated,0,0,0,0,0,0,1,0,0
C4920,9,38,District-Mahoba,Rural,0-4,45,51,39,5,3,30,20,12,7
C4920,9,38,District-Mahoba,Rural,5-9,46,79,92,43,27,50,32,29,31
C4920,9,38,District-Mahoba,Rural,10-19,136,194,151,127,63,269,145,111,74
C4920,9,38,District-Mahoba,Rural,20-29,99,151,81,76,40,441,157,93,32
C4920,9,38,District-Mahoba,Rural,30-39,100,107,80,43,31,267,126,94,47
C4920,9,38,District-Mahoba,Rural,40-49,89,83,70,39,20,174,73,69,37
C4920,9,38,District-Mahoba,Rural,50-59,97,66,87,17,19,136,79,33,24
C4920,9,38,District-Mahoba,Rural,60-69,186,148,175,17,15,159,129,21,15
C4920,9,38,District-Mahoba,Rural,70-79,209,199,151,11,12,161,156,6,9
C4920,9,38,District-Mahoba,Rural,80-89,72,81,72,4,2,87,90,3,1
C4920,9,38,District-Mahoba,Rural,90+,19,23,17,1,0,23,25,1,0
C4920,9,38,District-Mahoba,Rural,Age Not Stated,10,17,19,8,7,21,16,1,0
C4920,9,38,District-Mahoba,Urban,0-4,8,10,6,5,2,6,8,2,2
C4920,9,38,District-Mahoba,Urban,5-9,7,15,17,13,7,11,11,4,4
C4920,9,38,District-Mahoba,Urban,10-19,24,38,32,27,19,51,38,25,10
C4920,9,38,District-Mahoba,Urban,20-29,16,30,14,24,10,86,43,24,15
C4920,9,38,District-Mahoba,Urban,30-39,25,23,14,15,13,70,43,28,10
C4920,9,38,District-Mahoba,Urban,40-49,33,29,18,9,7,42,15,22,15
C4920,9,38,District-Mahoba,Urban,50-59,28,16,16,10,3,37,16,8,7
C4920,9,38,District-Mahoba,Urban,60-69,34,26,21,4,5,42,44,2,1
C4920,9,38,District-Mahoba,Urban,70-79,23,23,31,1,3,23,21,2,0
C4920,9,38,District-Mahoba,Urban,80-89,13,12,16,1,1,15,9,1,0
C4920,9,38,District-Mahoba,Urban,90+,4,2,4,1,0,4,5,0,0
C4920,9,38,District-Mahoba,Urban,Age Not Stated,0,1,4,0,0,4,3,4,1
C4920,9,39,District-Banda,Rural,0-4,96,111,98,12,13,66,49,18,12
C4920,9,39,District-Banda,Rural,5-9,135,156,134,80,69,124,85,74,40
C4920,9,39,District-Banda,Rural,10-19,339,302,219,204,147,609,286,257,148
C4920,9,39,District-Banda,Rural,20-29,254,185,129,137,65,766,288,276,81
C4920,9,39,District-Banda,Rural,30-39,202,204,146,103,55,563,240,241,86
C4920,9,39,District-Banda,Rural,40-49,195,178,112,77,47,403,177,198,74
C4920,9,39,District-Banda,Rural,50-59,240,157,153,46,21,300,153,93,39
C4920,9,39,District-Banda,Rural,60-69,348,295,304,44,29,419,393,44,30
C4920,9,39,District-Banda,Rural,70-79,336,383,363,21,16,432,385,22,12
C4920,9,39,District-Banda,Rural,80-89,152,177,155,10,5,198,171,11,4
C4920,9,39,District-Banda,Rural,90+,35,37,35,2,0,45,55,1,3
C4920,9,39,District-Banda,Rural,Age Not Stated,16,4,6,4,1,10,5,4,2
C4920,9,39,District-Banda,Urban,0-4,5,16,16,2,4,6,7,4,3
C4920,9,39,District-Banda,Urban,5-9,13,26,21,18,13,31,20,5,11
C4920,9,39,District-Banda,Urban,10-19,26,61,45,47,34,130,46,56,22
C4920,9,39,District-Banda,Urban,20-29,36,45,34,32,13,179,91,57,25
C4920,9,39,District-Banda,Urban,30-39,37,42,28,13,9,142,38,39,16
C4920,9,39,District-Banda,Urban,40-49,29,35,22,15,5,114,25,42,11
C4920,9,39,District-Banda,Urban,50-59,20,33,16,8,6,86,28,19,6
C4920,9,39,District-Banda,Urban,60-69,34,29,28,7,9,78,34,13,4
C4920,9,39,District-Banda,Urban,70-79,20,22,27,1,1,53,40,0,1
C4920,9,39,District-Banda,Urban,80-89,10,7,15,2,0,21,18,0,2
C4920,9,39,District-Banda,Urban,90+,3,5,3,1,0,7,0,0,0
C4920,9,39,District-Banda,Urban,Age Not Stated,6,0,1,0,0,2,1,1,3
C4920,9,40,District-Chitrakoot,Rural,0-4,73,81,74,7,10,56,42,11,9
C4920,9,40,District-Chitrakoot,Rural,5-9,97,107,103,80,69,92,59,43,26
C4920,9,40,District-Chitrakoot,Rural,10-19,208,236,179,123,115,357,186,124,75
C4920,9,40,District-Chitrakoot,Rural,20-29,164,142,104,90,70,365,143,101,39
C4920,9,40,District-Chitrakoot,Rural,30-39,152,139,107,99,58,241,115,87,50
C4920,9,40,District-Chitrakoot,Rural,40-49,149,107,86,66,45,185,80,76,22
C4920,9,40,District-Chitrakoot,Rural,50-59,129,101,93,53,36,131,83,30,18
C4920,9,40,District-Chitrakoot,Rural,60-69,182,212,204,32,32,221,206,25,19
C4920,9,40,District-Chitrakoot,Rural,70-79,137,193,130,23,14,202,179,6,6
C4920,9,40,District-Chitrakoot,Rural,80-89,47,58,30,9,4,101,75,2,2
C4920,9,40,District-Chitrakoot,Rural,90+,10,18,12,4,0,26,15,0,0
C4920,9,40,District-Chitrakoot,Rural,Age Not Stated,10,4,4,2,0,3,5,2,4
C4920,9,40,District-Chitrakoot,Urban,0-4,29,4,14,0,1,3,2,0,2
C4920,9,40,District-Chitrakoot,Urban,5-9,25,8,14,4,7,4,2,2,1
C4920,9,40,District-Chitrakoot,Urban,10-19,61,14,25,13,13,26,20,14,9
C4920,9,40,District-Chitrakoot,Urban,20-29,37,13,29,11,2,47,32,15,6
C4920,9,40,District-Chitrakoot,Urban,30-39,21,9,23,9,6,31,19,15,6
C4920,9,40,District-Chitrakoot,Urban,40-49,15,13,9,7,3,23,11,9,8
C4920,9,40,District-Chitrakoot,Urban,50-59,7,8,9,5,3,24,8,10,4
C4920,9,40,District-Chitrakoot,Urban,60-69,9,7,15,0,1,16,19,1,2
C4920,9,40,District-Chitrakoot,Urban,70-79,14,9,8,3,2,8,12,2,0
C4920,9,40,District-Chitrakoot,Urban,80-89,3,1,1,0,1,5,8,0,0
C4920,9,40,District-Chitrakoot,Urban,90+,0,0,2,1,1,3,2,0,0
C4920,9,40,District-Chitrakoot,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,9,41,District-Fatehpur,Rural,0-4,285,342,284,31,19,136,94,43,31
C4920,9,41,District-Fatehpur,Rural,5-9,398,439,405,246,182,250,167,147,104
C4920,9,41,District-Fatehpur,Rural,10-19,852,956,797,462,379,1098,703,597,378
C4920,9,41,District-Fatehpur,Rural,20-29,671,630,440,296,148,1167,440,515,218
C4920,9,41,District-Fatehpur,Rural,30-39,676,553,448,249,179,902,377,422,175
C4920,9,41,District-Fatehpur,Rural,40-49,659,515,390,198,138,757,282,287,127
C4920,9,41,District-Fatehpur,Rural,50-59,585,388,383,127,105,631,340,114,92
C4920,9,41,District-Fatehpur,Rural,60-69,898,582,600,97,84,849,581,104,62
C4920,9,41,District-Fatehpur,Rural,70-79,636,450,465,56,32,621,465,28,27
C4920,9,41,District-Fatehpur,Rural,80-89,207,171,171,12,12,216,184,9,7
C4920,9,41,District-Fatehpur,Rural,90+,43,45,54,3,5,57,56,4,4
C4920,9,41,District-Fatehpur,Rural,Age Not Stated,33,29,22,1,2,20,12,10,4
C4920,9,41,District-Fatehpur,Urban,0-4,15,18,8,3,4,13,9,2,3
C4920,9,41,District-Fatehpur,Urban,5-9,20,25,20,25,15,22,16,14,6
C4920,9,41,District-Fatehpur,Urban,10-19,50,69,47,51,37,117,75,62,32
C4920,9,41,District-Fatehpur,Urban,20-29,44,45,48,57,30,164,66,72,28
C4920,9,41,District-Fatehpur,Urban,30-39,54,54,30,42,27,120,55,59,28
C4920,9,41,District-Fatehpur,Urban,40-49,94,48,22,35,20,113,43,48,17
C4920,9,41,District-Fatehpur,Urban,50-59,84,38,25,15,11,77,47,19,17
C4920,9,41,District-Fatehpur,Urban,60-69,90,24,31,26,11,86,75,13,10
C4920,9,41,District-Fatehpur,Urban,70-79,55,21,33,7,2,61,52,3,3
C4920,9,41,District-Fatehpur,Urban,80-89,14,12,8,1,0,10,22,0,0
C4920,9,41,District-Fatehpur,Urban,90+,5,4,6,0,0,6,6,0,0
C4920,9,41,District-Fatehpur,Urban,Age Not Stated,1,0,0,0,0,1,0,0,0
C4920,9,42,District-Pratapgarh,Rural,0-4,288,867,767,54,60,146,89,54,63
C4920,9,42,District-Pratapgarh,Rural,5-9,403,1219,1157,410,316,261,199,186,155
C4920,9,42,District-Pratapgarh,Rural,10-19,986,2593,2525,914,807,1101,760,685,514
C4920,9,42,District-Pratapgarh,Rural,20-29,593,1602,1557,531,501,1162,668,507,302
C4920,9,42,District-Pratapgarh,Rural,30-39,512,1284,1339,464,470,931,441,483,242
C4920,9,42,District-Pratapgarh,Rural,40-49,486,968,933,386,360,707,304,339,187
C4920,9,42,District-Pratapgarh,Rural,50-59,456,732,693,309,242,631,342,181,111
C4920,9,42,District-Pratapgarh,Rural,60-69,516,747,703,257,224,752,535,110,73
C4920,9,42,District-Pratapgarh,Rural,70-79,319,475,428,135,92,624,446,39,41
C4920,9,42,District-Pratapgarh,Rural,80-89,120,185,152,47,33,249,196,20,9
C4920,9,42,District-Pratapgarh,Rural,90+,52,58,62,12,18,92,66,6,3
C4920,9,42,District-Pratapgarh,Rural,Age Not Stated,22,43,46,13,12,13,6,9,4
C4920,9,42,District-Pratapgarh,Urban,0-4,32,39,44,4,11,7,5,6,4
C4920,9,42,District-Pratapgarh,Urban,5-9,37,60,56,52,36,12,8,9,7
C4920,9,42,District-Pratapgarh,Urban,10-19,78,167,141,129,111,57,41,41,19
C4920,9,42,District-Pratapgarh,Urban,20-29,65,138,121,117,109,67,41,29,17
C4920,9,42,District-Pratapgarh,Urban,30-39,49,78,97,89,92,38,33,39,14
C4920,9,42,District-Pratapgarh,Urban,40-49,48,84,75,85,87,47,19,16,8
C4920,9,42,District-Pratapgarh,Urban,50-59,28,46,49,52,56,39,23,8,8
C4920,9,42,District-Pratapgarh,Urban,60-69,30,42,37,30,24,60,35,11,6
C4920,9,42,District-Pratapgarh,Urban,70-79,15,29,23,5,13,25,18,2,1
C4920,9,42,District-Pratapgarh,Urban,80-89,4,9,6,4,7,9,16,0,1
C4920,9,42,District-Pratapgarh,Urban,90+,2,5,3,3,4,2,5,0,1
C4920,9,42,District-Pratapgarh,Urban,Age Not Stated,4,1,0,16,12,0,1,1,0
C4920,9,43,District-Kaushambi,Rural,0-4,347,406,392,20,17,74,51,52,47
C4920,9,43,District-Kaushambi,Rural,5-9,467,563,521,145,129,136,110,116,96
C4920,9,43,District-Kaushambi,Rural,10-19,936,1081,941,336,237,716,473,373,261
C4920,9,43,District-Kaushambi,Rural,20-29,587,659,490,190,132,745,313,248,130
C4920,9,43,District-Kaushambi,Rural,30-39,539,555,471,176,121,499,217,202,121
C4920,9,43,District-Kaushambi,Rural,40-49,441,451,367,105,87,301,167,150,72
C4920,9,43,District-Kaushambi,Rural,50-59,279,303,263,64,65,254,145,67,52
C4920,9,43,District-Kaushambi,Rural,60-69,414,374,358,78,58,365,271,58,53
C4920,9,43,District-Kaushambi,Rural,70-79,229,205,192,31,25,223,185,18,16
C4920,9,43,District-Kaushambi,Rural,80-89,58,84,76,10,7,85,55,11,4
C4920,9,43,District-Kaushambi,Rural,90+,20,30,27,4,2,26,29,1,2
C4920,9,43,District-Kaushambi,Rural,Age Not Stated,55,41,38,11,7,30,24,16,15
C4920,9,43,District-Kaushambi,Urban,0-4,7,19,22,0,6,2,3,4,5
C4920,9,43,District-Kaushambi,Urban,5-9,16,31,33,6,5,13,9,11,5
C4920,9,43,District-Kaushambi,Urban,10-19,31,81,77,19,20,54,21,24,15
C4920,9,43,District-Kaushambi,Urban,20-29,36,63,46,16,12,47,35,16,15
C4920,9,43,District-Kaushambi,Urban,30-39,30,46,47,14,12,44,18,21,7
C4920,9,43,District-Kaushambi,Urban,40-49,32,51,28,6,9,34,10,17,7
C4920,9,43,District-Kaushambi,Urban,50-59,28,24,21,4,5,20,12,7,2
C4920,9,43,District-Kaushambi,Urban,60-69,25,28,23,9,4,26,24,5,5
C4920,9,43,District-Kaushambi,Urban,70-79,14,14,18,2,3,12,20,0,1
C4920,9,43,District-Kaushambi,Urban,80-89,3,6,3,1,0,9,5,0,0
C4920,9,43,District-Kaushambi,Urban,90+,4,1,2,1,0,2,4,1,0
C4920,9,43,District-Kaushambi,Urban,Age Not Stated,2,0,0,0,0,0,0,1,0
C4920,9,44,District-Allahabad ,Rural,0-4,1380,1916,1743,57,55,282,183,161,136
C4920,9,44,District-Allahabad ,Rural,5-9,1798,2394,2185,558,432,476,326,353,255
C4920,9,44,District-Allahabad ,Rural,10-19,3602,4615,4162,1210,886,1825,1102,1087,770
C4920,9,44,District-Allahabad ,Rural,20-29,2356,2990,2592,724,538,1754,810,817,428
C4920,9,44,District-Allahabad ,Rural,30-39,1936,2400,2162,565,456,1209,562,751,336
C4920,9,44,District-Allahabad ,Rural,40-49,1480,1937,1506,428,313,943,385,523,228
C4920,9,44,District-Allahabad ,Rural,50-59,1112,1213,1057,305,219,817,416,244,140
C4920,9,44,District-Allahabad ,Rural,60-69,1080,1211,1117,250,207,944,619,179,118
C4920,9,44,District-Allahabad ,Rural,70-79,624,635,512,116,80,594,412,59,40
