Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,23,12,District-Satna,Rural,5-9,268,214,236,198,168,133,312,177,220,155
C4920,23,12,District-Satna,Rural,10-19,675,545,599,479,287,240,962,617,557,400
C4920,23,12,District-Satna,Rural,20-29,479,314,437,273,203,140,1181,567,426,218
C4920,23,12,District-Satna,Rural,30-39,460,307,386,312,135,98,937,399,370,203
C4920,23,12,District-Satna,Rural,40-49,397,278,339,234,99,96,877,396,294,121
C4920,23,12,District-Satna,Rural,50-59,403,297,271,164,68,60,658,336,134,89
C4920,23,12,District-Satna,Rural,60-69,523,662,313,350,51,69,771,671,80,70
C4920,23,12,District-Satna,Rural,70-79,475,530,334,284,38,31,775,602,31,28
C4920,23,12,District-Satna,Rural,80-89,164,191,118,96,12,4,305,217,7,11
C4920,23,12,District-Satna,Rural,90+,43,52,33,24,3,2,78,63,2,0
C4920,23,12,District-Satna,Rural,Age Not Stated,1,2,2,1,0,1,9,5,1,0
C4920,23,12,District-Satna,Urban,0-4,35,39,55,50,5,2,42,28,10,12
C4920,23,12,District-Satna,Urban,5-9,62,45,83,68,36,28,76,41,54,27
C4920,23,12,District-Satna,Urban,10-19,236,108,216,163,81,56,219,160,143,93
C4920,23,12,District-Satna,Urban,20-29,154,68,158,125,62,48,328,152,123,81
C4920,23,12,District-Satna,Urban,30-39,112,75,143,107,50,31,252,113,138,73
C4920,23,12,District-Satna,Urban,40-49,103,64,139,83,24,21,224,90,118,62
C4920,23,12,District-Satna,Urban,50-59,90,54,82,54,22,9,173,72,49,31
C4920,23,12,District-Satna,Urban,60-69,81,71,58,55,15,10,171,106,22,12
C4920,23,12,District-Satna,Urban,70-79,54,49,45,38,5,8,96,76,11,2
C4920,23,12,District-Satna,Urban,80-89,15,16,26,22,2,4,36,31,5,3
C4920,23,12,District-Satna,Urban,90+,3,4,10,12,1,2,8,11,2,0
C4920,23,12,District-Satna,Urban,Age Not Stated,1,0,0,0,0,0,0,1,1,0
C4920,23,13,District-Rewa,Rural,0-4,180,149,286,290,20,20,165,100,46,36
C4920,23,13,District-Rewa,Rural,5-9,224,231,385,366,182,135,255,178,184,98
C4920,23,13,District-Rewa,Rural,10-19,645,506,933,837,375,258,789,448,502,375
C4920,23,13,District-Rewa,Rural,20-29,522,313,677,542,284,160,909,386,399,214
C4920,23,13,District-Rewa,Rural,30-39,470,315,601,506,190,140,808,346,465,190
C4920,23,13,District-Rewa,Rural,40-49,404,285,512,414,128,103,713,281,267,160
C4920,23,13,District-Rewa,Rural,50-59,329,271,350,279,90,71,664,316,153,80
C4920,23,13,District-Rewa,Rural,60-69,515,581,412,422,73,76,1057,807,122,80
C4920,23,13,District-Rewa,Rural,70-79,508,499,393,377,58,45,1018,766,50,38
C4920,23,13,District-Rewa,Rural,80-89,195,149,165,132,11,13,403,317,15,5
C4920,23,13,District-Rewa,Rural,90+,41,42,39,28,4,2,111,74,4,5
C4920,23,13,District-Rewa,Rural,Age Not Stated,4,9,4,8,1,1,8,6,0,1
C4920,23,13,District-Rewa,Urban,0-4,25,18,59,60,2,2,17,14,9,5
C4920,23,13,District-Rewa,Urban,5-9,36,25,120,71,27,28,43,30,32,26
C4920,23,13,District-Rewa,Urban,10-19,119,90,386,173,66,52,134,64,111,67
C4920,23,13,District-Rewa,Urban,20-29,94,69,191,160,54,33,192,90,109,62
C4920,23,13,District-Rewa,Urban,30-39,84,53,119,133,42,32,126,52,104,45
C4920,23,13,District-Rewa,Urban,40-49,68,51,128,101,38,24,143,52,69,32
C4920,23,13,District-Rewa,Urban,50-59,60,57,97,67,23,16,131,69,37,17
C4920,23,13,District-Rewa,Urban,60-69,76,98,57,81,15,13,148,105,19,14
