Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,19,12,District-Hugli ,Urban,90+,27,27,27,28,12,10,28,34,7,8
C4920,19,12,District-Hugli ,Urban,Age Not Stated,5,4,7,5,1,2,4,0,1,1
C4920,19,13,District-Bankura ,Rural,0-4,204,191,126,125,48,44,227,164,80,61
C4920,19,13,District-Bankura ,Rural,5-9,395,322,270,224,390,287,423,258,303,221
C4920,19,13,District-Bankura ,Rural,10-19,980,751,706,542,777,580,1177,862,978,771
C4920,19,13,District-Bankura ,Rural,20-29,771,493,569,484,491,378,1472,838,961,699
C4920,19,13,District-Bankura ,Rural,30-39,724,555,612,562,347,310,1485,736,948,724
C4920,19,13,District-Bankura ,Rural,40-49,910,662,726,595,307,232,1455,701,846,604
C4920,19,13,District-Bankura ,Rural,50-59,805,674,598,490,195,135,1283,630,467,376
C4920,19,13,District-Bankura ,Rural,60-69,888,1046,609,645,142,103,1119,717,253,298
C4920,19,13,District-Bankura ,Rural,70-79,586,740,419,475,44,41,528,528,112,118
C4920,19,13,District-Bankura ,Rural,80-89,175,236,133,166,11,10,143,168,30,31
C4920,19,13,District-Bankura ,Rural,90+,42,60,32,43,5,5,26,47,6,10
C4920,19,13,District-Bankura ,Rural,Age Not Stated,2,1,4,2,1,0,4,2,2,3
C4920,19,13,District-Bankura ,Urban,0-4,15,18,18,17,4,6,17,7,5,8
C4920,19,13,District-Bankura ,Urban,5-9,26,22,31,31,19,27,14,8,16,7
C4920,19,13,District-Bankura ,Urban,10-19,51,47,98,100,63,50,58,38,55,40
C4920,19,13,District-Bankura ,Urban,20-29,59,60,96,65,56,46,88,51,73,59
C4920,19,13,District-Bankura ,Urban,30-39,84,66,79,71,52,44,88,66,86,56
C4920,19,13,District-Bankura ,Urban,40-49,74,54,81,80,34,36,108,39,67,63
C4920,19,13,District-Bankura ,Urban,50-59,68,51,74,61,19,23,107,49,33,32
C4920,19,13,District-Bankura ,Urban,60-69,52,66,61,68,18,11,77,50,20,20
C4920,19,13,District-Bankura ,Urban,70-79,33,34,33,49,4,6,30,28,6,7
C4920,19,13,District-Bankura ,Urban,80-89,8,14,14,17,1,0,7,8,2,4
C4920,19,13,District-Bankura ,Urban,90+,1,5,1,2,0,1,0,4,0,0
C4920,19,13,District-Bankura ,Urban,Age Not Stated,0,1,3,4,0,0,0,0,1,0
C4920,19,14,District-Puruliya,Rural,0-4,217,203,218,198,51,32,196,109,55,27
C4920,19,14,District-Puruliya,Rural,5-9,422,320,346,320,345,235,315,183,154,121
C4920,19,14,District-Puruliya,Rural,10-19,872,724,850,712,646,432,765,602,513,404
C4920,19,14,District-Puruliya,Rural,20-29,598,432,603,492,348,307,830,560,446,352
C4920,19,14,District-Puruliya,Rural,30-39,557,471,635,547,287,213,854,484,484,366
C4920,19,14,District-Puruliya,Rural,40-49,671,514,677,548,216,142,909,428,401,312
C4920,19,14,District-Puruliya,Rural,50-59,753,650,639,524,135,115,792,441,243,185
C4920,19,14,District-Puruliya,Rural,60-69,937,1019,732,771,70,58,790,547,122,133
C4920,19,14,District-Puruliya,Rural,70-79,508,605,430,438,21,31,369,278,54,51
C4920,19,14,District-Puruliya,Rural,80-89,119,160,123,116,9,5,77,80,13,10
C4920,19,14,District-Puruliya,Rural,90+,29,48,24,27,2,1,23,22,2,2
C4920,19,14,District-Puruliya,Rural,Age Not Stated,3,7,10,9,1,7,5,6,0,5
C4920,19,14,District-Puruliya,Urban,0-4,38,28,41,47,7,7,15,11,15,9
C4920,19,14,District-Puruliya,Urban,5-9,47,41,57,66,50,27,26,16,24,17
C4920,19,14,District-Puruliya,Urban,10-19,93,100,126,141,83,54,81,52,61,47
C4920,19,14,District-Puruliya,Urban,20-29,106,93,126,140,55,60,106,65,72,45
C4920,19,14,District-Puruliya,Urban,30-39,103,68,115,116,53,33,115,58,62,53
C4920,19,14,District-Puruliya,Urban,40-49,81,74,116,99,37,31,111,52,68,49
C4920,19,14,District-Puruliya,Urban,50-59,91,61,75,96,22,14,92,33,46,29
C4920,19,14,District-Puruliya,Urban,60-69,81,90,76,75,14,12,71,44,25,12
C4920,19,14,District-Puruliya,Urban,70-79,54,43,48,51,6,3,34,16,4,9
C4920,19,14,District-Puruliya,Urban,80-89,12,18,19,14,1,1,6,11,3,3
C4920,19,14,District-Puruliya,Urban,90+,7,2,4,2,0,0,3,0,0,0
C4920,19,14,District-Puruliya,Urban,Age Not Stated,2,1,1,0,0,0,2,2,0,0
C4920,19,15,District-Haora ,Rural,0-4,198,183,125,126,29,31,78,66,47,44
C4920,19,15,District-Haora ,Rural,5-9,214,199,158,157,162,147,154,95,115,104
C4920,19,15,District-Haora ,Rural,10-19,516,440,469,439,355,316,462,288,447,383
C4920,19,15,District-Haora ,Rural,20-29,549,411,456,401,315,292,612,348,458,402
C4920,19,15,District-Haora ,Rural,30-39,555,445,443,387,236,246,605,302,450,345
C4920,19,15,District-Haora ,Rural,40-49,584,451,402,275,221,163,668,294,367,244
C4920,19,15,District-Haora ,Rural,50-59,464,427,307,245,140,83,573,245,224,153
C4920,19,15,District-Haora ,Rural,60-69,460,467,295,272,89,52,520,249,107,116
C4920,19,15,District-Haora ,Rural,70-79,298,365,184,187,34,30,250,220,53,67
C4920,19,15,District-Haora ,Rural,80-89,94,138,74,69,7,11,80,74,14,16
C4920,19,15,District-Haora ,Rural,90+,25,42,21,31,2,5,25,29,4,8
C4920,19,15,District-Haora ,Rural,Age Not Stated,10,7,2,3,3,0,4,3,4,3
C4920,19,15,District-Haora ,Urban,0-4,363,372,346,373,42,29,105,79,125,107
C4920,19,15,District-Haora ,Urban,5-9,500,445,419,394,272,214,189,126,271,209
C4920,19,15,District-Haora ,Urban,10-19,1182,1034,1001,862,554,489,573,345,828,564
C4920,19,15,District-Haora ,Urban,20-29,1126,1044,1049,1017,564,500,711,403,798,549
C4920,19,15,District-Haora ,Urban,30-39,1196,975,1039,895,554,498,831,415,779,538
C4920,19,15,District-Haora ,Urban,40-49,1160,865,981,732,480,350,901,404,714,438
C4920,19,15,District-Haora ,Urban,50-59,924,694,710,562,323,262,786,390,400,287
C4920,19,15,District-Haora ,Urban,60-69,770,661,543,431,209,150,586,349,228,178
C4920,19,15,District-Haora ,Urban,70-79,407,384,335,291,95,79,357,305,106,90
C4920,19,15,District-Haora ,Urban,80-89,146,154,122,134,18,23,120,121,37,34
C4920,19,15,District-Haora ,Urban,90+,40,47,35,45,10,9,24,41,18,11
C4920,19,15,District-Haora ,Urban,Age Not Stated,22,21,5,8,7,4,11,2,7,7
C4920,19,16,District-Kolkata,Rural,0-4,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,5-9,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,10-19,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,20-29,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,30-39,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,40-49,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,50-59,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,60-69,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,70-79,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,80-89,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,90+,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,19,16,District-Kolkata,Urban,0-4,695,652,492,452,40,40,86,58,136,121
C4920,19,16,District-Kolkata,Urban,5-9,877,820,686,553,304,276,147,95,270,205
C4920,19,16,District-Kolkata,Urban,10-19,2444,2082,1628,1494,782,622,569,333,942,715
C4920,19,16,District-Kolkata,Urban,20-29,2899,2360,2076,1688,836,715,940,522,1176,795
C4920,19,16,District-Kolkata,Urban,30-39,2943,2238,1995,1636,833,714,957,527,1105,845
C4920,19,16,District-Kolkata,Urban,40-49,2828,2312,1892,1495,909,621,1102,545,1079,728
C4920,19,16,District-Kolkata,Urban,50-59,2423,2107,1452,1163,633,458,1192,630,733,519
C4920,19,16,District-Kolkata,Urban,60-69,1691,1618,1001,957,420,343,1039,751,396,336
C4920,19,16,District-Kolkata,Urban,70-79,991,994,725,587,202,177,662,656,218,173
C4920,19,16,District-Kolkata,Urban,80-89,334,367,277,210,59,71,264,295,87,97
C4920,19,16,District-Kolkata,Urban,90+,89,104,78,83,22,19,57,80,25,24
C4920,19,16,District-Kolkata,Urban,Age Not Stated,98,74,51,52,18,19,15,10,36,50
C4920,19,17,District-South Twenty Four Parganas,Rural,0-4,1229,1090,720,713,118,87,404,301,265,235
C4920,19,17,District-South Twenty Four Parganas,Rural,5-9,1366,1259,911,895,692,525,560,375,594,436
C4920,19,17,District-South Twenty Four Parganas,Rural,10-19,3297,3045,2236,2093,1408,1083,1933,1272,1783,1404
C4920,19,17,District-South Twenty Four Parganas,Rural,20-29,3332,2712,1921,1781,1000,848,2542,1294,1720,1327
C4920,19,17,District-South Twenty Four Parganas,Rural,30-39,2921,2491,1775,1418,752,601,2026,897,1534,1093
C4920,19,17,District-South Twenty Four Parganas,Rural,40-49,3160,2945,1601,1317,591,441,2149,891,1218,941
C4920,19,17,District-South Twenty Four Parganas,Rural,50-59,2820,2698,1291,1022,376,238,1794,905,754,609
C4920,19,17,District-South Twenty Four Parganas,Rural,60-69,2416,2584,1221,1084,252,153,1660,999,511,403
C4920,19,17,District-South Twenty Four Parganas,Rural,70-79,1338,1554,692,742,105,67,930,773,214,247
C4920,19,17,District-South Twenty Four Parganas,Rural,80-89,468,524,241,295,27,31,320,307,74,84
C4920,19,17,District-South Twenty Four Parganas,Rural,90+,145,207,90,104,13,19,85,116,28,29
C4920,19,17,District-South Twenty Four Parganas,Rural,Age Not Stated,29,22,34,21,8,7,19,11,9,8
C4920,19,17,District-South Twenty Four Parganas,Urban,0-4,290,284,218,204,27,20,81,55,68,76
C4920,19,17,District-South Twenty Four Parganas,Urban,5-9,403,329,247,252,198,165,126,79,134,113
C4920,19,17,District-South Twenty Four Parganas,Urban,10-19,986,806,617,604,402,365,399,287,525,381
C4920,19,17,District-South Twenty Four Parganas,Urban,20-29,1059,890,664,707,432,405,594,319,575,434
C4920,19,17,District-South Twenty Four Parganas,Urban,30-39,1093,1009,653,616,400,307,551,301,598,384
C4920,19,17,District-South Twenty Four Parganas,Urban,40-49,1385,1344,631,532,331,274,724,337,464,325
C4920,19,17,District-South Twenty Four Parganas,Urban,50-59,1330,1356,498,463,201,167,623,430,304,257
C4920,19,17,District-South Twenty Four Parganas,Urban,60-69,1207,1214,478,441,128,110,604,525,167,169
C4920,19,17,District-South Twenty Four Parganas,Urban,70-79,649,746,300,278,59,54,372,362,83,79
C4920,19,17,District-South Twenty Four Parganas,Urban,80-89,177,255,117,124,20,19,136,159,21,31
C4920,19,17,District-South Twenty Four Parganas,Urban,90+,47,77,32,50,7,10,27,47,6,13
C4920,19,17,District-South Twenty Four Parganas,Urban,Age Not Stated,16,10,10,11,10,10,2,4,4,3
C4920,19,18,District-Paschim Medinipur,Rural,0-4,515,523,404,360,81,62,288,224,165,170
C4920,19,18,District-Paschim Medinipur,Rural,5-9,738,672,619,559,679,487,519,344,392,356
C4920,19,18,District-Paschim Medinipur,Rural,10-19,2102,1731,1541,1365,1367,1042,1529,1136,1466,1151
C4920,19,18,District-Paschim Medinipur,Rural,20-29,1751,1435,1351,1166,871,754,1917,1189,1330,1063
C4920,19,18,District-Paschim Medinipur,Rural,30-39,1767,1506,1396,1122,741,563,1908,1045,1263,1051
C4920,19,18,District-Paschim Medinipur,Rural,40-49,2103,1716,1460,1118,607,430,2094,1032,1100,884
C4920,19,18,District-Paschim Medinipur,Rural,50-59,1973,1701,1227,948,381,257,1843,885,670,489
C4920,19,18,District-Paschim Medinipur,Rural,60-69,1887,2025,1018,994,216,180,1547,941,382,319
C4920,19,18,District-Paschim Medinipur,Rural,70-79,1160,1367,625,663,84,85,697,596,157,145
C4920,19,18,District-Paschim Medinipur,Rural,80-89,442,480,260,223,24,17,259,202,34,45
C4920,19,18,District-Paschim Medinipur,Rural,90+,105,133,66,68,14,6,53,54,16,15
C4920,19,18,District-Paschim Medinipur,Rural,Age Not Stated,25,19,30,24,11,5,6,10,16,7
C4920,19,18,District-Paschim Medinipur,Urban,0-4,117,128,61,68,8,10,35,9,18,24
C4920,19,18,District-Paschim Medinipur,Urban,5-9,131,123,66,73,77,72,50,29,43,32
C4920,19,18,District-Paschim Medinipur,Urban,10-19,325,360,198,203,171,129,133,86,185,129
C4920,19,18,District-Paschim Medinipur,Urban,20-29,367,360,217,208,139,139,214,133,189,138
C4920,19,18,District-Paschim Medinipur,Urban,30-39,392,351,183,190,134,126,245,123,189,136
C4920,19,18,District-Paschim Medinipur,Urban,40-49,348,346,215,179,131,107,241,123,185,133
C4920,19,18,District-Paschim Medinipur,Urban,50-59,299,300,176,120,99,75,261,117,139,88
C4920,19,18,District-Paschim Medinipur,Urban,60-69,179,239,134,96,47,42,164,86,87,52
C4920,19,18,District-Paschim Medinipur,Urban,70-79,104,126,53,73,27,30,64,69,32,28
C4920,19,18,District-Paschim Medinipur,Urban,80-89,36,32,24,20,9,5,26,26,12,11
C4920,19,18,District-Paschim Medinipur,Urban,90+,13,12,2,3,5,5,2,4,2,3
C4920,19,18,District-Paschim Medinipur,Urban,Age Not Stated,5,7,5,5,2,0,3,0,1,0
C4920,19,19,District-Purba Medinipur,Rural,0-4,383,327,265,253,83,51,327,239,121,118
C4920,19,19,District-Purba Medinipur,Rural,5-9,515,461,430,410,711,504,527,320,371,300
C4920,19,19,District-Purba Medinipur,Rural,10-19,1553,1245,1228,1049,1453,984,1658,1102,1376,1013
C4920,19,19,District-Purba Medinipur,Rural,20-29,1398,1032,1114,900,795,606,2128,1137,1318,853
C4920,19,19,District-Purba Medinipur,Rural,30-39,1271,1217,973,780,583,455,1976,926,1125,793
C4920,19,19,District-Purba Medinipur,Rural,40-49,1678,1489,952,723,490,345,1968,757,925,743
C4920,19,19,District-Purba Medinipur,Rural,50-59,1545,1407,813,605,288,194,1710,692,629,498
C4920,19,19,District-Purba Medinipur,Rural,60-69,1392,1733,644,600,200,131,1434,699,337,280
C4920,19,19,District-Purba Medinipur,Rural,70-79,1092,1185,439,380,83,63,734,451,168,121
C4920,19,19,District-Purba Medinipur,Rural,80-89,458,447,181,149,27,17,255,181,55,42
C4920,19,19,District-Purba Medinipur,Rural,90+,101,130,61,50,10,8,60,58,5,16
C4920,19,19,District-Purba Medinipur,Rural,Age Not Stated,9,8,4,3,3,4,5,2,1,5
C4920,19,19,District-Purba Medinipur,Urban,0-4,32,31,37,37,13,0,27,18,16,18
C4920,19,19,District-Purba Medinipur,Urban,5-9,47,34,44,40,52,43,45,21,40,26
C4920,19,19,District-Purba Medinipur,Urban,10-19,152,124,139,126,205,95,158,92,180,113
C4920,19,19,District-Purba Medinipur,Urban,20-29,147,126,155,116,101,66,202,119,163,102
C4920,19,19,District-Purba Medinipur,Urban,30-39,115,81,129,90,62,50,185,74,118,112
C4920,19,19,District-Purba Medinipur,Urban,40-49,146,77,105,73,61,43,215,98,116,71
C4920,19,19,District-Purba Medinipur,Urban,50-59,116,99,72,48,37,22,199,87,55,53
C4920,19,19,District-Purba Medinipur,Urban,60-69,92,85,61,59,26,6,139,53,38,30
C4920,19,19,District-Purba Medinipur,Urban,70-79,69,69,32,30,6,7,66,34,16,16
C4920,19,19,District-Purba Medinipur,Urban,80-89,22,28,15,12,4,0,37,16,6,4
C4920,19,19,District-Purba Medinipur,Urban,90+,7,10,4,4,0,2,8,14,0,3
C4920,19,19,District-Purba Medinipur,Urban,Age Not Stated,1,1,2,1,0,0,1,0,1,0
