Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,3,10,District-Muktsar,Rural,60-69,129,128,144,119,21,23,217,152,54,40
C4920,3,10,District-Muktsar,Rural,70-79,112,76,90,80,14,6,109,73,21,12
C4920,3,10,District-Muktsar,Rural,80-89,38,39,40,42,9,3,46,42,4,7
C4920,3,10,District-Muktsar,Rural,90+,13,17,19,21,2,1,11,18,2,5
C4920,3,10,District-Muktsar,Rural,Age Not Stated,2,5,2,5,0,2,3,0,0,1
C4920,3,10,District-Muktsar,Urban,0-4,44,29,62,47,2,2,6,6,11,10
C4920,3,10,District-Muktsar,Urban,5-9,37,29,71,60,15,8,19,19,14,17
C4920,3,10,District-Muktsar,Urban,10-19,100,74,143,132,22,14,93,62,72,48
C4920,3,10,District-Muktsar,Urban,20-29,105,68,161,130,19,15,180,116,80,55
C4920,3,10,District-Muktsar,Urban,30-39,75,56,98,106,12,9,160,93,75,41
C4920,3,10,District-Muktsar,Urban,40-49,58,52,107,87,7,8,107,53,69,28
C4920,3,10,District-Muktsar,Urban,50-59,45,41,85,63,6,2,87,33,28,19
C4920,3,10,District-Muktsar,Urban,60-69,46,44,61,55,2,2,70,35,17,11
C4920,3,10,District-Muktsar,Urban,70-79,24,9,27,29,2,4,39,15,9,7
C4920,3,10,District-Muktsar,Urban,80-89,9,10,4,4,0,0,10,13,0,6
C4920,3,10,District-Muktsar,Urban,90+,2,6,1,9,0,0,1,5,0,1
C4920,3,10,District-Muktsar,Urban,Age Not Stated,4,2,0,1,0,0,0,0,0,0
C4920,3,11,District-Faridkot,Rural,0-4,21,17,59,42,3,3,17,14,7,12
C4920,3,11,District-Faridkot,Rural,5-9,40,31,64,47,21,22,56,28,33,25
C4920,3,11,District-Faridkot,Rural,10-19,104,72,157,126,48,32,202,127,130,99
C4920,3,11,District-Faridkot,Rural,20-29,70,47,114,111,37,22,368,202,130,82
C4920,3,11,District-Faridkot,Rural,30-39,69,38,111,97,24,18,319,179,108,66
C4920,3,11,District-Faridkot,Rural,40-49,79,52,97,73,13,17,194,113,80,58
C4920,3,11,District-Faridkot,Rural,50-59,68,44,59,54,13,10,165,73,46,25
C4920,3,11,District-Faridkot,Rural,60-69,92,91,71,82,12,10,183,96,34,32
C4920,3,11,District-Faridkot,Rural,70-79,84,65,52,48,5,3,79,50,11,8
C4920,3,11,District-Faridkot,Rural,80-89,29,24,20,28,3,3,41,36,4,0
C4920,3,11,District-Faridkot,Rural,90+,10,10,4,10,0,0,11,12,1,6
C4920,3,11,District-Faridkot,Rural,Age Not Stated,4,4,3,0,1,1,3,3,2,0
C4920,3,11,District-Faridkot,Urban,0-4,17,18,58,35,1,2,10,8,4,3
C4920,3,11,District-Faridkot,Urban,5-9,15,10,40,51,15,9,12,8,18,11
C4920,3,11,District-Faridkot,Urban,10-19,44,23,118,88,19,13,90,49,50,36
C4920,3,11,District-Faridkot,Urban,20-29,50,24,140,112,25,21,152,97,57,35
C4920,3,11,District-Faridkot,Urban,30-39,39,24,81,73,21,17,119,80,50,19
C4920,3,11,District-Faridkot,Urban,40-49,20,19,86,70,17,7,82,57,31,20
C4920,3,11,District-Faridkot,Urban,50-59,30,12,67,51,9,7,84,37,16,13
C4920,3,11,District-Faridkot,Urban,60-69,33,14,41,39,7,4,67,24,9,9
C4920,3,11,District-Faridkot,Urban,70-79,17,11,23,23,3,2,32,20,5,6
C4920,3,11,District-Faridkot,Urban,80-89,5,9,6,8,1,2,11,8,1,0
C4920,3,11,District-Faridkot,Urban,90+,1,0,2,6,0,0,5,3,1,0
C4920,3,11,District-Faridkot,Urban,Age Not Stated,7,1,6,4,0,0,2,2,1,1
C4920,3,12,District-Bathinda,Rural,0-4,54,48,134,116,13,6,52,29,29,13
C4920,3,12,District-Bathinda,Rural,5-9,68,54,146,108,70,51,90,60,80,52
C4920,3,12,District-Bathinda,Rural,10-19,196,151,387,288,135,76,337,179,255,164
C4920,3,12,District-Bathinda,Rural,20-29,168,117,364,357,75,53,660,318,252,134
C4920,3,12,District-Bathinda,Rural,30-39,134,90,287,259,70,55,602,318,236,136
C4920,3,12,District-Bathinda,Rural,40-49,160,127,271,222,58,41,378,191,204,110
C4920,3,12,District-Bathinda,Rural,50-59,137,127,197,165,39,22,261,148,115,71
C4920,3,12,District-Bathinda,Rural,60-69,246,217,227,205,24,22,310,183,98,62
C4920,3,12,District-Bathinda,Rural,70-79,176,178,152,152,18,10,196,110,50,26
C4920,3,12,District-Bathinda,Rural,80-89,84,95,75,97,2,7,63,53,17,16
C4920,3,12,District-Bathinda,Rural,90+,18,29,35,28,4,1,18,25,6,3
C4920,3,12,District-Bathinda,Rural,Age Not Stated,1,0,2,1,0,0,2,0,0,0
C4920,3,12,District-Bathinda,Urban,0-4,47,32,117,97,3,2,11,13,17,16
C4920,3,12,District-Bathinda,Urban,5-9,53,40,125,106,28,8,45,23,32,27
C4920,3,12,District-Bathinda,Urban,10-19,141,87,342,272,56,35,138,72,130,77
C4920,3,12,District-Bathinda,Urban,20-29,121,96,321,318,40,24,223,172,134,59
C4920,3,12,District-Bathinda,Urban,30-39,96,74,280,200,25,31,206,145,89,63
C4920,3,12,District-Bathinda,Urban,40-49,108,64,179,184,27,11,180,93,93,52
C4920,3,12,District-Bathinda,Urban,50-59,90,61,147,125,16,9,136,85,42,31
C4920,3,12,District-Bathinda,Urban,60-69,93,101,106,90,9,16,145,76,25,21
C4920,3,12,District-Bathinda,Urban,70-79,50,48,39,42,4,10,61,44,20,12
C4920,3,12,District-Bathinda,Urban,80-89,18,22,26,27,1,1,16,29,5,9
