Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,8,12,District-Jaipur,Rural,80-89,448,552,223,313,11,19,659,928,12,12
C4920,8,12,District-Jaipur,Rural,90+,80,142,40,77,5,5,121,220,4,5
C4920,8,12,District-Jaipur,Rural,Age Not Stated,7,10,5,1,1,2,0,2,0,3
C4920,8,12,District-Jaipur,Urban,0-4,1175,961,736,648,59,45,105,96,110,80
C4920,8,12,District-Jaipur,Urban,5-9,1330,1062,791,743,329,270,211,138,304,161
C4920,8,12,District-Jaipur,Urban,10-19,2741,2304,1727,1508,710,557,706,385,841,503
C4920,8,12,District-Jaipur,Urban,20-29,2375,2148,1652,1492,722,552,1223,720,799,478
C4920,8,12,District-Jaipur,Urban,30-39,1924,1717,1417,1206,602,479,1339,707,626,383
C4920,8,12,District-Jaipur,Urban,40-49,1615,1275,1221,849,564,378,998,482,477,284
C4920,8,12,District-Jaipur,Urban,50-59,1259,1035,824,645,386,249,856,432,314,147
C4920,8,12,District-Jaipur,Urban,60-69,912,930,549,499,239,175,714,598,157,120
C4920,8,12,District-Jaipur,Urban,70-79,567,613,367,387,116,74,518,540,43,44
C4920,8,12,District-Jaipur,Urban,80-89,191,240,182,166,24,19,240,244,16,11
C4920,8,12,District-Jaipur,Urban,90+,41,93,44,62,15,9,53,86,4,9
C4920,8,12,District-Jaipur,Urban,Age Not Stated,8,9,8,7,1,3,5,3,4,1
C4920,8,13,District-Sikar,Rural,0-4,110,76,79,93,17,18,88,31,27,14
C4920,8,13,District-Sikar,Rural,5-9,135,108,125,92,141,90,189,90,157,72
C4920,8,13,District-Sikar,Rural,10-19,354,285,351,256,288,180,696,331,521,284
C4920,8,13,District-Sikar,Rural,20-29,262,211,273,159,163,129,989,395,383,113
C4920,8,13,District-Sikar,Rural,30-39,171,154,217,137,130,92,768,342,351,135
C4920,8,13,District-Sikar,Rural,40-49,229,153,219,123,99,58,608,252,280,116
C4920,8,13,District-Sikar,Rural,50-59,270,279,198,138,66,50,534,241,158,90
C4920,8,13,District-Sikar,Rural,60-69,411,550,233,321,61,30,528,476,90,63
C4920,8,13,District-Sikar,Rural,70-79,482,767,300,408,34,23,516,703,44,33
