Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,12,7,District-East Siang,Rural,5-9,6,7,14,11,4,3,2,1,4,3
C4920,12,7,District-East Siang,Rural,10-19,20,24,31,38,15,11,23,10,11,12
C4920,12,7,District-East Siang,Rural,20-29,23,13,27,38,11,6,15,7,13,14
C4920,12,7,District-East Siang,Rural,30-39,13,16,41,31,9,8,14,9,11,11
C4920,12,7,District-East Siang,Rural,40-49,20,12,29,39,7,5,15,12,5,14
C4920,12,7,District-East Siang,Rural,50-59,17,16,25,38,5,1,24,8,2,2
C4920,12,7,District-East Siang,Rural,60-69,29,39,55,52,2,4,21,16,3,4
C4920,12,7,District-East Siang,Rural,70-79,15,24,33,27,5,2,21,13,3,3
C4920,12,7,District-East Siang,Rural,80-89,13,8,2,11,0,0,4,3,2,0
C4920,12,7,District-East Siang,Rural,90+,6,3,3,0,0,0,3,1,0,0
C4920,12,7,District-East Siang,Rural,Age Not Stated,1,0,0,1,0,0,1,0,0,0
C4920,12,7,District-East Siang,Urban,0-4,7,1,0,2,0,0,1,1,1,1
C4920,12,7,District-East Siang,Urban,5-9,4,3,1,1,1,2,3,0,2,1
C4920,12,7,District-East Siang,Urban,10-19,9,13,3,3,3,5,0,2,8,6
C4920,12,7,District-East Siang,Urban,20-29,6,7,3,9,3,1,3,2,3,8
C4920,12,7,District-East Siang,Urban,30-39,6,1,3,2,2,2,6,2,7,3
C4920,12,7,District-East Siang,Urban,40-49,3,2,4,6,0,0,9,3,1,5
C4920,12,7,District-East Siang,Urban,50-59,2,0,10,1,2,0,6,2,3,3
C4920,12,7,District-East Siang,Urban,60-69,3,3,2,1,0,0,3,1,0,0
C4920,12,7,District-East Siang,Urban,70-79,0,0,0,0,0,0,0,0,0,0
C4920,12,7,District-East Siang,Urban,80-89,0,0,0,0,0,0,1,0,0,0
C4920,12,7,District-East Siang,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,7,District-East Siang,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Rural,0-4,2,2,4,6,0,0,2,1,1,0
C4920,12,8,District-Upper Siang,Rural,5-9,2,3,8,5,4,1,4,3,1,2
C4920,12,8,District-Upper Siang,Rural,10-19,10,6,19,14,11,4,10,4,1,3
C4920,12,8,District-Upper Siang,Rural,20-29,7,2,7,10,0,3,7,3,4,2
C4920,12,8,District-Upper Siang,Rural,30-39,4,7,13,9,3,3,4,1,0,4
C4920,12,8,District-Upper Siang,Rural,40-49,3,8,11,6,2,0,6,5,3,1
C4920,12,8,District-Upper Siang,Rural,50-59,8,2,9,10,0,1,10,4,2,3
C4920,12,8,District-Upper Siang,Rural,60-69,10,11,26,18,2,3,6,7,1,5
C4920,12,8,District-Upper Siang,Rural,70-79,6,12,22,16,0,1,4,2,2,0
C4920,12,8,District-Upper Siang,Rural,80-89,1,7,6,9,1,0,5,3,1,0
C4920,12,8,District-Upper Siang,Rural,90+,0,1,0,0,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Rural,Age Not Stated,0,1,0,1,1,0,0,0,0,0
C4920,12,8,District-Upper Siang,Urban,0-4,0,0,0,1,0,0,1,0,0,0
C4920,12,8,District-Upper Siang,Urban,5-9,4,0,0,4,0,1,1,2,0,0
C4920,12,8,District-Upper Siang,Urban,10-19,2,2,6,2,1,0,2,1,3,1
C4920,12,8,District-Upper Siang,Urban,20-29,3,2,3,2,0,2,1,1,0,3
C4920,12,8,District-Upper Siang,Urban,30-39,3,2,0,2,0,1,1,1,0,1
C4920,12,8,District-Upper Siang,Urban,40-49,2,0,1,0,0,1,1,2,1,1
C4920,12,8,District-Upper Siang,Urban,50-59,1,2,1,0,1,0,2,0,0,0
C4920,12,8,District-Upper Siang,Urban,60-69,0,1,1,2,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Urban,70-79,0,0,0,0,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,8,District-Upper Siang,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,9,District-Changlang,Rural,0-4,21,14,15,28,1,0,6,3,0,4
C4920,12,9,District-Changlang,Rural,5-9,18,12,21,24,7,7,8,9,7,9
C4920,12,9,District-Changlang,Rural,10-19,38,39,47,62,21,16,18,16,20,17
