Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,14,6,District-Imphal West,Urban,30-39,272,261,115,115,23,28,49,35,105,104
C4920,14,6,District-Imphal West,Urban,40-49,219,161,85,83,34,23,56,35,108,68
C4920,14,6,District-Imphal West,Urban,50-59,123,139,55,71,18,22,59,48,83,49
C4920,14,6,District-Imphal West,Urban,60-69,96,91,50,54,13,10,60,40,39,31
C4920,14,6,District-Imphal West,Urban,70-79,62,60,35,43,6,6,39,29,16,22
C4920,14,6,District-Imphal West,Urban,80-89,25,23,32,31,4,1,17,20,6,8
C4920,14,6,District-Imphal West,Urban,90+,6,6,9,9,1,0,2,5,1,0
C4920,14,6,District-Imphal West,Urban,Age Not Stated,4,8,3,2,1,0,1,1,3,3
C4920,14,7,District-Imphal East,Rural,0-4,126,94,23,24,6,2,5,6,13,8
C4920,14,7,District-Imphal East,Rural,5-9,120,128,29,27,21,14,9,14,22,15
C4920,14,7,District-Imphal East,Rural,10-19,249,227,51,43,43,24,32,22,68,36
C4920,14,7,District-Imphal East,Rural,20-29,208,207,68,80,18,24,45,25,65,46
C4920,14,7,District-Imphal East,Rural,30-39,173,188,64,66,30,20,39,19,79,57
C4920,14,7,District-Imphal East,Rural,40-49,155,130,58,51,22,19,44,25,58,37
C4920,14,7,District-Imphal East,Rural,50-59,120,95,44,45,11,12,36,25,40,30
C4920,14,7,District-Imphal East,Rural,60-69,81,66,37,42,5,7,39,23,24,17
C4920,14,7,District-Imphal East,Rural,70-79,32,31,21,14,9,7,24,12,3,10
C4920,14,7,District-Imphal East,Rural,80-89,15,12,13,5,4,3,9,7,4,2
C4920,14,7,District-Imphal East,Rural,90+,3,3,0,2,0,0,1,3,0,1
C4920,14,7,District-Imphal East,Rural,Age Not Stated,5,2,0,0,0,1,0,0,0,0
C4920,14,7,District-Imphal East,Urban,0-4,37,45,19,23,0,2,1,2,3,5
C4920,14,7,District-Imphal East,Urban,5-9,55,47,29,31,8,2,9,5,12,12
C4920,14,7,District-Imphal East,Urban,10-19,104,112,40,48,20,13,19,17,30,38
C4920,14,7,District-Imphal East,Urban,20-29,109,127,53,72,11,20,17,20,46,45
C4920,14,7,District-Imphal East,Urban,30-39,95,86,66,50,10,15,31,15,50,47
C4920,14,7,District-Imphal East,Urban,40-49,73,62,55,52,12,8,45,22,53,28
C4920,14,7,District-Imphal East,Urban,50-59,64,54,35,24,6,9,24,16,35,25
C4920,14,7,District-Imphal East,Urban,60-69,38,28,24,33,7,3,28,19,18,21
C4920,14,7,District-Imphal East,Urban,70-79,25,27,21,26,9,6,19,11,6,9
C4920,14,7,District-Imphal East,Urban,80-89,12,7,15,19,1,1,11,7,0,5
C4920,14,7,District-Imphal East,Urban,90+,1,1,8,1,0,0,0,5,0,0
C4920,14,7,District-Imphal East,Urban,Age Not Stated,0,3,0,0,0,0,0,0,1,0
C4920,14,8,District-Ukhrul,Rural,0-4,53,66,27,25,0,1,5,2,9,8
C4920,14,8,District-Ukhrul,Rural,5-9,64,61,36,30,7,5,9,6,12,12
C4920,14,8,District-Ukhrul,Rural,10-19,155,160,75,89,8,9,23,12,34,28
C4920,14,8,District-Ukhrul,Rural,20-29,120,130,43,78,3,5,36,22,38,25
C4920,14,8,District-Ukhrul,Rural,30-39,98,74,59,53,11,7,22,20,30,21
C4920,14,8,District-Ukhrul,Rural,40-49,80,75,63,43,10,5,23,20,22,17
C4920,14,8,District-Ukhrul,Rural,50-59,71,64,35,33,5,9,23,13,13,15
C4920,14,8,District-Ukhrul,Rural,60-69,53,42,42,33,1,2,16,15,8,8
C4920,14,8,District-Ukhrul,Rural,70-79,25,32,26,25,0,0,15,13,1,2
C4920,14,8,District-Ukhrul,Rural,80-89,8,8,22,15,1,0,9,5,3,1
C4920,14,8,District-Ukhrul,Rural,90+,0,3,9,5,0,0,1,3,0,0
